"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","130","120","25220","24130"
"Leaver CS","2021","Derbyshire and Nottinghamshire","White","Declared disabled","70","60","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","White","Declared non-disabled","310","270","28090","24500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Unknown","90","90","26590","21100"
"Leaver CS","2021","Devon","White","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","Devon","White","Declared non-disabled","280","240","26430","21800"
"Leaver CS","2021","Devon","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","White","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","White","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","White","Declared non-disabled","200","180","29450","27130"
"Leaver CS","2021","Dorset and Somerset","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Unknown","140","130","28880","27570"
"Leaver CS","2021","East Anglia","White","Declared disabled","110","90","[c]","[c]"
"Leaver CS","2021","East Anglia","White","Declared non-disabled","500","440","30670","26760"
"Leaver CS","2021","East Anglia","White","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","East Anglia","White","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","East Wales","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Unknown","180","160","29330","25680"
"Leaver CS","2021","East Wales","White","Declared disabled","130","110","30020","24250"
"Leaver CS","2021","East Wales","White","Declared non-disabled","600","520","34950","27570"
"Leaver CS","2021","East Wales","White","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East Wales","White","Unknown","110","90","30480","22840"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Declared non-disabled","260","230","28880","27130"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Unknown","320","290","33440","28170"
"Leaver CS","2021","Eastern Scotland","White","Declared disabled","90","80","28380","27570"
"Leaver CS","2021","Eastern Scotland","White","Declared non-disabled","440","390","34880","27570"
"Leaver CS","2021","Eastern Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","White","Unknown","150","130","39830","33700"
"Leaver CS","2021","Essex","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Essex","White","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Essex","White","Declared non-disabled","150","130","30640","26670"
"Leaver CS","2021","Essex","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Declared disabled","[c]","[c]","[c]","[c]"
