"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","G6/G7","Operational Delivery","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Bradford","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Bristol, City of","180","170","56890","54940"
"In post","2021","G6/G7","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Cambridgeshire CC","60","60","58690","53590"
"In post","2021","G6/G7","Operational Delivery","Camden and City of London","70","70","64060","59160"
"In post","2021","G6/G7","Operational Delivery","Cardiff and Vale of Glamorgan","200","200","60010","60830"
"In post","2021","G6/G7","Operational Delivery","Central Hampshire","50","50","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Central Valleys","50","50","63570","60830"
"In post","2021","G6/G7","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","City of Edinburgh","100","100","59780","59630"
"In post","2021","G6/G7","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Coventry","180","180","54010","50630"
"In post","2021","G6/G7","Operational Delivery","Croydon","270","260","62090","59160"
"In post","2021","G6/G7","Operational Delivery","Darlington","50","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Devon CC","70","70","57350","54290"
"In post","2021","G6/G7","Operational Delivery","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Durham CC","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Glasgow City","90","80","57400","55950"
"In post","2021","G6/G7","Operational Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Greater Manchester South West","70","70","55200","52580"
"In post","2021","G6/G7","Operational Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Harrow and Hillingdon","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Hertfordshire","50","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Hounslow and Richmond upon Thames","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Lambeth","520","500","61410","59160"
"In post","2021","G6/G7","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Leeds","190","180","54980","52580"
"In post","2021","G6/G7","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Liverpool","180","170","55510","52580"
"In post","2021","G6/G7","Operational Delivery","Luton","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Manchester","190","180","55250","52580"
"In post","2021","G6/G7","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Mid Lancashire","50","50","57380","52580"
"In post","2021","G6/G7","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Monmouthshire and Newport","140","140","53710","50750"
"In post","2021","G6/G7","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Nottingham","130","120","54340","52580"
"In post","2021","G6/G7","Operational Delivery","Overseas","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Oxfordshire","40","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Sefton","140","140","58810","54410"
"In post","2021","G6/G7","Operational Delivery","Sheffield","120","120","56270","52340"
"In post","2021","G6/G7","Operational Delivery","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South Hampshire","80","70","52980","49120"
"In post","2021","G6/G7","Operational Delivery","South Lanarkshire","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Southampton","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Swansea","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Tower Hamlets","170","160","59700","59000"
"In post","2021","G6/G7","Operational Delivery","Tyneside","170","160","53680","52580"
"In post","2021","G6/G7","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Warrington","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Surrey","30","30","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Westminster","1030","1010","60030","57620"
"In post","2021","G6/G7","Operational Delivery","Wiltshire","150","150","56040","56350"
"In post","2021","G6/G7","Operational Delivery","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Delivery","York","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Central Hampshire","230","220","49880","46130"
"In post","2021","G6/G7","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Tower Hamlets","40","40","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Operational Research","Westminster","80","80","63730","61550"
"In post","2021","G6/G7","Operational Research","Wiltshire","50","50","51530","47000"
"In post","2021","G6/G7","Operational Research","York","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","320","320","55320","54140"
"In post","2021","G6/G7","Other","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Camden and City of London","110","100","86720","81270"
"In post","2021","G6/G7","Other","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"In post","2021","G6/G7","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Central Valleys","40","40","[c]","[c]"
"In post","2021","G6/G7","Other","City of Edinburgh","40","30","[c]","[c]"
"In post","2021","G6/G7","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Croydon","100","100","63600","61720"
"In post","2021","G6/G7","Other","Derby","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Glasgow City","60","60","54950","54310"
"In post","2021","G6/G7","Other","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","G6/G7","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Hounslow and Richmond upon Thames","30","20","[c]","[c]"
"In post","2021","G6/G7","Other","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
