"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bristol, City of","Declared disabled","110","110","29060","27570"
"In post","2022","20-29","Bristol, City of","Declared non-disabled","800","790","29190","27570"
"In post","2022","20-29","Bristol, City of","Undeclared","50","50","27910","26650"
"In post","2022","20-29","Bristol, City of","Unknown","340","330","28580","26590"
"In post","2022","20-29","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bromley","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Buckinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Buckinghamshire","Declared non-disabled","190","180","28460","28140"
"In post","2022","20-29","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Buckinghamshire","Unknown","50","50","[c]","[c]"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","Declared non-disabled","100","100","25490","27570"
"In post","2022","20-29","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cambridgeshire CC","Declared disabled","30","30","[c]","[c]"
"In post","2022","20-29","Cambridgeshire CC","Declared non-disabled","320","320","27630","26840"
"In post","2022","20-29","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cambridgeshire CC","Unknown","110","110","26710","26350"
"In post","2022","20-29","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Camden and City of London","Declared non-disabled","180","180","32610","28740"
"In post","2022","20-29","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Camden and City of London","Unknown","120","120","30140","27030"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","Declared disabled","120","120","27090","24910"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","Declared non-disabled","1200","1190","27610","26590"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","Undeclared","50","50","27310","26820"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","Unknown","550","540","25530","24630"
"In post","2022","20-29","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Hampshire","Declared disabled","40","40","[c]","[c]"
"In post","2022","20-29","Central Hampshire","Declared non-disabled","600","600","29920","29230"
"In post","2022","20-29","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Hampshire","Unknown","60","60","27540","26670"
"In post","2022","20-29","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Valleys","Declared non-disabled","240","230","26230","27570"
"In post","2022","20-29","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Valleys","Unknown","60","60","27510","27570"
"In post","2022","20-29","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire East","Declared non-disabled","140","140","24150","23140"
"In post","2022","20-29","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire East","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chorley and West Lancashire","Declared non-disabled","150","150","25160","24430"
"In post","2022","20-29","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chorley and West Lancashire","Unknown","80","80","24860","24430"
"In post","2022","20-29","City of Edinburgh","Declared disabled","170","170","30620","28990"
"In post","2022","20-29","City of Edinburgh","Declared non-disabled","1290","1280","29770","27230"
"In post","2022","20-29","City of Edinburgh","Undeclared","30","30","[c]","[c]"
"In post","2022","20-29","City of Edinburgh","Unknown","950","930","28530","27230"
"In post","2022","20-29","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Clackmannanshire and Fife","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","Clackmannanshire and Fife","Unknown","90","90","26840","25420"
"In post","2022","20-29","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Conwy and Denbighshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","Declared non-disabled","100","100","24030","21260"
"In post","2022","20-29","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Coventry","Declared non-disabled","250","240","30950","29360"
"In post","2022","20-29","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Coventry","Unknown","170","170","29890","28680"
"In post","2022","20-29","Croydon","Declared disabled","80","80","33550","31020"
"In post","2022","20-29","Croydon","Declared non-disabled","740","730","34900","31330"
"In post","2022","20-29","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Croydon","Unknown","610","610","32960","30600"
"In post","2022","20-29","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Darlington","Declared non-disabled","90","90","31390","29360"
"In post","2022","20-29","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Darlington","Unknown","80","80","29170","27570"
"In post","2022","20-29","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Derby","Declared non-disabled","90","90","25190","24520"
"In post","2022","20-29","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Devon CC","Declared disabled","50","50","25220","24650"
"In post","2022","20-29","Devon CC","Declared non-disabled","480","470","25940","24730"
"In post","2022","20-29","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Devon CC","Unknown","90","80","24810","23140"
"In post","2022","20-29","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dorset","Declared non-disabled","170","170","25210","25700"
"In post","2022","20-29","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dorset","Unknown","60","50","24030","23140"
"In post","2022","20-29","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dudley","Declared non-disabled","60","60","23800","21260"
"In post","2022","20-29","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dumfries and Galloway","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","Dumfries and Galloway","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","Durham","Declared disabled","40","40","[c]","[c]"
"In post","2022","20-29","Durham","Declared non-disabled","570","550","24330","23140"
"In post","2022","20-29","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Durham","Unknown","260","260","24160","22600"
"In post","2022","20-29","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ealing","Declared non-disabled","60","60","30800","31060"
"In post","2022","20-29","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared non-disabled","70","70","24430","23230"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Cumbria","Declared non-disabled","50","50","23290","21300"
"In post","2022","20-29","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","170","170","25320","23540"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","170","160","25410","23540"
"In post","2022","20-29","East Kent","Declared disabled","40","40","[c]","[c]"
"In post","2022","20-29","East Kent","Declared non-disabled","330","330","25330","24880"
"In post","2022","20-29","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Kent","Unknown","200","200","24480","23770"
"In post","2022","20-29","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Lancashire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","20-29","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Merseyside","Declared non-disabled","70","70","26600","27570"
"In post","2022","20-29","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Riding of Yorkshire","Declared non-disabled","220","210","24780","24730"
"In post","2022","20-29","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Riding of Yorkshire","Unknown","70","70","23750","23140"
"In post","2022","20-29","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Surrey","Declared non-disabled","130","130","30940","31020"
"In post","2022","20-29","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Surrey","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Sussex CC","Declared non-disabled","200","200","25010","26140"
"In post","2022","20-29","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Sussex CC","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Enfield","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","20-29","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Haven Gateway","Declared non-disabled","60","60","26000","24890"
"In post","2022","20-29","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Thames Gateway","Declared non-disabled","100","100","26070","24250"
"In post","2022","20-29","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Falkirk","Declared non-disabled","140","130","24680","21260"
"In post","2022","20-29","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Falkirk","Unknown","90","90","25630","23330"
"In post","2022","20-29","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Flintshire and Wrexham","Declared non-disabled","250","240","23770","23140"
"In post","2022","20-29","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Flintshire and Wrexham","Unknown","50","50","24560","23160"
"In post","2022","20-29","Glasgow City","Declared disabled","160","160","26810","24250"
"In post","2022","20-29","Glasgow City","Declared non-disabled","1240","1220","28290","27230"
"In post","2022","20-29","Glasgow City","Undeclared","40","40","[c]","[c]"
"In post","2022","20-29","Glasgow City","Unknown","660","650","26820","25270"
"In post","2022","20-29","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Gloucestershire CC","Declared non-disabled","70","70","27730","27130"
"In post","2022","20-29","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Gloucestershire CC","Unknown","60","60","25150","22630"
"In post","2022","20-29","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Greater Manchester North East","Declared non-disabled","120","120","26250","27570"
"In post","2022","20-29","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Greater Manchester North East","Unknown","30","30","[c]","[c]"
