"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Operational Delivery","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","East of England","40","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","London","50","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","North East (England)","40","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","North West (England)","110","110","21640","21250"
"In post","2022","16-19","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Operational Delivery","Scotland","50","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","South East (England)","80","80","23470","21790"
"In post","2022","16-19","Operational Delivery","South West (England)","30","30","[c]","[c]"
"In post","2022","16-19","Operational Delivery","Wales","110","90","19990","18310"
"In post","2022","16-19","Operational Delivery","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","16-19","Operational Delivery","Yorkshire and The Humber","70","70","22060","21250"
"In post","2022","16-19","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","Unknown","30","30","[c]","[c]"
"In post","2022","16-19","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","South West (England)","90","90","18350","17590"
"In post","2022","16-19","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","60","50","22210","21050"
"In post","2022","16-19","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","270","270","39280","39800"
"In post","2022","20-29","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North West (England)","90","90","32430","30940"
"In post","2022","20-29","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","50","50","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","80","80","28220","26350"
"In post","2022","20-29","Commercial","South West (England)","330","330","29470","29000"
"In post","2022","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wales","40","40","[c]","[c]"
"In post","2022","20-29","Commercial","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","100","100","31650","29750"
"In post","2022","20-29","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","London","640","640","37140","34710"
"In post","2022","20-29","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","40","40","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","30","30","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Wales","50","50","31240","30660"
"In post","2022","20-29","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","London","150","150","29540","26350"
"In post","2022","20-29","Counter Fraud","North East (England)","80","80","27830","27570"
"In post","2022","20-29","Counter Fraud","North West (England)","70","70","27110","27570"
"In post","2022","20-29","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Scotland","60","60","24140","21260"
"In post","2022","20-29","Counter Fraud","South East (England)","60","60","27280","27570"
"In post","2022","20-29","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wales","70","70","24240","21260"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","50","50","28260","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","East Midlands (England)","50","50","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","East of England","70","70","30020","29270"
"In post","2022","20-29","Digital, Data and Technology","London","740","730","38790","37550"
"In post","2022","20-29","Digital, Data and Technology","North East (England)","250","250","35220","33080"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","410","410","33530","32400"
"In post","2022","20-29","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Scotland","120","110","32580","33080"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","130","130","31240","29350"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","440","440","29500","27270"
"In post","2022","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Wales","300","300","30840","30210"
