"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Greater Manchester","Property","Undeclared","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Property","Unknown","50","50","36010","31950"
"In post","2022","Greater Manchester","Security","Heterosexual / straight","60","60","34890","31180"
"In post","2022","Greater Manchester","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Unknown","Heterosexual / straight","1290","1240","31730","27370"
"In post","2022","Greater Manchester","Unknown","LGBO","90","90","31290","26650"
"In post","2022","Greater Manchester","Unknown","Undeclared","180","170","31180","27370"
"In post","2022","Greater Manchester","Unknown","Unknown","300","290","33620","27370"
"In post","2022","Hampshire and Isle of Wight","Analysis","Heterosexual / straight","500","470","38970","38070"
"In post","2022","Hampshire and Isle of Wight","Analysis","LGBO","50","50","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Analysis","Undeclared","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Analysis","Unknown","370","350","40890","38340"
"In post","2022","Hampshire and Isle of Wight","Commercial","Heterosexual / straight","160","150","36140","34800"
"In post","2022","Hampshire and Isle of Wight","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Commercial","Unknown","80","80","51010","47760"
"In post","2022","Hampshire and Isle of Wight","Communications","Heterosexual / straight","130","120","33670","33000"
"In post","2022","Hampshire and Isle of Wight","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Heterosexual / straight","240","220","28490","27570"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Undeclared","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Unknown","60","50","29520","27570"
"In post","2022","Hampshire and Isle of Wight","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Heterosexual / straight","490","480","35270","33300"
"In post","2022","Hampshire and Isle of Wight","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Undeclared","90","90","35130","33300"
"In post","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Unknown","90","80","37450","33300"
"In post","2022","Hampshire and Isle of Wight","Finance","Heterosexual / straight","290","270","38100","33300"
"In post","2022","Hampshire and Isle of Wight","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Finance","Undeclared","50","50","40430","40000"
"In post","2022","Hampshire and Isle of Wight","Finance","Unknown","60","50","36830","33300"
"In post","2022","Hampshire and Isle of Wight","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Heterosexual / straight","240","220","34820","31380"
"In post","2022","Hampshire and Isle of Wight","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Heterosexual / straight","220","200","41810","35700"
"In post","2022","Hampshire and Isle of Wight","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Unknown","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","No function","Heterosexual / straight","4180","3640","29920","27290"
"In post","2022","Hampshire and Isle of Wight","No function","LGBO","280","260","28940","27570"
"In post","2022","Hampshire and Isle of Wight","No function","Undeclared","500","440","31770","27570"
"In post","2022","Hampshire and Isle of Wight","No function","Unknown","1660","1470","32910","28570"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Heterosexual / straight","1000","960","37270","33660"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Undeclared","130","120","34880","33300"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Unknown","360","330","38710","38070"
"In post","2022","Hampshire and Isle of Wight","Property","Heterosexual / straight","260","250","36340","33300"
"In post","2022","Hampshire and Isle of Wight","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Property","Undeclared","50","50","32540","33300"
"In post","2022","Hampshire and Isle of Wight","Property","Unknown","50","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Security","Heterosexual / straight","540","530","28520","25610"
"In post","2022","Hampshire and Isle of Wight","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Security","Undeclared","70","70","31950","33630"
"In post","2022","Hampshire and Isle of Wight","Security","Unknown","100","100","32140","33300"
"In post","2022","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","2150","2070","31610","27370"
"In post","2022","Hampshire and Isle of Wight","Unknown","LGBO","60","60","30040","26670"
"In post","2022","Hampshire and Isle of Wight","Unknown","Undeclared","380","370","33230","31450"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","240","230","32370","26670"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Debt","Heterosexual / straight","140","120","22390","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Debt","Unknown","40","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Heterosexual / straight","100","100","30510","26670"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","Heterosexual / straight","60","60","25060","24920"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","Unknown","90","90","25080","21300"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Heterosexual / straight","80","80","38200","34110"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","No function","Heterosexual / straight","1930","1810","29750","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","No function","LGBO","130","120","28560","25700"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","No function","Undeclared","230","220","29850","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","No function","Unknown","400","370","28190","26850"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Heterosexual / straight","130","130","26290","24470"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Heterosexual / straight","110","100","31810","31180"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","260","250","26040","21830"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
