"Status","Year","Profession_of_post","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Policy","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Overseas","260","260","55390","55060"
"In post","2021","Policy","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","South Yorkshire","90","80","36480","30100"
"In post","2021","Policy","Unknown","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Policy","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","West Midlands","80","80","41820","36740"
"In post","2021","Policy","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","West Yorkshire","370","350","41930","36820"
"In post","2021","Project Delivery","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","370","360","38540","36550"
"In post","2021","Project Delivery","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Hampshire and Isle of Wight","130","120","37140","33300"
"In post","2021","Project Delivery","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Inner London - East","50","50","50890","44740"
"In post","2021","Project Delivery","Declared disabled","Inner London - West","210","210","46840","42200"
"In post","2021","Project Delivery","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Merseyside","70","60","37880","37450"
"In post","2021","Project Delivery","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Northumberland and Tyne and Wear","70","70","39080","38630"
"In post","2021","Project Delivery","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Outer London - South","50","50","49030","43390"
"In post","2021","Project Delivery","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","West Yorkshire","30","30","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Bedfordshire and Hertfordshire","100","100","41040","37640"
"In post","2021","Project Delivery","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","270","270","40700","37940"
"In post","2021","Project Delivery","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Cumbria","80","80","41150","37310"
"In post","2021","Project Delivery","Declared non-disabled","Derbyshire and Nottinghamshire","140","130","43780","39220"
"In post","2021","Project Delivery","Declared non-disabled","Devon","320","310","40480","39650"
"In post","2021","Project Delivery","Declared non-disabled","Dorset and Somerset","110","110","36220","33630"
"In post","2021","Project Delivery","Declared non-disabled","East Anglia","220","210","37940","33630"
"In post","2021","Project Delivery","Declared non-disabled","East Wales","250","240","43940","39160"
"In post","2021","Project Delivery","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Eastern Scotland","150","140","41950","38630"
"In post","2021","Project Delivery","Declared non-disabled","Essex","90","80","38920","35730"
"In post","2021","Project Delivery","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","3100","3000","40740","39860"
"In post","2021","Project Delivery","Declared non-disabled","Greater Manchester","230","230","42440","38630"
"In post","2021","Project Delivery","Declared non-disabled","Hampshire and Isle of Wight","850","830","39760","38700"
"In post","2021","Project Delivery","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Inner London - East","500","480","54630","53200"
"In post","2021","Project Delivery","Declared non-disabled","Inner London - West","1590","1560","50820","45200"
"In post","2021","Project Delivery","Declared non-disabled","Kent","40","40","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Lancashire","210","200","40420","38630"
"In post","2021","Project Delivery","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Lincolnshire","90","90","33860","31010"
"In post","2021","Project Delivery","Declared non-disabled","Merseyside","400","390","39920","38630"
"In post","2021","Project Delivery","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","North Yorkshire","120","110","35930","33300"
"In post","2021","Project Delivery","Declared non-disabled","Northern Ireland","50","40","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Northumberland and Tyne and Wear","540","520","41380","38630"
"In post","2021","Project Delivery","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Outer London - South","410","410","48680","42550"
"In post","2021","Project Delivery","Declared non-disabled","Outer London - West and North West","50","40","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","Overseas","100","100","45210","42220"
"In post","2021","Project Delivery","Declared non-disabled","Shropshire and Staffordshire","260","250","40310","38630"
"In post","2021","Project Delivery","Declared non-disabled","South Yorkshire","80","80","40900","37660"
"In post","2021","Project Delivery","Declared non-disabled","Southern Scotland","130","120","38680","33930"
"In post","2021","Project Delivery","Declared non-disabled","Surrey, East and West Sussex","80","70","35990","33300"
"In post","2021","Project Delivery","Declared non-disabled","Tees Valley and Durham","50","50","36930","31040"
"In post","2021","Project Delivery","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared non-disabled","West Central Scotland","190","190","39260","38010"
"In post","2021","Project Delivery","Declared non-disabled","West Midlands","230","220","41980","39850"
"In post","2021","Project Delivery","Declared non-disabled","West Wales and The Valleys","120","120","39020","39040"
"In post","2021","Project Delivery","Declared non-disabled","West Yorkshire","170","160","40530","38630"
"In post","2021","Project Delivery","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","250","250","43090","40580"
"In post","2021","Project Delivery","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Hampshire and Isle of Wight","80","80","37760","37320"
"In post","2021","Project Delivery","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Inner London - West","160","150","47520","44260"
"In post","2021","Project Delivery","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Outer London - South","30","30","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Devon","40","40","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","East Anglia","40","40","[c]","[c]"
"In post","2021","Project Delivery","Unknown","East Wales","80","70","40240","39340"
