"Status","Year","Parent_department","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Asian","40","40","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","20-29","Unknown","330","320","25840","22600"
"In post","2022","HM Land Registry","20-29","White","710","690","26100","27130"
"In post","2022","HM Land Registry","30-39","Asian","50","50","28970","27130"
"In post","2022","HM Land Registry","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","30-39","Unknown","250","240","28440","27130"
"In post","2022","HM Land Registry","30-39","White","710","670","30110","27130"
"In post","2022","HM Land Registry","40-49","Asian","50","50","[c]","[c]"
"In post","2022","HM Land Registry","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","40-49","Undeclared","30","30","[c]","[c]"
"In post","2022","HM Land Registry","40-49","Unknown","200","190","30680","27130"
"In post","2022","HM Land Registry","40-49","White","960","890","34780","33840"
"In post","2022","HM Land Registry","50-59","Asian","70","60","33800","27130"
"In post","2022","HM Land Registry","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","50-59","Undeclared","130","120","34740","33840"
"In post","2022","HM Land Registry","50-59","Unknown","200","190","29000","22600"
"In post","2022","HM Land Registry","50-59","White","2040","1830","32910","31740"
"In post","2022","HM Land Registry","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","60-64","Undeclared","40","30","[c]","[c]"
"In post","2022","HM Land Registry","60-64","Unknown","40","30","[c]","[c]"
"In post","2022","HM Land Registry","60-64","White","450","320","32240","27130"
"In post","2022","HM Land Registry","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","65+","White","100","60","33280","31740"
"In post","2022","HM Revenue and Customs","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","16-19","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","16-19","Unknown","110","110","22000","21250"
"In post","2022","HM Revenue and Customs","16-19","White","70","70","22390","21250"
"In post","2022","HM Revenue and Customs","20-29","Asian","1410","1380","28880","26590"
"In post","2022","HM Revenue and Customs","20-29","Black","260","250","30800","30750"
"In post","2022","HM Revenue and Customs","20-29","Mixed","250","240","31190","30750"
"In post","2022","HM Revenue and Customs","20-29","Other ethnicity","50","50","[c]","[c]"
"In post","2022","HM Revenue and Customs","20-29","Undeclared","110","110","32250","33080"
"In post","2022","HM Revenue and Customs","20-29","Unknown","4340","4240","27170","26590"
"In post","2022","HM Revenue and Customs","20-29","White","5750","5660","29740","26820"
"In post","2022","HM Revenue and Customs","30-39","Asian","1730","1660","33640","33080"
"In post","2022","HM Revenue and Customs","30-39","Black","450","440","32560","33080"
"In post","2022","HM Revenue and Customs","30-39","Mixed","270","260","36880","33080"
"In post","2022","HM Revenue and Customs","30-39","Other ethnicity","60","50","36710","33370"
"In post","2022","HM Revenue and Customs","30-39","Undeclared","380","360","36220","33370"
"In post","2022","HM Revenue and Customs","30-39","Unknown","4140","3950","30480","26820"
"In post","2022","HM Revenue and Customs","30-39","White","9280","8880","34700","33080"
"In post","2022","HM Revenue and Customs","40-49","Asian","1350","1260","34240","33080"
"In post","2022","HM Revenue and Customs","40-49","Black","470","450","34580","33080"
"In post","2022","HM Revenue and Customs","40-49","Mixed","180","170","37000","33370"
"In post","2022","HM Revenue and Customs","40-49","Other ethnicity","70","70","39450","33370"
"In post","2022","HM Revenue and Customs","40-49","Undeclared","680","650","36320","33370"
"In post","2022","HM Revenue and Customs","40-49","Unknown","2800","2630","31780","26820"
"In post","2022","HM Revenue and Customs","40-49","White","9910","9300","36030","33370"
"In post","2022","HM Revenue and Customs","50-59","Asian","950","900","35430","33370"
"In post","2022","HM Revenue and Customs","50-59","Black","540","530","36130","33370"
"In post","2022","HM Revenue and Customs","50-59","Mixed","180","170","39250","33430"
"In post","2022","HM Revenue and Customs","50-59","Other ethnicity","70","60","38860","33440"
"In post","2022","HM Revenue and Customs","50-59","Undeclared","1220","1150","36970","33370"
"In post","2022","HM Revenue and Customs","50-59","Unknown","2860","2620","31800","26820"
"In post","2022","HM Revenue and Customs","50-59","White","14160","13080","36010","33370"
"In post","2022","HM Revenue and Customs","60-64","Asian","270","230","34040","33370"
"In post","2022","HM Revenue and Customs","60-64","Black","150","140","33400","32230"
"In post","2022","HM Revenue and Customs","60-64","Mixed","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","60-64","Undeclared","370","280","36310","33370"
"In post","2022","HM Revenue and Customs","60-64","Unknown","870","690","28810","22080"
"In post","2022","HM Revenue and Customs","60-64","White","3990","3030","32040","28920"
"In post","2022","HM Revenue and Customs","65+","Asian","110","90","31480","28920"
"In post","2022","HM Revenue and Customs","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","65+","Undeclared","120","80","33320","28920"
"In post","2022","HM Revenue and Customs","65+","Unknown","280","210","29970","22080"
"In post","2022","HM Revenue and Customs","65+","White","1010","710","31330","28920"
"In post","2022","HM Treasury","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","16-19","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","20-29","Asian","120","120","36790","32960"
"In post","2022","HM Treasury","20-29","Black","40","40","[c]","[c]"
"In post","2022","HM Treasury","20-29","Mixed","50","50","35370","32320"
"In post","2022","HM Treasury","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","20-29","Undeclared","40","40","[c]","[c]"
"In post","2022","HM Treasury","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","20-29","White","770","770","39110","33110"
"In post","2022","HM Treasury","30-39","Asian","90","90","52280","53070"
"In post","2022","HM Treasury","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","30-39","Mixed","40","40","[c]","[c]"
"In post","2022","HM Treasury","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","30-39","White","580","570","55290","55960"
"In post","2022","HM Treasury","40-49","Asian","60","60","53770","50000"
"In post","2022","HM Treasury","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","40-49","White","300","280","59440","59310"
"In post","2022","HM Treasury","50-59","Asian","40","30","[c]","[c]"
"In post","2022","HM Treasury","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","50-59","White","300","290","54870","51400"
"In post","2022","HM Treasury","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","60-64","White","80","60","50980","44200"
"In post","2022","HM Treasury","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","16-19","Unknown","40","40","[c]","[c]"
"In post","2022","Home Office","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","20-29","Asian","510","500","29450","28650"
"In post","2022","Home Office","20-29","Black","140","140","31710","28810"
"In post","2022","Home Office","20-29","Mixed","110","110","33980","28740"
"In post","2022","Home Office","20-29","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Home Office","20-29","Undeclared","70","70","28960","25130"
"In post","2022","Home Office","20-29","Unknown","1840","1830","29640","25630"
"In post","2022","Home Office","20-29","White","2830","2780","28910","24890"
"In post","2022","Home Office","30-39","Asian","1270","1190","31970","28850"
"In post","2022","Home Office","30-39","Black","340","320","32980","29030"
"In post","2022","Home Office","30-39","Mixed","200","190","35160","30820"
"In post","2022","Home Office","30-39","Other ethnicity","60","50","33780","28850"
"In post","2022","Home Office","30-39","Undeclared","280","270","35080","30820"
"In post","2022","Home Office","30-39","Unknown","1050","1030","33980","27370"
"In post","2022","Home Office","30-39","White","5540","5240","32390","26200"
"In post","2022","Home Office","40-49","Asian","1390","1280","33490","29080"
