"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wandsworth","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Warrington","North West (England)","Female","60","50","[c]","[c]"
"Leaver CS","2021","Warrington","North West (England)","Male","60","50","[c]","[c]"
"Leaver CS","2021","Warwickshire","West Midlands (England)","Female","50","40","[c]","[c]"
"Leaver CS","2021","Warwickshire","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","North West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","West Cumbria","North West (England)","Male","40","30","[c]","[c]"
"Leaver CS","2021","West Essex","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Scotland","Female","150","120","[c]","[c]"
"Leaver CS","2021","West Lothian","Scotland","Male","60","50","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","East Midlands (England)","Female","170","150","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","East Midlands (England)","Male","90","80","[c]","[c]"
"Leaver CS","2021","West Surrey","South East (England)","Female","110","100","30030","24500"
"Leaver CS","2021","West Surrey","South East (England)","Male","70","70","29600","27160"
"Leaver CS","2021","West Sussex (North East)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","South East (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","South East (England)","Male","60","50","[c]","[c]"
"Leaver CS","2021","Westminster","London","Female","1260","1100","43310","36980"
"Leaver CS","2021","Westminster","London","Male","1230","1090","46820","40220"
"Leaver CS","2021","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","South West (England)","Female","190","170","31110","26670"
"Leaver CS","2021","Wiltshire","South West (England)","Male","230","220","34820","32680"
"Leaver CS","2021","Wirral","North West (England)","Female","50","40","24870","22350"
"Leaver CS","2021","Wirral","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","West Midlands (England)","Female","120","90","[c]","[c]"
"Leaver CS","2021","Wolverhampton","West Midlands (England)","Male","50","50","[c]","[c]"
"Leaver CS","2021","Worcestershire","West Midlands (England)","Female","80","80","[c]","[c]"
"Leaver CS","2021","Worcestershire","West Midlands (England)","Male","90","90","[c]","[c]"
"Leaver CS","2021","York","Yorkshire and The Humber","Female","80","70","32600","27570"
"Leaver CS","2021","York","Yorkshire and The Humber","Male","60","60","41630","36310"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Scotland","Female","70","60","30360","27570"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Scotland","Male","90","80","34330","27940"
"Leaver CS","2022","Angus and Dundee City","Scotland","Female","140","120","26340","21260"
"Leaver CS","2022","Angus and Dundee City","Scotland","Male","110","100","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","London","Female","40","40","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","London","Female","120","110","36520","32330"
"Leaver CS","2022","Barnet","London","Male","90","90","35410","31060"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Female","160","130","25290","21260"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Male","150","140","26930","27570"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Female","400","360","34010","28840"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Male","660","640","36970","34500"
"Leaver CS","2022","Bedford","East of England","Female","80","80","[c]","[c]"
"Leaver CS","2022","Bedford","East of England","Male","70","70","[c]","[c]"
"Leaver CS","2022","Belfast","Northern Ireland","Female","80","70","[c]","[c]"
"Leaver CS","2022","Belfast","Northern Ireland","Male","100","90","[c]","[c]"
"Leaver CS","2022","Berkshire","South East (England)","Female","140","130","30630","29290"
"Leaver CS","2022","Berkshire","South East (England)","Male","170","160","33720","29290"
"Leaver CS","2022","Bexley and Greenwich","London","Female","100","100","30190","31060"
"Leaver CS","2022","Bexley and Greenwich","London","Male","100","100","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Female","600","520","34140","27570"
"Leaver CS","2022","Birmingham","West Midlands (England)","Male","430","410","33600","27570"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","North West (England)","Female","240","200","26220","21260"
"Leaver CS","2022","Blackpool","North West (England)","Male","180","170","26250","21260"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","Female","170","130","25010","26120"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","Male","130","110","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Female","40","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Male","70","60","[c]","[c]"
"Leaver CS","2022","Brent","London","Female","60","50","[c]","[c]"
"Leaver CS","2022","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Female","30","20","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Female","330","300","32120","26540"
"Leaver CS","2022","Bristol, City of","South West (England)","Male","240","230","32120","27570"
"Leaver CS","2022","Bromley","London","Female","50","40","[c]","[c]"
"Leaver CS","2022","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Female","110","100","28620","27570"
"Leaver CS","2022","Buckinghamshire","South East (England)","Male","90","90","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Female","110","90","25920","26120"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Male","50","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Female","250","220","36630","30190"
"Leaver CS","2022","Cambridgeshire CC","East of England","Male","210","190","38840","32160"
"Leaver CS","2022","Camden and City of London","London","Female","90","80","31680","24310"
"Leaver CS","2022","Camden and City of London","London","Male","100","90","38680","31060"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Female","420","350","32180","26120"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Male","390","350","36690","29670"
"Leaver CS","2022","Causeway Coast and Glens","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","South East (England)","Female","150","140","32610","29230"
"Leaver CS","2022","Central Hampshire","South East (England)","Male","190","190","35600","33300"
"Leaver CS","2022","Central Valleys","Wales","Female","80","70","27840","27570"
"Leaver CS","2022","Central Valleys","Wales","Male","40","30","[c]","[c]"
"Leaver CS","2022","Cheshire East","North West (England)","Female","70","70","[c]","[c]"
"Leaver CS","2022","Cheshire East","North West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","North West (England)","Female","60","50","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","North West (England)","Male","80","70","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","Scotland","Female","450","410","37500","31540"
"Leaver CS","2022","City of Edinburgh","Scotland","Male","460","430","39270","35000"
"Leaver CS","2022","Clackmannanshire and Fife","Scotland","Female","80","70","26630","27570"
"Leaver CS","2022","Clackmannanshire and Fife","Scotland","Male","70","60","31810","28990"
"Leaver CS","2022","Conwy and Denbighshire","Wales","Female","30","30","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","South West (England)","Female","110","90","26440","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","South West (England)","Male","70","60","26200","21890"
"Leaver CS","2022","Coventry","West Midlands (England)","Female","100","90","36340","27570"
"Leaver CS","2022","Coventry","West Midlands (England)","Male","90","90","39660","36780"
"Leaver CS","2022","Croydon","London","Female","330","300","34360","29800"
"Leaver CS","2022","Croydon","London","Male","290","270","38490","34660"
"Leaver CS","2022","Darlington","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","East Midlands (England)","Female","70","60","25850","21260"
"Leaver CS","2022","Derby","East Midlands (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","South West (England)","Female","220","190","27180","24180"
"Leaver CS","2022","Devon CC","South West (England)","Male","270","250","31610","27570"
"Leaver CS","2022","Dorset","South West (England)","Female","100","90","27360","26670"
"Leaver CS","2022","Dorset","South West (England)","Male","130","120","31840","27570"
"Leaver CS","2022","Dudley","West Midlands (England)","Female","70","50","24410","21260"
"Leaver CS","2022","Dudley","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2022","Durham","North East (England)","Female","240","200","25870","22010"
"Leaver CS","2022","Durham","North East (England)","Male","200","180","25340","21800"
"Leaver CS","2022","Durham","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","London","Female","30","30","[c]","[c]"
"Leaver CS","2022","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Scotland","Female","40","30","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Scotland","Male","40","40","[c]","[c]"
"Leaver CS","2022","East Cumbria","North West (England)","Female","40","40","[c]","[c]"
"Leaver CS","2022","East Cumbria","North West (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","East Derbyshire","East Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2022","East Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Female","80","70","28370","26900"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Male","130","120","33970","35000"
"Leaver CS","2022","East Kent","South East (England)","Female","130","110","28010","25120"
"Leaver CS","2022","East Kent","South East (England)","Male","130","120","28380","26130"
"Leaver CS","2022","East Lancashire","North West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","North West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","East Merseyside","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Yorkshire and The Humber","Female","60","60","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Yorkshire and The Humber","Male","140","130","[c]","[c]"
"Leaver CS","2022","East Surrey","South East (England)","Female","100","80","43010","39400"
"Leaver CS","2022","East Surrey","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","East Sussex CC","South East (England)","Female","130","110","23680","21260"
"Leaver CS","2022","East Sussex CC","South East (England)","Male","100","100","25350","21530"
"Leaver CS","2022","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","East of England","Female","70","60","27920","29290"
"Leaver CS","2022","Essex Haven Gateway","East of England","Male","60","50","34470","29290"
"Leaver CS","2022","Essex Thames Gateway","East of England","Female","70","60","26820","27200"
"Leaver CS","2022","Essex Thames Gateway","East of England","Male","40","30","[c]","[c]"
"Leaver CS","2022","Falkirk","Scotland","Female","70","60","24380","21260"
"Leaver CS","2022","Falkirk","Scotland","Male","60","60","28020","22480"
"Leaver CS","2022","Fermanagh and Omagh","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Wales","Female","130","120","25790","21260"
"Leaver CS","2022","Flintshire and Wrexham","Wales","Male","170","170","[c]","[c]"
"Leaver CS","2022","Glasgow City","Scotland","Female","350","300","29210","25000"
"Leaver CS","2022","Glasgow City","Scotland","Male","370","340","32810","27570"
"Leaver CS","2022","Gloucestershire CC","South West (England)","Female","80","60","30270","27570"
