"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Highlands and Islands","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Science and Engineering","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","Highlands and Islands","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Highlands and Islands","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Heterosexual / straight","350","340","34130","31060"
"In post","2022","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Unknown","350","340","31060","28980"
"In post","2022","Highlands and Islands","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Heterosexual / straight","70","60","45270","43020"
"In post","2022","Inner London - East","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Heterosexual / straight","160","150","48280","42630"
"In post","2022","Inner London - East","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Unknown","40","40","[c]","[c]"
"In post","2022","Inner London - East","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Heterosexual / straight","80","70","31320","31060"
"In post","2022","Inner London - East","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Unknown","50","40","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data and Technology","Heterosexual / straight","500","490","49870","43880"
"In post","2022","Inner London - East","Digital, Data and Technology","LGBO","40","40","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data and Technology","Undeclared","50","50","53780","50040"
"In post","2022","Inner London - East","Digital, Data and Technology","Unknown","170","170","50890","47590"
"In post","2022","Inner London - East","Economics","Heterosexual / straight","150","140","57700","56130"
"In post","2022","Inner London - East","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Economics","Unknown","40","40","[c]","[c]"
"In post","2022","Inner London - East","Finance","Heterosexual / straight","320","310","48260","43810"
"In post","2022","Inner London - East","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Undeclared","40","40","[c]","[c]"
"In post","2022","Inner London - East","Finance","Unknown","90","90","44590","41750"
"In post","2022","Inner London - East","Human Resources","Heterosexual / straight","290","280","46480","40930"
"In post","2022","Inner London - East","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Unknown","40","30","[c]","[c]"
"In post","2022","Inner London - East","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Intelligence Analysis","Heterosexual / straight","90","90","44260","37930"
"In post","2022","Inner London - East","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Legal","Heterosexual / straight","650","630","49540","42520"
"In post","2022","Inner London - East","Legal","LGBO","50","50","52700","43620"
"In post","2022","Inner London - East","Legal","Undeclared","110","110","52630","46350"
"In post","2022","Inner London - East","Legal","Unknown","360","350","44950","37930"
"In post","2022","Inner London - East","Medicine","Heterosexual / straight","110","100","67870","67000"
"In post","2022","Inner London - East","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Medicine","Undeclared","30","30","[c]","[c]"
"In post","2022","Inner London - East","Medicine","Unknown","50","50","76500","75670"
"In post","2022","Inner London - East","Operational Delivery","Heterosexual / straight","5680","5430","35960","31880"
"In post","2022","Inner London - East","Operational Delivery","LGBO","390","380","36620","32330"
"In post","2022","Inner London - East","Operational Delivery","Undeclared","760","710","35260","31060"
"In post","2022","Inner London - East","Operational Delivery","Unknown","1920","1770","33410","31060"
"In post","2022","Inner London - East","Operational Research","Heterosexual / straight","70","60","50240","46420"
"In post","2022","Inner London - East","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Other","Heterosexual / straight","520","510","41590","32320"
"In post","2022","Inner London - East","Other","LGBO","40","40","[c]","[c]"
"In post","2022","Inner London - East","Other","Undeclared","70","70","45590","39000"
"In post","2022","Inner London - East","Other","Unknown","220","220","50480","41220"
"In post","2022","Inner London - East","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Policy","Heterosexual / straight","360","340","53660","54320"
"In post","2022","Inner London - East","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Policy","Undeclared","40","40","[c]","[c]"
"In post","2022","Inner London - East","Policy","Unknown","120","120","50780","44220"
"In post","2022","Inner London - East","Project Delivery","Heterosexual / straight","570","540","52510","43940"
"In post","2022","Inner London - East","Project Delivery","LGBO","50","50","[c]","[c]"
"In post","2022","Inner London - East","Project Delivery","Undeclared","60","50","54310","47240"
"In post","2022","Inner London - East","Project Delivery","Unknown","160","150","43020","37930"
"In post","2022","Inner London - East","Property","Heterosexual / straight","170","160","45570","39050"
"In post","2022","Inner London - East","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Property","Undeclared","30","30","[c]","[c]"
"In post","2022","Inner London - East","Property","Unknown","70","70","40240","37860"
"In post","2022","Inner London - East","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Science and Engineering","Heterosexual / straight","170","160","46090","40450"
"In post","2022","Inner London - East","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Science and Engineering","Undeclared","30","30","[c]","[c]"
"In post","2022","Inner London - East","Science and Engineering","Unknown","60","50","51590","52610"
"In post","2022","Inner London - East","Security","Heterosexual / straight","70","70","41870","40170"
"In post","2022","Inner London - East","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Social Research","Heterosexual / straight","80","70","51450","54270"
"In post","2022","Inner London - East","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Statistics","Heterosexual / straight","140","140","51380","45630"
"In post","2022","Inner London - East","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Statistics","Unknown","40","40","[c]","[c]"
"In post","2022","Inner London - East","Tax","Heterosexual / straight","810","770","44600","38390"
"In post","2022","Inner London - East","Tax","LGBO","50","50","[c]","[c]"
"In post","2022","Inner London - East","Tax","Undeclared","120","120","44920","40910"
"In post","2022","Inner London - East","Tax","Unknown","440","420","40620","37930"
"In post","2022","Inner London - East","Unknown","Heterosexual / straight","960","950","50920","54700"
"In post","2022","Inner London - East","Unknown","LGBO","110","110","51710","54700"
"In post","2022","Inner London - East","Unknown","Undeclared","120","120","51080","54700"
"In post","2022","Inner London - East","Unknown","Unknown","410","400","48710","43430"
"In post","2022","Inner London - West","Commercial","Heterosexual / straight","520","500","48350","42870"
"In post","2022","Inner London - West","Commercial","LGBO","50","50","[c]","[c]"
"In post","2022","Inner London - West","Commercial","Undeclared","130","130","47850","43440"
"In post","2022","Inner London - West","Commercial","Unknown","120","110","46390","41620"
"In post","2022","Inner London - West","Communications","Heterosexual / straight","1150","1120","47700","44500"
"In post","2022","Inner London - West","Communications","LGBO","120","120","45500","43810"
"In post","2022","Inner London - West","Communications","Undeclared","240","230","46100","42470"
"In post","2022","Inner London - West","Communications","Unknown","370","370","45930","42470"
"In post","2022","Inner London - West","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Counter Fraud","Heterosexual / straight","250","240","43760","39960"
"In post","2022","Inner London - West","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Counter Fraud","Undeclared","30","30","[c]","[c]"
"In post","2022","Inner London - West","Counter Fraud","Unknown","80","80","42990","36760"
"In post","2022","Inner London - West","Digital, Data and Technology","Heterosexual / straight","1330","1310","50080","45970"
"In post","2022","Inner London - West","Digital, Data and Technology","LGBO","140","140","51860","53130"
"In post","2022","Inner London - West","Digital, Data and Technology","Undeclared","220","220","49320","46540"
