"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","100","100","41620","37410"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","70","70","46270","51710"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","350","340","27970","27570"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","70","70","27870","26780"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","510","500","39490","37070"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","110","100","35450","27260"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","90","90","23140","21300"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","1190","1160","32160","31810"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","250","240","30320","28130"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","40","40","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","1490","1480","33600","31200"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","60","60","40710","39820"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","130","130","48640","41890"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","90","90","32630","29690"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","80","80","44950","48370"
"In post","2021","Male","Cheshire","Department for Work and Pensions (excl. agencies)","310","300","25470","27570"
"In post","2021","Male","Cheshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","HM Courts and Tribunals Service","30","30","[c]","[c]"
"In post","2021","Male","Cheshire","HM Prison and Probation Service","510","490","29930","28540"
"In post","2021","Male","Cheshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Male","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire","National Crime Agency","610","610","37800","36410"
"In post","2021","Male","Cheshire","Rural Payments Agency","40","40","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","260","240","25760","27570"
"In post","2021","Male","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","300","290","24550","21950"
"In post","2021","Male","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Animal and Plant Health Agency","60","50","25810","21050"
"In post","2021","Male","Cumbria","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Defence Equipment and Support","70","70","24130","21610"
"In post","2021","Male","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Male","Cumbria","Department for Work and Pensions (excl. agencies)","60","60","26120","27570"
"In post","2021","Male","Cumbria","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","HM Prison and Probation Service","120","120","29770","28220"
"In post","2021","Male","Cumbria","Ministry of Defence (excl. agencies)","110","100","29820","26350"
"In post","2021","Male","Cumbria","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cumbria","Rural Payments Agency","270","260","25370","21050"
"In post","2021","Male","Cumbria","Submarine Delivery Agency","120","120","43810","41920"
"In post","2021","Male","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","40","30","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Crown Prosecution Service","90","90","38360","34480"
"In post","2021","Male","Derbyshire and Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","80","80","44820","40700"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","750","710","26170","27570"
"In post","2021","Male","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","230","230","33110","30150"
"In post","2021","Male","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","30","30","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Health and Safety Executive","210","200","45270","43950"
"In post","2021","Male","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","110","110","25480","20100"
"In post","2021","Male","Derbyshire and Nottinghamshire","HM Land Registry","190","180","32850","27130"
"In post","2021","Male","Derbyshire and Nottinghamshire","HM Prison and Probation Service","1150","1090","29150","27380"
"In post","2021","Male","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","1650","1600","33120","31810"
"In post","2021","Male","Derbyshire and Nottinghamshire","Insolvency Service","30","30","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Legal Aid Agency","70","70","23810","21170"
"In post","2021","Male","Derbyshire and Nottinghamshire","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","140","140","29280","25680"
"In post","2021","Male","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","50","50","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Office of the Public Guardian","170","160","21440","20420"
"In post","2021","Male","Derbyshire and Nottinghamshire","Public Health England","40","30","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derbyshire and Nottinghamshire","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
