"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Cumbria","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Operational Delivery","North West (England)","760","680","25050","21050"
"In post","2021","West Cumbria","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Project Delivery","North West (England)","80","70","42230","39860"
"In post","2021","West Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Science and Engineering","North West (England)","80","80","42390","41400"
"In post","2021","West Cumbria","Security","North West (England)","40","40","[c]","[c]"
"In post","2021","West Cumbria","Unknown","North West (England)","180","150","26560","27570"
"In post","2021","West Essex","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Operational Delivery","East of England","460","410","29550","27370"
"In post","2021","West Essex","Other","East of England","30","20","[c]","[c]"
"In post","2021","West Essex","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Unknown","East of England","140","130","29720","29290"
"In post","2021","West Kent","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Operational Delivery","South East (England)","50","40","[c]","[c]"
"In post","2021","West Kent","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Science and Engineering","South East (England)","190","180","39550","37360"
"In post","2021","West Kent","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Unknown","South East (England)","80","80","30460","29290"
"In post","2021","West Lothian","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Operational Delivery","Scotland","100","90","27590","26780"
"In post","2021","West Lothian","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","Unknown","Scotland","370","350","33690","27570"
"In post","2021","West Northamptonshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Operational Delivery","East Midlands (England)","800","730","24720","22850"
"In post","2021","West Northamptonshire","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Unknown","East Midlands (England)","180","170","27890","27570"
"In post","2021","West Surrey","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Legal","South East (England)","40","40","[c]","[c]"
"In post","2021","West Surrey","Medicine","South East (England)","30","30","[c]","[c]"
"In post","2021","West Surrey","Operational Delivery","South East (England)","870","820","30580","29520"
"In post","2021","West Surrey","Other","South East (England)","140","130","24740","21130"
"In post","2021","West Surrey","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Property","South East (England)","60","60","42650","37940"
"In post","2021","West Surrey","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Science and Engineering","South East (England)","480","460","33650","29550"
"In post","2021","West Surrey","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","Unknown","South East (England)","290","270","32140","29290"
"In post","2021","West Surrey","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Operational Delivery","South East (England)","900","790","29830","27760"
"In post","2021","West Sussex (North East)","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Project Delivery","South East (England)","30","30","[c]","[c]"
"In post","2021","West Sussex (North East)","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Unknown","South East (England)","190","180","26950","27570"
"In post","2021","West Sussex (North East)","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Digital, Data and Technology","South East (England)","120","120","37590","32460"
"In post","2021","West Sussex (South West)","Finance","South East (England)","150","140","33730","31810"
"In post","2021","West Sussex (South West)","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Operational Delivery","South East (England)","500","440","27450","26740"
"In post","2021","West Sussex (South West)","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Other","South East (England)","30","30","[c]","[c]"
"In post","2021","West Sussex (South West)","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Unknown","South East (England)","400","360","27690","27570"
"In post","2021","Westminster","Commercial","London","570","550","50130","44070"
"In post","2021","Westminster","Communications","London","1790","1760","46280","42710"
"In post","2021","Westminster","Corporate Finance","London","50","50","58230","57890"
"In post","2021","Westminster","Counter Fraud","London","340","330","43660","40000"
"In post","2021","Westminster","Digital, Data and Technology","London","1740","1710","50110","46550"
"In post","2021","Westminster","Economics","London","1510","1480","46490","42020"
"In post","2021","Westminster","Finance","London","1830","1790","50050","45840"
"In post","2021","Westminster","Human Resources","London","1600","1560","46980","42200"
"In post","2021","Westminster","Inspector of Education and Training","London","230","230","66190","64500"
"In post","2021","Westminster","Intelligence Analysis","London","660","640","47480","45200"
"In post","2021","Westminster","Internal Audit","London","170","160","55650","53320"
"In post","2021","Westminster","International Trade","London","1050","1030","47650","44030"
"In post","2021","Westminster","Knowledge and Information Management","London","380","370","42280","37910"
