"Status","Year","Region_ITL1","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South West (England)","Grants Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Grants Management","Unknown","50","50","[c]","[c]"
"In post","2021","South West (England)","Grants Management","White","160","150","26650","25880"
"In post","2021","South West (England)","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Undeclared","40","40","[c]","[c]"
"In post","2021","South West (England)","Human Resources","Unknown","70","60","31060","26670"
"In post","2021","South West (England)","Human Resources","White","940","870","36780","32980"
"In post","2021","South West (England)","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Internal Audit","White","80","80","44750","42510"
"In post","2021","South West (England)","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Legal","Unknown","70","60","46210","51910"
"In post","2021","South West (England)","Legal","White","450","420","42570","41980"
"In post","2021","South West (England)","No function","Asian","200","190","33820","28870"
"In post","2021","South West (England)","No function","Black","120","110","32980","30580"
"In post","2021","South West (England)","No function","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","No function","Mixed","180","170","33300","30940"
"In post","2021","South West (England)","No function","Other ethnicity","50","40","[c]","[c]"
"In post","2021","South West (England)","No function","Undeclared","620","580","35600","33680"
"In post","2021","South West (England)","No function","Unknown","1460","1390","28850","26320"
"In post","2021","South West (England)","No function","White","10430","9690","33450","29750"
"In post","2021","South West (England)","Project Delivery","Asian","280","280","36870","33760"
"In post","2021","South West (England)","Project Delivery","Black","200","200","33760","33300"
"In post","2021","South West (England)","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Project Delivery","Mixed","160","160","36110","32880"
"In post","2021","South West (England)","Project Delivery","Other ethnicity","50","50","36780","33310"
"In post","2021","South West (England)","Project Delivery","Undeclared","720","700","41720","40580"
"In post","2021","South West (England)","Project Delivery","Unknown","720","700","35380","33000"
"In post","2021","South West (England)","Project Delivery","White","9170","8840","38970","37320"
"In post","2021","South West (England)","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Property","Undeclared","80","70","35730","33630"
"In post","2021","South West (England)","Property","Unknown","200","180","27990","24500"
"In post","2021","South West (England)","Property","White","1050","1010","33820","33180"
"In post","2021","South West (England)","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Security","Undeclared","60","60","29670","33000"
"In post","2021","South West (England)","Security","Unknown","130","130","25710","20920"
"In post","2021","South West (England)","Security","White","900","880","27430","20920"
"In post","2021","South West (England)","Unknown","Asian","130","120","29190","27570"
"In post","2021","South West (England)","Unknown","Black","110","100","27370","27570"
"In post","2021","South West (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Unknown","Mixed","140","120","27430","27570"
"In post","2021","South West (England)","Unknown","Other ethnicity","40","30","[c]","[c]"
"In post","2021","South West (England)","Unknown","Undeclared","520","480","29180","27570"
"In post","2021","South West (England)","Unknown","Unknown","770","680","27640","27570"
"In post","2021","South West (England)","Unknown","White","8410","7620","28290","27570"
"In post","2021","Unknown","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","420","420","33560","31420"
"In post","2021","Unknown","No function","White","140","130","43310","43670"
"In post","2021","Unknown","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","White","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Asian","140","120","27810","27570"
"In post","2021","Unknown","Unknown","Black","50","50","[c]","[c]"
"In post","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","1960","1950","37480","34160"
"In post","2021","Unknown","Unknown","White","700","660","30680","27570"
"In post","2021","Wales","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Analysis","Unknown","210","210","33040","29540"
