"Status","Year","Function_of_post","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","North West (England)","Other","40","30","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Tax","330","310","43010","40180"
"In post","2022","Counter Fraud","North West (England)","Unknown","110","110","29900","26590"
"In post","2022","Counter Fraud","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Legal","160","150","31210","28920"
"In post","2022","Counter Fraud","Northern Ireland","Operational Delivery","180","170","30880","28920"
"In post","2022","Counter Fraud","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Tax","70","60","41560","40180"
"In post","2022","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Counter Fraud","680","610","26030","27570"
"In post","2022","Counter Fraud","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Legal","200","190","31420","31000"
"In post","2022","Counter Fraud","Scotland","Operational Delivery","560","510","27710","26820"
"In post","2022","Counter Fraud","Scotland","Other","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Tax","260","230","35600","33370"
"In post","2022","Counter Fraud","Scotland","Unknown","60","60","30400","26820"
"In post","2022","Counter Fraud","South East (England)","Counter Fraud","650","580","28400","27570"
"In post","2022","Counter Fraud","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","Legal","210","200","33020","33080"
"In post","2022","Counter Fraud","South East (England)","Operational Delivery","220","190","25500","21260"
"In post","2022","Counter Fraud","South East (England)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","Tax","70","60","38770","35980"
"In post","2022","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Counter Fraud","360","310","28090","27570"
"In post","2022","Counter Fraud","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Legal","160","150","32460","33080"
"In post","2022","Counter Fraud","South West (England)","Operational Delivery","120","110","29930","27570"
"In post","2022","Counter Fraud","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West (England)","Tax","120","110","48570","54160"
"In post","2022","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Counter Fraud","570","520","26790","27570"
"In post","2022","Counter Fraud","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Legal","180","160","30970","33080"
"In post","2022","Counter Fraud","Wales","Operational Delivery","140","130","28280","26820"
"In post","2022","Counter Fraud","Wales","Other","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","Tax","100","90","40140","33430"
"In post","2022","Counter Fraud","Wales","Unknown","40","30","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands (England)","Counter Fraud","550","490","28630","27570"
"In post","2022","Counter Fraud","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands (England)","Legal","180","170","32260","33080"
"In post","2022","Counter Fraud","West Midlands (England)","Operational Delivery","330","300","29430","26820"
"In post","2022","Counter Fraud","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands (England)","Tax","170","160","40570","33550"
"In post","2022","Counter Fraud","West Midlands (England)","Unknown","50","50","[c]","[c]"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Counter Fraud","510","460","29320","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Legal","210","200","32880","31000"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Operational Delivery","370","340","30260","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Other","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Tax","180","180","39460","33370"
"In post","2022","Counter Fraud","Yorkshire and The Humber","Unknown","70","70","31350","30460"
"In post","2022","Debt","East Midlands (England)","Operational Delivery","170","150","23710","21250"
"In post","2022","Debt","East Midlands (England)","Other","240","200","22330","21260"
"In post","2022","Debt","East Midlands (England)","Tax","90","80","21510","21250"
"In post","2022","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","East of England","Operational Delivery","80","70","24630","22080"
"In post","2022","Debt","East of England","Other","80","60","26470","25110"
"In post","2022","Debt","East of England","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Debt","London","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Debt","London","Operational Delivery","450","390","29880","26400"
"In post","2022","Debt","London","Other","[c]","[c]","[c]","[c]"
"In post","2022","Debt","London","Tax","40","30","[c]","[c]"
"In post","2022","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","North East (England)","Operational Delivery","260","220","23410","21690"
"In post","2022","Debt","North East (England)","Other","440","380","22380","21260"
"In post","2022","Debt","North East (England)","Tax","240","230","21940","21250"
"In post","2022","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","North West (England)","Operational Delivery","350","320","24330","22080"
"In post","2022","Debt","North West (England)","Other","320","280","22700","21260"
"In post","2022","Debt","North West (England)","Tax","60","60","23560","21250"
"In post","2022","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Scotland","Operational Delivery","930","820","23700","21250"
"In post","2022","Debt","Scotland","Other","150","130","22260","21260"
"In post","2022","Debt","Scotland","Tax","250","250","21780","21250"
"In post","2022","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","South East (England)","Operational Delivery","70","60","28800","28920"
"In post","2022","Debt","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Debt","South West (England)","Other","130","110","21990","21260"
"In post","2022","Debt","Unknown","Other","70","60","25610","25110"
"In post","2022","Debt","Wales","Operational Delivery","350","320","24220","21250"
"In post","2022","Debt","Wales","Other","70","60","22100","21260"
"In post","2022","Debt","Wales","Tax","30","30","[c]","[c]"
"In post","2022","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","West Midlands (England)","Operational Delivery","330","290","23970","21250"
"In post","2022","Debt","West Midlands (England)","Other","440","380","22150","21260"
"In post","2022","Debt","West Midlands (England)","Tax","80","80","22130","21250"
"In post","2022","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Yorkshire and The Humber","Operational Delivery","340","310","25330","22080"
"In post","2022","Debt","Yorkshire and The Humber","Other","550","460","22580","21260"
"In post","2022","Debt","Yorkshire and The Humber","Tax","60","60","21590","21250"
"In post","2022","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Digital, Data and Technology","380","370","36890","33370"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Digital, Data and Technology","650","630","36200","33680"
"In post","2022","Digital, Data & Technology","East of England","Knowledge and Information Management","70","70","28810","26670"
"In post","2022","Digital, Data & Technology","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Digital, Data and Technology","2800","2750","48400","43810"
"In post","2022","Digital, Data & Technology","London","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Knowledge and Information Management","190","180","38650","35530"
"In post","2022","Digital, Data & Technology","London","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Operational Delivery","90","90","46610","41750"
"In post","2022","Digital, Data & Technology","London","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Other","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Policy","110","110","50430","53420"
"In post","2022","Digital, Data & Technology","London","Project Delivery","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Security","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Unknown","980","970","52580","54700"
"In post","2022","Digital, Data & Technology","North East (England)","Commercial","[c]","[c]","[c]","[c]"
