"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","100","90","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","110","110","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Declared non-disabled","290","270","33270","29830"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","180","170","28100","24750"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Cumbria","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared non-disabled","230","210","27290","24000"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","100","80","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","140","120","25220","24130"
"Leaver CS","2021","Devon","Heterosexual / straight","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Devon","Heterosexual / straight","Declared non-disabled","170","150","26240","21580"
"Leaver CS","2021","Devon","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Declared non-disabled","160","140","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","Unknown","110","100","26430","21100"
"Leaver CS","2021","Dorset and Somerset","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Heterosexual / straight","Declared non-disabled","170","160","30170","27570"
"Leaver CS","2021","Dorset and Somerset","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","East Anglia","Heterosexual / straight","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","East Anglia","Heterosexual / straight","Declared non-disabled","370","330","30830","26670"
"Leaver CS","2021","East Anglia","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Declared non-disabled","150","120","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Unknown","180","170","32340","27570"
"Leaver CS","2021","East Wales","Heterosexual / straight","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","East Wales","Heterosexual / straight","Declared non-disabled","330","300","35780","27570"
"Leaver CS","2021","East Wales","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","East Wales","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Declared disabled","60","50","[c]","[c]"
