"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","Department for International Trade","1160","1150","47450","44030"
"In post","2022","International Trade","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Merseyside","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","Department for International Trade","160","160","55790","53750"
"In post","2022","International Trade","Surrey, East and West Sussex","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Central Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Yorkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cheshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Anglia","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Wales","Welsh Government (excl. agencies)","80","70","35730","33190"
"In post","2022","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","140","140","36280","34800"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","70","70","30710","27610"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","UK Health Security Agency","[c]","[c]","[c]","[c]"
