"Status","Year","Region_ITL2","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - West and North West","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Psychology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Science and Engineering","Barnet","540","510","40860","40070"
"In post","2021","Outer London - West and North West","Science and Engineering","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Science and Engineering","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Security","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Security","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Statistics","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Statistics","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Tax","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Tax","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Barnet","310","280","31360","31060"
"In post","2021","Outer London - West and North West","Unknown","Brent","260","240","30450","31060"
"In post","2021","Outer London - West and North West","Unknown","Ealing","390","360","31340","31060"
"In post","2021","Outer London - West and North West","Unknown","Harrow and Hillingdon","520","480","30780","31060"
"In post","2021","Outer London - West and North West","Unknown","Hounslow and Richmond upon Thames","290","260","30920","31060"
"In post","2021","Outer London - West and North West","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Veterinarian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Commercial","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Economics","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Finance","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Intelligence Analysis","Overseas","70","70","43800","40560"
"In post","2021","Overseas","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","International Trade","Overseas","160","160","56610","54470"
"In post","2021","Overseas","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Medicine","Overseas","50","50","53580","51960"
"In post","2021","Overseas","Operational Delivery","Overseas","290","290","48380","46000"
"In post","2021","Overseas","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Other","Overseas","370","370","50430","46620"
"In post","2021","Overseas","Policy","Overseas","1750","1750","52720","54020"
"In post","2021","Overseas","Project Delivery","Overseas","160","160","46490","45200"
"In post","2021","Overseas","Property","Overseas","200","190","39120","36460"
"In post","2021","Overseas","Science and Engineering","Overseas","130","120","44240","42350"
"In post","2021","Overseas","Security","Overseas","80","80","37120","34350"
"In post","2021","Overseas","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Unknown","Overseas","300","300","46840","34770"
"In post","2021","Shropshire and Staffordshire","Commercial","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Commercial","Staffordshire CC","70","70","39280","33300"
"In post","2021","Shropshire and Staffordshire","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Communications","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Communications","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Digital, Data and Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Digital, Data and Technology","Staffordshire CC","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Digital, Data and Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Digital, Data and Technology","Telford and Wrekin","240","230","44610","38630"
"In post","2021","Shropshire and Staffordshire","Finance","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Finance","Staffordshire CC","70","70","37870","33300"
"In post","2021","Shropshire and Staffordshire","Finance","Telford and Wrekin","70","60","43040","38630"
"In post","2021","Shropshire and Staffordshire","Human Resources","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Human Resources","Staffordshire CC","40","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Intelligence Analysis","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Intelligence Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Internal Audit","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Internal Audit","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Knowledge and Information Management","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Knowledge and Information Management","Staffordshire CC","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Knowledge and Information Management","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Legal","Stoke-on-Trent","40","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Medicine","Shropshire CC","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Medicine","Staffordshire CC","50","50","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Medicine","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Operational Delivery","Shropshire CC","440","420","28410","26700"
"In post","2021","Shropshire and Staffordshire","Operational Delivery","Staffordshire CC","2330","2200","28280","26310"
"In post","2021","Shropshire and Staffordshire","Operational Delivery","Stoke-on-Trent","640","590","22390","18890"
"In post","2021","Shropshire and Staffordshire","Operational Delivery","Telford and Wrekin","530","480","27780","27130"
"In post","2021","Shropshire and Staffordshire","Operational Research","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Operational Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Other","Shropshire CC","360","350","28160","29670"
"In post","2021","Shropshire and Staffordshire","Other","Staffordshire CC","250","230","25300","25200"
"In post","2021","Shropshire and Staffordshire","Other","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Other","Telford and Wrekin","90","90","25650","21580"
"In post","2021","Shropshire and Staffordshire","Planning","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Policy","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Policy","Staffordshire CC","60","60","34650","33300"
"In post","2021","Shropshire and Staffordshire","Policy","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Policy","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Project Delivery","Shropshire CC","50","50","30140","27270"
"In post","2021","Shropshire and Staffordshire","Project Delivery","Staffordshire CC","160","150","39700","33630"
"In post","2021","Shropshire and Staffordshire","Project Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Project Delivery","Telford and Wrekin","170","160","41220","38630"
"In post","2021","Shropshire and Staffordshire","Property","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Property","Staffordshire CC","90","90","35790","33300"
"In post","2021","Shropshire and Staffordshire","Property","Stoke-on-Trent","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Property","Telford and Wrekin","60","50","34800","33300"
"In post","2021","Shropshire and Staffordshire","Psychology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Psychology","Staffordshire CC","80","80","30800","28380"
"In post","2021","Shropshire and Staffordshire","Science and Engineering","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Science and Engineering","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Science and Engineering","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Science and Engineering","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Security","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Security","Staffordshire CC","50","50","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Security","Telford and Wrekin","110","100","30940","28130"
"In post","2021","Shropshire and Staffordshire","Social Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Statistics","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Tax","Telford and Wrekin","70","60","35630","31870"
"In post","2021","Shropshire and Staffordshire","Unknown","Shropshire CC","140","120","27500","27570"
"In post","2021","Shropshire and Staffordshire","Unknown","Staffordshire CC","560","500","28870","27570"
"In post","2021","Shropshire and Staffordshire","Unknown","Stoke-on-Trent","490","430","25650","27570"
"In post","2021","Shropshire and Staffordshire","Unknown","Telford and Wrekin","490","440","29220","27570"
"In post","2021","Shropshire and Staffordshire","Veterinarian","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Veterinarian","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Commercial","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Commercial","Sheffield","90","90","38700","37100"
"In post","2021","South Yorkshire","Communications","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Communications","Sheffield","50","50","38000","35610"
"In post","2021","South Yorkshire","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Digital, Data and Technology","Sheffield","380","370","44180","42100"
"In post","2021","South Yorkshire","Economics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Finance","Sheffield","150","140","39040","36960"
"In post","2021","South Yorkshire","Human Resources","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Human Resources","Sheffield","80","70","39100","32780"
