"Status","Year","Age","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","180","180","28750","28000"
"Leaver CS","2021","20-29","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","White","50","50","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Unknown","70","60","21850","19930"
"Leaver CS","2021","20-29","West Midlands","White","50","50","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","White","80","70","21930","21590"
"Leaver CS","2021","20-29","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","White","90","80","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","White","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","White","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Devon","White","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","White","30","30","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","White","90","80","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","White","110","100","33960","29200"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Unknown","70","60","30270","28170"
"Leaver CS","2021","30-39","Eastern Scotland","White","110","90","34410","30650"
"Leaver CS","2021","30-39","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","White","140","130","34240","33300"
"Leaver CS","2021","30-39","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","White","80","70","28510","25880"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","White","80","70","32120","31170"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Asian","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","White","120","110","46000","41040"
"Leaver CS","2021","30-39","Inner London - West","Asian","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Unknown","190","170","44660","40660"
"Leaver CS","2021","30-39","Inner London - West","White","270","250","49110","51250"
"Leaver CS","2021","30-39","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","White","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","White","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
