"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Undeclared","230","210","28040","21840"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Heterosexual / straight","120","110","29530","26800"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Undeclared","150","140","30270","28470"
"In post","2022","Undeclared","Education and Skills Funding Agency","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Undeclared","40","30","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Heterosexual / straight","260","260","37780","37350"
"In post","2022","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Undeclared","70","60","38860","37350"
"In post","2022","Undeclared","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","110","100","48900","44220"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","160","160","51120","45820"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Heterosexual / straight","60","60","55640","52980"
"In post","2022","Undeclared","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Heterosexual / straight","70","70","42090","41000"
"In post","2022","Undeclared","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Undeclared","90","90","48130","45870"
"In post","2022","Undeclared","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Heterosexual / straight","560","500","26170","21490"
"In post","2022","Undeclared","HM Courts and Tribunals Service","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Undeclared","430","390","27810","23720"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Unknown","90","80","24930","21650"
"In post","2022","Undeclared","HM Land Registry","Heterosexual / straight","90","80","31860","27130"
"In post","2022","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Undeclared","160","140","34420","33840"
"In post","2022","Undeclared","HM Land Registry","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","Heterosexual / straight","3090","2850","31790","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","LGBO","240","230","31070","31420"
"In post","2022","Undeclared","HM Prison and Probation Service","Undeclared","1570","1470","32160","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","Unknown","1810","1600","31340","31650"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","1020","950","33050","30750"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","LGBO","140","130","31130","26820"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Undeclared","1770","1630","36790","33370"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","230","210","34260","28920"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Heterosexual / straight","190","180","44980","40140"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Undeclared","110","100","45550","49500"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Heterosexual / straight","540","500","31820","28790"
"In post","2022","Undeclared","Home Office","LGBO","40","40","[c]","[c]"
"In post","2022","Undeclared","Home Office","Undeclared","1070","990","34080","30460"
"In post","2022","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Undeclared","50","40","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","1420","1370","31370","26670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","LGBO","80","70","33070","33000"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Undeclared","1280","1240","34230","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","90","90","34240","33300"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","240","230","41260","39300"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","170","160","44870","41750"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Unknown","50","50","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Heterosexual / straight","90","90","43860","40470"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Undeclared","50","40","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
