"Status","Year","Function_of_post","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","White","60","50","27490","26970"
"In post","2022","Legal","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","White","60","50","33880","27570"
"In post","2022","Legal","Legal","Asian","720","670","53780","53050"
"In post","2022","Legal","Legal","Black","320","310","54390","53050"
"In post","2022","Legal","Legal","Mixed","210","200","56400","54140"
"In post","2022","Legal","Legal","Other ethnicity","70","70","56070","53900"
"In post","2022","Legal","Legal","Undeclared","230","210","57480","56890"
"In post","2022","Legal","Legal","Unknown","870","810","56690","55610"
"In post","2022","Legal","Legal","White","5340","4960","56330","55610"
"In post","2022","Legal","Operational Delivery","Asian","340","310","26360","24590"
"In post","2022","Legal","Operational Delivery","Black","220","210","27220","25540"
"In post","2022","Legal","Operational Delivery","Mixed","70","70","27530","25820"
"In post","2022","Legal","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Undeclared","70","60","26530","26820"
"In post","2022","Legal","Operational Delivery","Unknown","320","300","26650","26010"
"In post","2022","Legal","Operational Delivery","White","2210","2050","27420","25820"
"In post","2022","Legal","Other","Asian","70","70","30280","27070"
"In post","2022","Legal","Other","Black","70","70","28940","27350"
"In post","2022","Legal","Other","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Unknown","60","50","35700","30000"
"In post","2022","Legal","Other","White","230","220","36210","29950"
"In post","2022","Legal","Policy","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","White","60","60","48590","47490"
"In post","2022","Legal","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Unknown","50","40","[c]","[c]"
"In post","2022","Legal","Tax","White","240","230","42160","40520"
"In post","2022","Legal","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Unknown","60","50","49230","37610"
"In post","2022","Legal","Unknown","White","120","110","65110","67700"
"In post","2022","No function","Commercial","Asian","40","30","[c]","[c]"
"In post","2022","No function","Commercial","Black","40","40","[c]","[c]"
"In post","2022","No function","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Unknown","30","30","[c]","[c]"
"In post","2022","No function","Commercial","White","370","360","50980","48580"
"In post","2022","No function","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Unknown","40","40","[c]","[c]"
"In post","2022","No function","Communications","White","170","160","42610","38090"
"In post","2022","No function","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","White","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","White","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","White","80","80","41680","40230"
"In post","2022","No function","Economics","Asian","50","50","43630","38030"
"In post","2022","No function","Economics","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","White","270","260","50330","52730"
"In post","2022","No function","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","White","110","100","47400","47740"
"In post","2022","No function","Geography","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Unknown","120","120","30670","29290"
"In post","2022","No function","Geography","White","290","270","31500","33290"
"In post","2022","No function","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","White","60","60","49160","49240"
"In post","2022","No function","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Black","30","30","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","White","770","750","65480","70500"
"In post","2022","No function","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","White","380","370","30510","27700"
"In post","2022","No function","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","White","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Asian","140","140","45050","38540"
"In post","2022","No function","International Trade","Black","70","70","41810","38540"
"In post","2022","No function","International Trade","Mixed","50","50","49480","51710"
"In post","2022","No function","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Undeclared","70","70","51850","51970"
"In post","2022","No function","International Trade","Unknown","420","420","45160","40040"
"In post","2022","No function","International Trade","White","870","850","48780","50830"
"In post","2022","No function","Knowledge and Information Management","Asian","50","50","35070","32690"
"In post","2022","No function","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
