"Status","Year","Ethnicity","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","AA/AO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Science and Engineering","30","30","[c]","[c]"
"In post","2022","Asian","AA/AO","Security","170","160","24640","22460"
"In post","2022","Asian","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","AA/AO","Tax","360","340","21430","21250"
"In post","2022","Asian","AA/AO","Unknown","230","220","22190","21250"
"In post","2022","Asian","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Commercial","60","50","27080","26880"
"In post","2022","Asian","EO","Communications","40","40","[c]","[c]"
"In post","2022","Asian","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Counter Fraud","310","280","29050","27570"
"In post","2022","Asian","EO","Digital, Data and Technology","260","250","28000","27570"
"In post","2022","Asian","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Finance","200","190","27470","27270"
"In post","2022","Asian","EO","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Human Resources","120","120","28100","27570"
"In post","2022","Asian","EO","Intelligence Analysis","110","110","28360","28850"
"In post","2022","Asian","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2022","Asian","EO","Legal","130","130","28880","28440"
"In post","2022","Asian","EO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Operational Delivery","7350","6810","28450","27570"
"In post","2022","Asian","EO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Other","640","610","28110","27570"
"In post","2022","Asian","EO","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Policy","270","260","28430","28310"
"In post","2022","Asian","EO","Project Delivery","120","120","28030","27890"
"In post","2022","Asian","EO","Property","110","100","28490","28410"
"In post","2022","Asian","EO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Science and Engineering","100","90","26680","26880"
"In post","2022","Asian","EO","Security","50","50","29120","28780"
"In post","2022","Asian","EO","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","EO","Tax","540","510","27960","26820"
"In post","2022","Asian","EO","Unknown","300","300","28020","27500"
"In post","2022","Asian","EO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Commercial","50","40","[c]","[c]"
"In post","2022","Asian","G6/G7","Communications","30","30","[c]","[c]"
"In post","2022","Asian","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Digital, Data and Technology","410","400","59740","57980"
"In post","2022","Asian","G6/G7","Economics","90","90","59520","58130"
"In post","2022","Asian","G6/G7","Finance","200","200","59160","57880"
"In post","2022","Asian","G6/G7","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Human Resources","100","90","58580","57460"
"In post","2022","Asian","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","International Trade","40","40","[c]","[c]"
"In post","2022","Asian","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Legal","590","550","57490","54400"
"In post","2022","Asian","G6/G7","Medicine","70","60","74890","74070"
"In post","2022","Asian","G6/G7","Operational Delivery","340","330","57800","55140"
"In post","2022","Asian","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Other","110","100","60860","58030"
"In post","2022","Asian","G6/G7","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Policy","740","720","57780","55500"
"In post","2022","Asian","G6/G7","Project Delivery","220","220","58470","57430"
"In post","2022","Asian","G6/G7","Property","60","60","58050","55000"
"In post","2022","Asian","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Science and Engineering","90","90","57170","55130"
"In post","2022","Asian","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","G6/G7","Statistics","50","50","59060","59630"
"In post","2022","Asian","G6/G7","Tax","200","200","58980","57130"
"In post","2022","Asian","G6/G7","Unknown","310","310","59200","57610"
"In post","2022","Asian","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Medicine","60","50","107960","107700"
"In post","2022","Asian","SCS","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Asian","SCS","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Policy","80","80","82920","76920"
"In post","2022","Asian","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SCS","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","SCS","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Commercial","180","170","37140","36780"
"In post","2022","Asian","SEO/HEO","Communications","110","110","38500","38160"
"In post","2022","Asian","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Counter Fraud","70","70","36300","36650"
"In post","2022","Asian","SEO/HEO","Digital, Data and Technology","700","690","38100","37640"
"In post","2022","Asian","SEO/HEO","Economics","90","90","35280","33880"
"In post","2022","Asian","SEO/HEO","Finance","530","520","38210","37610"
"In post","2022","Asian","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Human Resources","260","260","36830","36650"
"In post","2022","Asian","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Intelligence Analysis","50","50","36990","35200"
"In post","2022","Asian","SEO/HEO","Internal Audit","60","50","41240","40180"
"In post","2022","Asian","SEO/HEO","International Trade","80","80","36440","36580"
"In post","2022","Asian","SEO/HEO","Knowledge and Information Management","50","50","35900","35000"
"In post","2022","Asian","SEO/HEO","Legal","300","280","39180","38590"
"In post","2022","Asian","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Operational Delivery","2450","2350","37000","35200"
"In post","2022","Asian","SEO/HEO","Operational Research","40","30","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Other","320","310","36670","35200"
"In post","2022","Asian","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Policy","1250","1230","37170","36650"
"In post","2022","Asian","SEO/HEO","Project Delivery","530","520","37750","37610"
"In post","2022","Asian","SEO/HEO","Property","140","130","38070","37590"
"In post","2022","Asian","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Science and Engineering","350","340","37210","37640"
"In post","2022","Asian","SEO/HEO","Security","100","100","38490","37640"
"In post","2022","Asian","SEO/HEO","Social Research","40","40","[c]","[c]"
"In post","2022","Asian","SEO/HEO","Statistics","100","100","38580","38340"
"In post","2022","Asian","SEO/HEO","Tax","870","850","36360","33370"
"In post","2022","Asian","SEO/HEO","Unknown","570","560","37010","36130"
"In post","2022","Asian","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Operational Delivery","750","700","29320","27980"
"In post","2022","Asian","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Counter Fraud","110","90","24060","25110"
"In post","2022","Black","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Finance","30","30","[c]","[c]"
"In post","2022","Black","AA/AO","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Human Resources","30","30","[c]","[c]"
"In post","2022","Black","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Operational Delivery","3310","3060","24870","24080"
"In post","2022","Black","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Other","200","190","22360","21380"
"In post","2022","Black","AA/AO","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Policy","70","70","25080","24370"
"In post","2022","Black","AA/AO","Project Delivery","40","30","[c]","[c]"
"In post","2022","Black","AA/AO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Security","70","70","24540","22900"
"In post","2022","Black","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Black","AA/AO","Tax","100","100","21610","21250"
"In post","2022","Black","AA/AO","Unknown","70","60","22770","22110"
"In post","2022","Black","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Commercial","40","40","[c]","[c]"
"In post","2022","Black","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Counter Fraud","160","150","30170","31060"
"In post","2022","Black","EO","Digital, Data and Technology","110","110","28310","28170"
"In post","2022","Black","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Finance","80","80","28570","28860"
"In post","2022","Black","EO","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Human Resources","80","80","28170","27720"
"In post","2022","Black","EO","Intelligence Analysis","30","30","[c]","[c]"
"In post","2022","Black","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Legal","70","70","29880","31020"
"In post","2022","Black","EO","Medicine","[c]","[c]","[c]","[c]"
