"Status","Year","Region_ITL3","Sex","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Greater Manchester North West","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Operational Delivery","1290","1130","25040","23140"
"In post","2022","Greater Manchester North West","Female","Other","70","60","24460","21380"
"In post","2022","Greater Manchester North West","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Operational Delivery","620","600","26320","26230"
"In post","2022","Greater Manchester North West","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Male","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Operational Delivery","620","550","25320","23170"
"In post","2022","Greater Manchester South East","Female","Other","40","30","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Operational Delivery","310","300","25230","24800"
"In post","2022","Greater Manchester South East","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Commercial","50","40","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Digital, Data and Technology","80","80","41390","37450"
"In post","2022","Greater Manchester South West","Female","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Human Resources","90","80","40790","38690"
"In post","2022","Greater Manchester South West","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Legal","200","190","37300","33370"
"In post","2022","Greater Manchester South West","Female","Operational Delivery","1720","1550","27310","25220"
"In post","2022","Greater Manchester South West","Female","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Other","210","180","27140","21260"
"In post","2022","Greater Manchester South West","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Policy","170","170","41420","37290"
"In post","2022","Greater Manchester South West","Female","Project Delivery","80","80","42780","40520"
"In post","2022","Greater Manchester South West","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Security","40","40","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Female","Tax","570","540","32540","26820"
"In post","2022","Greater Manchester South West","Female","Unknown","310","300","37650","33220"
"In post","2022","Greater Manchester South West","Male","Commercial","40","40","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Digital, Data and Technology","220","220","43430","40180"
"In post","2022","Greater Manchester South West","Male","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Finance","40","40","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Human Resources","60","60","35980","33220"
"In post","2022","Greater Manchester South West","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Legal","260","250","36030","33370"
"In post","2022","Greater Manchester South West","Male","Operational Delivery","1460","1400","27720","26590"
"In post","2022","Greater Manchester South West","Male","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Other","170","160","27720","21260"
"In post","2022","Greater Manchester South West","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Policy","170","170","44670","38240"
"In post","2022","Greater Manchester South West","Male","Project Delivery","70","60","41910","40180"
"In post","2022","Greater Manchester South West","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Security","40","40","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Male","Tax","740","720","34160","33080"
"In post","2022","Greater Manchester South West","Male","Unknown","300","300","36970","33080"
"In post","2022","Gwent Valleys","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Operational Delivery","560","500","26900","27570"
"In post","2022","Gwent Valleys","Female","Other","40","30","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Policy","40","40","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Operational Delivery","200","200","28000","27570"
"In post","2022","Gwent Valleys","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Policy","30","30","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Female","Medicine","[c]","[c]","[c]","[c]"
