"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scotland","Eastern Scotland","The Insolvency Service","80","80","26700","21130"
"In post","2022","Scotland","Eastern Scotland","Transport Scotland","110","110","46150","40810"
"In post","2022","Scotland","Eastern Scotland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Crown Office and Procurator Fiscal Service","100","90","34380","24060"
"In post","2022","Scotland","Highlands and Islands","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Department for Work and Pensions (excl. agencies)","450","400","26370","27570"
"In post","2022","Scotland","Highlands and Islands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Forestry and Land Scotland","400","390","31300","28980"
"In post","2022","Scotland","Highlands and Islands","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Maritime and Coastguard Agency","60","60","33380","33100"
"In post","2022","Scotland","Highlands and Islands","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Ministry of Defence (excl. agencies)","340","320","25890","21170"
"In post","2022","Scotland","Highlands and Islands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Scottish Courts and Tribunals Service","80","70","27450","23780"
"In post","2022","Scotland","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Scottish Government (excl. agencies)","260","250","32910","30040"
"In post","2022","Scotland","Highlands and Islands","Scottish Prison Service","120","110","32320","35000"
"In post","2022","Scotland","Highlands and Islands","Social Security Scotland","40","30","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Crown Office and Procurator Fiscal Service","120","120","34350","30360"
"In post","2022","Scotland","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","100","50730","49080"
"In post","2022","Scotland","North Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","260","240","26730","27570"
"In post","2022","Scotland","North Eastern Scotland","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Food Standards Scotland","210","200","37280","33070"
"In post","2022","Scotland","North Eastern Scotland","Forestry and Land Scotland","70","70","30940","28980"
"In post","2022","Scotland","North Eastern Scotland","Health and Safety Executive","110","100","77750","90550"
"In post","2022","Scotland","North Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Home Office","40","30","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Maritime and Coastguard Agency","60","50","36100","31780"
"In post","2022","Scotland","North Eastern Scotland","Met Office","40","40","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Ministry of Defence (excl. agencies)","100","100","39420","44070"
"In post","2022","Scotland","North Eastern Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Scottish Courts and Tribunals Service","80","70","25000","23780"
"In post","2022","Scotland","North Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Scottish Government (excl. agencies)","370","340","37270","33070"
"In post","2022","Scotland","North Eastern Scotland","Scottish Prison Service","310","290","31760","32170"
"In post","2022","Scotland","North Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Accountant in Bankruptcy","110","100","32660","30040"
"In post","2022","Scotland","Southern Scotland","Animal and Plant Health Agency","60","50","29860","24920"
"In post","2022","Scotland","Southern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Crown Office and Procurator Fiscal Service","320","290","35630","30040"
"In post","2022","Scotland","Southern Scotland","Defence Equipment and Support","240","240","25440","23900"
"In post","2022","Scotland","Southern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Department for Work and Pensions (excl. agencies)","920","820","26430","27570"
"In post","2022","Scotland","Southern Scotland","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Food Standards Scotland","30","30","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","830","800","41790","38500"
"In post","2022","Scotland","Southern Scotland","Forestry and Land Scotland","190","180","31410","28980"
"In post","2022","Scotland","Southern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","HM Revenue and Customs (excl. agencies)","2200","1930","27160","22080"
"In post","2022","Scotland","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Ministry of Defence (excl. agencies)","90","90","25750","21330"
"In post","2022","Scotland","Southern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","Scottish Courts and Tribunals Service","360","340","25880","23780"
"In post","2022","Scotland","Southern Scotland","Scottish Forestry","60","50","32010","30020"
"In post","2022","Scotland","Southern Scotland","Scottish Government (excl. agencies)","180","160","34630","30040"
"In post","2022","Scotland","Southern Scotland","Scottish Prison Service","160","150","31530","32410"
"In post","2022","Scotland","Southern Scotland","Scottish Public Pensions Agency","310","280","30290","25930"
"In post","2022","Scotland","Southern Scotland","Social Security Scotland","60","60","29620","27230"
"In post","2022","Scotland","Southern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Advisory, Conciliation and Arbitration Service","90","80","31610","30950"
"In post","2022","Scotland","West Central Scotland","Cabinet Office (excl. agencies)","250","250","42550","33410"
"In post","2022","Scotland","West Central Scotland","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Criminal Injuries Compensation Authority","320","300","27620","25120"
"In post","2022","Scotland","West Central Scotland","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Crown Office and Procurator Fiscal Service","960","900","36810","31540"
"In post","2022","Scotland","West Central Scotland","Defence Equipment and Support","180","170","32870","31600"
"In post","2022","Scotland","West Central Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Department for Work and Pensions (excl. agencies)","4030","3550","25020","26120"
"In post","2022","Scotland","West Central Scotland","Disclosure Scotland","360","330","29150","23230"
"In post","2022","Scotland","West Central Scotland","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Driver and Vehicle Standards Agency","90","80","28730","26780"
"In post","2022","Scotland","West Central Scotland","Education Scotland","200","200","57930","62170"
"In post","2022","Scotland","West Central Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
