"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Riding of Yorkshire","Heterosexual / straight","Unknown","60","60","27310","26670"
"In post","2021","East Riding of Yorkshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","East Riding of Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Undeclared","Declared non-disabled","100","90","29610","27150"
"In post","2021","East Riding of Yorkshire","Undeclared","Undeclared","80","70","29350","27620"
"In post","2021","East Riding of Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Unknown","Declared non-disabled","90","80","29800","29730"
"In post","2021","East Riding of Yorkshire","Unknown","Undeclared","50","40","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Unknown","Unknown","120","120","25970","24920"
"In post","2021","East Surrey","Heterosexual / straight","Declared disabled","70","60","31680","30210"
"In post","2021","East Surrey","Heterosexual / straight","Declared non-disabled","490","460","34150","33590"
"In post","2021","East Surrey","Heterosexual / straight","Undeclared","60","60","32570","33590"
"In post","2021","East Surrey","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","East Surrey","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Undeclared","30","30","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Unknown","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","East Surrey","Unknown","Undeclared","50","40","[c]","[c]"
"In post","2021","East Surrey","Unknown","Unknown","110","110","31130","31980"
"In post","2021","East Sussex CC","Heterosexual / straight","Declared disabled","200","170","25630","26780"
"In post","2021","East Sussex CC","Heterosexual / straight","Declared non-disabled","1070","970","27260","27570"
"In post","2021","East Sussex CC","Heterosexual / straight","Undeclared","70","60","26500","23840"
"In post","2021","East Sussex CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","LGBO","Declared non-disabled","80","70","25790","27570"
"In post","2021","East Sussex CC","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Undeclared","Declared disabled","30","30","[c]","[c]"
"In post","2021","East Sussex CC","Undeclared","Declared non-disabled","120","110","27480","27570"
"In post","2021","East Sussex CC","Undeclared","Undeclared","40","40","[c]","[c]"
"In post","2021","East Sussex CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Unknown","Declared non-disabled","200","170","25650","26120"
"In post","2021","East Sussex CC","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","East Sussex CC","Unknown","Unknown","90","80","25260","25500"
"In post","2021","Enfield","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"In post","2021","Enfield","Heterosexual / straight","Declared non-disabled","180","170","30290","31060"
"In post","2021","Enfield","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Unknown","Declared non-disabled","70","60","30160","31060"
"In post","2021","Enfield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Declared disabled","100","90","32650","29290"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Declared non-disabled","660","630","32020","29290"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"In post","2021","Essex Haven Gateway","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Undeclared","Declared non-disabled","60","60","32370","29290"
"In post","2021","Essex Haven Gateway","Undeclared","Undeclared","40","40","[c]","[c]"
"In post","2021","Essex Haven Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Unknown","Declared non-disabled","80","70","30480","29290"
"In post","2021","Essex Haven Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Declared disabled","130","110","27110","29050"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Declared non-disabled","470","430","28270","29290"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Essex Thames Gateway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Unknown","Declared non-disabled","140","120","27590","25110"
"In post","2021","Essex Thames Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Falkirk","Heterosexual / straight","Declared disabled","120","110","27230","27570"
"In post","2021","Falkirk","Heterosexual / straight","Declared non-disabled","690","600","26240","22220"
"In post","2021","Falkirk","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"In post","2021","Falkirk","Heterosexual / straight","Unknown","140","130","34080","33650"
"In post","2021","Falkirk","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","LGBO","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Falkirk","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Undeclared","Declared non-disabled","50","50","28000","27570"
"In post","2021","Falkirk","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2021","Falkirk","Unknown","Declared disabled","40","30","[c]","[c]"
"In post","2021","Falkirk","Unknown","Declared non-disabled","240","200","24930","21010"
"In post","2021","Falkirk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Unknown","Unknown","360","320","30090","33650"
"In post","2021","Fermanagh and Omagh","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Heterosexual / straight","Declared disabled","150","130","28000","26960"
"In post","2021","Flintshire and Wrexham","Heterosexual / straight","Declared non-disabled","1070","1020","28090","25830"
"In post","2021","Flintshire and Wrexham","Heterosexual / straight","Undeclared","60","50","27270","26120"
"In post","2021","Flintshire and Wrexham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","LGBO","Declared non-disabled","50","50","25120","23970"
"In post","2021","Flintshire and Wrexham","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Undeclared","Declared disabled","40","40","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Undeclared","Declared non-disabled","200","190","28560","27570"
"In post","2021","Flintshire and Wrexham","Undeclared","Undeclared","170","160","28910","28750"
"In post","2021","Flintshire and Wrexham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Unknown","Declared non-disabled","200","170","26850","21550"
"In post","2021","Flintshire and Wrexham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Unknown","Unknown","160","150","25570","23970"
"In post","2021","Glasgow City","Heterosexual / straight","Declared disabled","850","770","28840","26160"
"In post","2021","Glasgow City","Heterosexual / straight","Declared non-disabled","5450","5100","31910","27570"
"In post","2021","Glasgow City","Heterosexual / straight","Undeclared","200","190","27840","26870"
"In post","2021","Glasgow City","Heterosexual / straight","Unknown","850","800","38980","33650"
"In post","2021","Glasgow City","LGBO","Declared disabled","130","120","29640","26160"
"In post","2021","Glasgow City","LGBO","Declared non-disabled","320","310","31260","27570"
"In post","2021","Glasgow City","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Glasgow City","LGBO","Unknown","40","40","[c]","[c]"
"In post","2021","Glasgow City","Undeclared","Declared disabled","110","100","27180","26140"
"In post","2021","Glasgow City","Undeclared","Declared non-disabled","460","420","29880","26920"
"In post","2021","Glasgow City","Undeclared","Undeclared","150","140","31960","27150"
"In post","2021","Glasgow City","Undeclared","Unknown","270","240","29450","26550"
"In post","2021","Glasgow City","Unknown","Declared disabled","100","90","30450","27570"
"In post","2021","Glasgow City","Unknown","Declared non-disabled","1010","910","31420","27570"
"In post","2021","Glasgow City","Unknown","Undeclared","60","50","26300","24930"
"In post","2021","Glasgow City","Unknown","Unknown","1650","1560","31800","27780"
"In post","2021","Gloucestershire","Heterosexual / straight","Declared disabled","120","100","27110","27570"
"In post","2021","Gloucestershire","Heterosexual / straight","Declared non-disabled","700","640","29810","27570"
"In post","2021","Gloucestershire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Heterosexual / straight","Unknown","50","50","30770","27130"
"In post","2021","Gloucestershire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","LGBO","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Gloucestershire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Undeclared","Declared non-disabled","100","80","29940","27570"
"In post","2021","Gloucestershire","Undeclared","Undeclared","50","40","[c]","[c]"
"In post","2021","Gloucestershire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Unknown","Declared non-disabled","120","90","28790","27570"
"In post","2021","Gloucestershire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Unknown","Unknown","150","140","27360","22920"
"In post","2021","Greater Manchester North East","Heterosexual / straight","Declared disabled","120","110","27640","27570"
"In post","2021","Greater Manchester North East","Heterosexual / straight","Declared non-disabled","610","580","28080","27570"
"In post","2021","Greater Manchester North East","Heterosexual / straight","Undeclared","60","50","30040","27570"
"In post","2021","Greater Manchester North East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
