"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Midlands (England)","Operational Delivery","Male","310","280","24560","22350"
"Leaver CS","2021","East Midlands (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other","Male","80","70","29380","29930"
"Leaver CS","2021","East Midlands (England)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Female","30","20","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Female","420","350","24930","25280"
"Leaver CS","2021","East Midlands (England)","Unknown","Male","230","210","25870","26510"
"Leaver CS","2021","East Midlands (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Operational Delivery","Female","310","270","25630","21430"
"Leaver CS","2021","East of England","Operational Delivery","Male","350","330","30570","25310"
"Leaver CS","2021","East of England","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other","Male","40","40","[c]","[c]"
"Leaver CS","2021","East of England","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Science and Engineering","Female","90","70","27960","24250"
"Leaver CS","2021","East of England","Science and Engineering","Male","40","40","[c]","[c]"
"Leaver CS","2021","East of England","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Female","430","360","26050","26890"
"Leaver CS","2021","East of England","Unknown","Male","280","250","26760","27160"
"Leaver CS","2021","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Female","80","80","38650","36980"
"Leaver CS","2021","London","Communications","Male","40","40","[c]","[c]"
"Leaver CS","2021","London","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Digital, Data and Technology","Female","50","50","[c]","[c]"
"Leaver CS","2021","London","Digital, Data and Technology","Male","90","90","47630","45250"
"Leaver CS","2021","London","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Economics","Male","50","50","[c]","[c]"
"Leaver CS","2021","London","Finance","Female","30","30","[c]","[c]"
"Leaver CS","2021","London","Finance","Male","40","40","[c]","[c]"
"Leaver CS","2021","London","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Female","60","60","48450","45160"
"Leaver CS","2021","London","Human Resources","Male","40","40","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Knowledge and Information Management","Female","40","30","[c]","[c]"
"Leaver CS","2021","London","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Female","100","90","57850","54400"
"Leaver CS","2021","London","Legal","Male","70","60","55590","55000"
"Leaver CS","2021","London","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Operational Delivery","Female","670","610","32070","26920"
"Leaver CS","2021","London","Operational Delivery","Male","590","550","36770","30850"
"Leaver CS","2021","London","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other","Female","110","110","37570","28650"
"Leaver CS","2021","London","Other","Male","110","110","37130","28560"
"Leaver CS","2021","London","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Policy","Female","310","300","45020","40510"
"Leaver CS","2021","London","Policy","Male","310","300","49490","42540"
"Leaver CS","2021","London","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Female","50","40","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Male","50","50","[c]","[c]"
"Leaver CS","2021","London","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Male","50","40","[c]","[c]"
"Leaver CS","2021","London","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Female","60","60","37630","39230"
"Leaver CS","2021","London","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Security","Male","30","30","[c]","[c]"
"Leaver CS","2021","London","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Female","990","780","35400","31060"
"Leaver CS","2021","London","Unknown","Male","910","760","41310","31060"
"Leaver CS","2021","London","Unknown","Unknown","60","50","47760","40230"
"Leaver CS","2021","London","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
