"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","Yorkshire and The Humber","50","50","30410","25920"
"In post","2022","Crown Prosecution Service","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","London","50","50","42200","33930"
"In post","2022","Crown Prosecution Service","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","North West (England)","50","50","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Legal","East Midlands (England)","250","230","51200","51320"
"In post","2022","Crown Prosecution Service","Legal","East of England","260","240","54550","54770"
"In post","2022","Crown Prosecution Service","Legal","London","770","730","59940","61360"
"In post","2022","Crown Prosecution Service","Legal","North East (England)","160","150","52870","54200"
"In post","2022","Crown Prosecution Service","Legal","North West (England)","470","430","52790","54200"
"In post","2022","Crown Prosecution Service","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Legal","South East (England)","370","340","56410","54890"
"In post","2022","Crown Prosecution Service","Legal","South West (England)","180","160","51860","52440"
"In post","2022","Crown Prosecution Service","Legal","Wales","200","190","52410","54200"
"In post","2022","Crown Prosecution Service","Legal","West Midlands (England)","320","300","52870","52410"
"In post","2022","Crown Prosecution Service","Legal","Yorkshire and The Humber","340","320","52890","54200"
"In post","2022","Crown Prosecution Service","Operational Delivery","East Midlands (England)","180","170","25880","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","East of England","220","200","27230","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","London","740","700","28280","26970"
"In post","2022","Crown Prosecution Service","Operational Delivery","North East (England)","160","140","26140","23720"
"In post","2022","Crown Prosecution Service","Operational Delivery","North West (England)","440","410","26370","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","South East (England)","330","310","27990","26970"
"In post","2022","Crown Prosecution Service","Operational Delivery","South West (England)","120","110","26540","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","Wales","150","140","26060","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","West Midlands (England)","240","220","26030","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","300","270","26480","25480"
"In post","2022","Crown Prosecution Service","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","London","40","40","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","London","30","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","Wales","60","50","31750","28810"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","Wales","230","220","27970","29470"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","South West (England)","860","830","39710","37400"
"In post","2022","Defence Equipment and Support","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
