"Status","Year","Organisation","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","White","50","50","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Unknown","Asian","50","50","38580","36260"
"In post","2022","Submarine Delivery Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Unknown","Undeclared","110","110","44010","41250"
"In post","2022","Submarine Delivery Agency","Unknown","Unknown","130","130","37430","34130"
"In post","2022","Submarine Delivery Agency","Unknown","White","1620","1580","41350","39860"
"In post","2022","Teaching Regulation Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","AA/AO","Asian","80","70","21970","21130"
"In post","2022","The Insolvency Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","AA/AO","Unknown","240","220","21320","21130"
"In post","2022","The Insolvency Service","AA/AO","White","230","210","21280","21130"
"In post","2022","The Insolvency Service","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","EO","Unknown","60","60","25860","26200"
"In post","2022","The Insolvency Service","EO","White","100","90","25660","26290"
"In post","2022","The Insolvency Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","G6/G7","White","100","90","59530","56620"
"In post","2022","The Insolvency Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Asian","40","40","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","SEO/HEO","Unknown","190","180","37700","38510"
"In post","2022","The Insolvency Service","SEO/HEO","White","500","480","38200","39490"
"In post","2022","The National Archives","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","AA/AO","White","50","40","[c]","[c]"
"In post","2022","The National Archives","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","EO","White","50","40","[c]","[c]"
"In post","2022","The National Archives","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","G6/G7","White","70","70","54000","52300"
"In post","2022","The National Archives","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","Unknown","60","50","35110","34770"
"In post","2022","The National Archives","SEO/HEO","White","200","190","35680","34660"
"In post","2022","Transport Scotland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","AA/AO","White","40","40","[c]","[c]"
"In post","2022","Transport Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","EO","White","30","30","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","G6/G7","White","130","130","64360","62170"
"In post","2022","Transport Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","SEO/HEO","Unknown","70","70","40510","39660"
"In post","2022","Transport Scotland","SEO/HEO","White","180","180","41050","39660"
"In post","2022","UK Debt Management Office","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","G6/G7","White","40","40","[c]","[c]"
"In post","2022","UK Debt Management Office","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","G6/G7","White","130","120","66160","65330"
"In post","2022","UK Export Finance","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Asian","40","40","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","White","140","140","42130","41430"
"In post","2022","UK Health Security Agency","AA/AO","Asian","130","100","22160","22350"
"In post","2022","UK Health Security Agency","AA/AO","Black","60","50","22610","23080"
"In post","2022","UK Health Security Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","AA/AO","Undeclared","40","30","[c]","[c]"
"In post","2022","UK Health Security Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","AA/AO","White","480","420","21130","20400"
"In post","2022","UK Health Security Agency","EO","Asian","150","130","26570","26880"
"In post","2022","UK Health Security Agency","EO","Black","100","90","26530","26880"
"In post","2022","UK Health Security Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","EO","Undeclared","40","40","[c]","[c]"
"In post","2022","UK Health Security Agency","EO","Unknown","110","100","27020","27270"
"In post","2022","UK Health Security Agency","EO","White","500","460","25730","25010"
"In post","2022","UK Health Security Agency","G6/G7","Asian","110","110","60850","54880"
"In post","2022","UK Health Security Agency","G6/G7","Black","60","60","55760","53200"
"In post","2022","UK Health Security Agency","G6/G7","Mixed","30","30","[c]","[c]"
