"Status","Year","Sex","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","East Wales","Inspector of Education and Training","30","30","[c]","[c]"
"In post","2021","Male","East Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Knowledge and Information Management","60","60","34390","33080"
"In post","2021","Male","East Wales","Legal","220","210","45330","43380"
"In post","2021","Male","East Wales","Medicine","80","80","46140","44500"
"In post","2021","Male","East Wales","Operational Delivery","3590","3450","28950","25560"
"In post","2021","Male","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Other","260","250","30830","26670"
"In post","2021","Male","East Wales","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Policy","520","510","46410","39310"
"In post","2021","Male","East Wales","Project Delivery","190","180","44020","39320"
"In post","2021","Male","East Wales","Property","140","140","35050","32740"
"In post","2021","Male","East Wales","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Wales","Science and Engineering","570","540","39840","33990"
"In post","2021","Male","East Wales","Security","110","110","26700","20060"
"In post","2021","Male","East Wales","Social Research","110","100","39840","37020"
"In post","2021","Male","East Wales","Statistics","200","190","42120","37020"
"In post","2021","Male","East Wales","Tax","880","850","30680","25560"
"In post","2021","Male","East Wales","Unknown","990","960","27160","27570"
"In post","2021","Male","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Operational Delivery","1510","1440","29240","27130"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Other","310","310","27120","26670"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Property","40","40","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Security","50","50","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Unknown","370","350","26340","27570"
"In post","2021","Male","East Yorkshire and Northern Lincolnshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Commercial","50","50","35540","33090"
"In post","2021","Male","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Digital, Data and Technology","170","170","38690","35230"
"In post","2021","Male","Eastern Scotland","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Finance","30","30","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Human Resources","60","60","35960","33650"
"In post","2021","Male","Eastern Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Legal","80","80","55280","56650"
"In post","2021","Male","Eastern Scotland","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Operational Delivery","2750","2620","29890","29040"
"In post","2021","Male","Eastern Scotland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Other","410","390","32570","28870"
"In post","2021","Male","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Project Delivery","130","120","43220","40960"
"In post","2021","Male","Eastern Scotland","Property","110","110","36090","33300"
"In post","2021","Male","Eastern Scotland","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Science and Engineering","70","70","32870","26020"
"In post","2021","Male","Eastern Scotland","Security","70","70","27180","20060"
"In post","2021","Male","Eastern Scotland","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","Eastern Scotland","Tax","540","520","30140","28130"
"In post","2021","Male","Eastern Scotland","Unknown","4550","4430","38350","32320"
"In post","2021","Male","Eastern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Digital, Data and Technology","200","190","37150","34620"
"In post","2021","Male","Essex","Finance","60","50","34530","31810"
"In post","2021","Male","Essex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Legal","40","40","[c]","[c]"
"In post","2021","Male","Essex","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Operational Delivery","1080","1020","29210","27370"
"In post","2021","Male","Essex","Other","70","60","27710","26670"
"In post","2021","Male","Essex","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Project Delivery","50","50","40570","38630"
"In post","2021","Male","Essex","Property","60","60","28230","25500"
"In post","2021","Male","Essex","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Security","170","160","42120","41070"
"In post","2021","Male","Essex","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex","Tax","40","40","[c]","[c]"
"In post","2021","Male","Essex","Unknown","500","490","30040","29290"
"In post","2021","Male","Essex","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","680","670","40900","38240"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","100","100","37880","36240"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","690","680","42020","40580"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","500","490","41820","39620"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","190","180","36310","32700"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","30","30","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","280","280","38080","36220"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","190","180","42090","38280"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","60","50","69690","75140"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","2100","2020","32040","28130"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","60","60","43780","46080"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Other","1590","1560","35850","33190"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","210","180","57750","58810"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","290","280","42940","39020"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","2350","2320","43300","40580"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Property","320","320","38530","36460"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","3850","3790","39300","38240"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Security","440","430","30090","26750"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","90","90","39390","36150"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","340","320","41170","35000"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1220","1170","33380","27570"
"In post","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Commercial","100","100","39430","36960"
"In post","2021","Male","Greater Manchester","Communications","30","30","[c]","[c]"
"In post","2021","Male","Greater Manchester","Counter Fraud","40","40","[c]","[c]"
"In post","2021","Male","Greater Manchester","Digital, Data and Technology","310","310","40420","37660"
"In post","2021","Male","Greater Manchester","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Finance","150","150","41000","37450"
"In post","2021","Male","Greater Manchester","Human Resources","170","170","32860","28000"
"In post","2021","Male","Greater Manchester","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Intelligence Analysis","130","130","28990","26250"
"In post","2021","Male","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Legal","370","360","37570","31810"
"In post","2021","Male","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Operational Delivery","3340","3200","27890","25560"
"In post","2021","Male","Greater Manchester","Operational Research","40","40","[c]","[c]"
"In post","2021","Male","Greater Manchester","Other","110","110","32870","26190"
"In post","2021","Male","Greater Manchester","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Policy","260","260","42240","37280"
"In post","2021","Male","Greater Manchester","Project Delivery","160","150","41570","38630"
"In post","2021","Male","Greater Manchester","Property","140","140","41620","39850"
"In post","2021","Male","Greater Manchester","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Science and Engineering","90","80","34980","28870"
"In post","2021","Male","Greater Manchester","Security","60","60","33580","31020"
"In post","2021","Male","Greater Manchester","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester","Statistics","50","50","[c]","[c]"
"In post","2021","Male","Greater Manchester","Tax","920","900","33740","31810"
"In post","2021","Male","Greater Manchester","Unknown","2370","2310","30160","27570"
"In post","2021","Male","Greater Manchester","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hampshire and Isle of Wight","Commercial","90","90","38760","36420"
"In post","2021","Male","Hampshire and Isle of Wight","Communications","80","70","32050","29370"
