"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Transport","Female","1040","950","30160","26130"
"In post","2022","Unknown","Department for Transport","Male","1350","1310","32530","26830"
"In post","2022","Unknown","Department for Work and Pensions","Female","3320","2930","27880","27570"
"In post","2022","Unknown","Department for Work and Pensions","Male","2550","2500","31270","27570"
"In post","2022","Unknown","Department of Health and Social Care","Female","1440","1380","45370","40650"
"In post","2022","Unknown","Department of Health and Social Care","Male","930","920","49280","49530"
"In post","2022","Unknown","Food Standards Agency","Female","50","40","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Male","50","50","38530","37350"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Female","580","570","46560","48500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Male","540","530","48450","51500"
"In post","2022","Unknown","HM Land Registry","Female","580","540","27350","22600"
"In post","2022","Unknown","HM Land Registry","Male","450","440","29110","27130"
"In post","2022","Unknown","HM Revenue and Customs","Female","7540","6810","28790","26590"
"In post","2022","Unknown","HM Revenue and Customs","Male","7860","7640","30890","26820"
"In post","2022","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Male","30","30","[c]","[c]"
"In post","2022","Unknown","Home Office","Female","2090","2020","32080","27370"
"In post","2022","Unknown","Home Office","Male","2140","2070","32790","28650"
"In post","2022","Unknown","Ministry of Defence","Female","2010","1900","33510","29820"
"In post","2022","Unknown","Ministry of Defence","Male","4550","4510","35320","32700"
"In post","2022","Unknown","Ministry of Justice","Female","6870","6410","27950","25120"
"In post","2022","Unknown","Ministry of Justice","Male","5270","5070","28840","26610"
"In post","2022","Unknown","National Crime Agency","Female","240","220","38800","36740"
"In post","2022","Unknown","National Crime Agency","Male","330","320","43050","40210"
"In post","2022","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","40","40","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","80","70","46730","38550"
"In post","2022","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Female","30","30","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Female","3800","3540","32140","27940"
"In post","2022","Unknown","Scottish Government","Male","3540","3390","33470","31540"
"In post","2022","Unknown","The National Archives","Female","60","60","33160","31280"
"In post","2022","Unknown","The National Archives","Male","60","60","36090","33950"
"In post","2022","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Female","470","400","29080","24250"
"In post","2022","Unknown","UK Statistics Authority","Male","480","450","34280","30710"
"In post","2022","Unknown","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Female","100","100","37970","31210"
"In post","2022","Unknown","Welsh Government","Male","100","90","43500","38160"
"In post","2022","White","Attorney General's Departments","Female","4470","4060","43530","43920"
"In post","2022","White","Attorney General's Departments","Male","2410","2350","48360","50500"
"In post","2022","White","Cabinet Office","Female","2850","2730","45040","40580"
"In post","2022","White","Cabinet Office","Male","2480","2460","50400","49700"
"In post","2022","White","Chancellor's other departments","Female","110","110","59380","50110"
"In post","2022","White","Chancellor's other departments","Male","160","160","65810","57250"
"In post","2022","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","Female","200","190","34090","29160"
"In post","2022","White","Charity Commission","Male","120","110","33670","29160"
"In post","2022","White","Competition and Markets Authority","Female","290","270","62920","59000"
"In post","2022","White","Competition and Markets Authority","Male","290","290","66730","60490"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Female","4890","4550","40450","38000"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Male","4820","4710","44640","40380"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Female","770","750","47790","51730"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Male","670","660","48650","51730"
"In post","2022","White","Department for Education","Female","3640","3430","43550","40230"
"In post","2022","White","Department for Education","Male","2430","2400","45900","42580"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Female","5280","4890","35330","31920"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Male","3900","3820","38030","35900"
"In post","2022","White","Department for International Trade","Female","680","670","47930","51710"
"In post","2022","White","Department for International Trade","Male","810","810","48840","49370"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Female","1410","1330","45410","42900"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Male","1430","1390","47110","47660"
"In post","2022","White","Department for Transport","Female","5580","4860","30240","26130"
"In post","2022","White","Department for Transport","Male","6150","5930","35530","30730"
"In post","2022","White","Department for Work and Pensions","Female","45680","39270","27620","27570"
"In post","2022","White","Department for Work and Pensions","Male","23720","22710","29830","27570"
"In post","2022","White","Department of Health and Social Care","Female","4310","3990","44420","40070"
"In post","2022","White","Department of Health and Social Care","Male","2310","2240","48740","42480"
"In post","2022","White","Estyn","Female","60","60","55560","65710"
"In post","2022","White","Estyn","Male","50","50","[c]","[c]"
"In post","2022","White","Food Standards Agency","Female","530","510","39400","37350"
"In post","2022","White","Food Standards Agency","Male","630","610","36330","30810"
"In post","2022","White","Foreign, Commonwealth and Development Office","Female","2680","2580","48170","44230"
"In post","2022","White","Foreign, Commonwealth and Development Office","Male","3010","2970","49540","46650"
"In post","2022","White","HM Land Registry","Female","3100","2720","31010","27130"
"In post","2022","White","HM Land Registry","Male","1870","1770","33180","31740"
"In post","2022","White","HM Revenue and Customs","Female","24160","21480","33180","28920"
"In post","2022","White","HM Revenue and Customs","Male","20000","19250","35960","33370"
"In post","2022","White","HM Treasury","Female","980","930","47070","43860"
"In post","2022","White","HM Treasury","Male","1070","1060","51510","52500"
"In post","2022","White","Home Office","Female","11720","10580","31900","26480"
"In post","2022","White","Home Office","Male","11430","11010","33460","28260"
"In post","2022","White","Ministry of Defence","Female","18840","17740","32790","29230"
"In post","2022","White","Ministry of Defence","Male","26400","25890","35780","33300"
"In post","2022","White","Ministry of Justice","Female","35210","32300","29840","26330"
"In post","2022","White","Ministry of Justice","Male","26370","25240","32040","30450"
"In post","2022","White","National Crime Agency","Female","1890","1810","38430","36630"
"In post","2022","White","National Crime Agency","Male","2350","2330","43010","40210"
"In post","2022","White","Northern Ireland Office","Female","70","70","45570","37680"
"In post","2022","White","Northern Ireland Office","Male","40","40","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Female","1050","1000","50510","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Male","510","510","53310","51360"
"In post","2022","White","Office of Gas and Electricity Markets","Female","430","410","42750","36590"
"In post","2022","White","Office of Gas and Electricity Markets","Male","510","500","45330","38950"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Female","140","130","44460","40000"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Male","90","90","49720","46660"
"In post","2022","White","Office of Rail and Road","Female","100","90","51570","51310"
"In post","2022","White","Office of Rail and Road","Male","150","150","58920","56000"
"In post","2022","White","Office of the Secretary of State for Scotland","Female","40","40","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Female","9220","8650","38880","34600"
"In post","2022","White","Scottish Government","Male","7510","7300","39820","35000"
"In post","2022","White","The National Archives","Female","190","180","36560","34260"
"In post","2022","White","The National Archives","Male","170","170","36820","33360"
"In post","2022","White","UK Export Finance","Female","120","120","51020","47230"
"In post","2022","White","UK Export Finance","Male","190","190","59280","52500"
"In post","2022","White","UK Statistics Authority","Female","2650","2330","33350","30710"
"In post","2022","White","UK Statistics Authority","Male","1810","1670","35590","31700"
"In post","2022","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Female","100","90","58280","51630"
"In post","2022","White","Water Services Regulation Authority","Male","100","90","60570","56360"
"In post","2022","White","Welsh Government","Female","3260","3010","40820","38160"
"In post","2022","White","Welsh Government","Male","2100","2040","43790","38160"
"Leaver CS","2021","Asian","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
