"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Unknown","80","80","28800","26470"
"In post","2022","East Riding of Yorkshire","Declared disabled","Heterosexual / straight","150","140","29150","27380"
"In post","2022","East Riding of Yorkshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Declared non-disabled","Heterosexual / straight","1160","1090","29350","26930"
"In post","2022","East Riding of Yorkshire","Declared non-disabled","LGBO","50","50","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Declared non-disabled","Undeclared","100","90","29790","27570"
"In post","2022","East Riding of Yorkshire","Declared non-disabled","Unknown","70","70","30030","28800"
"In post","2022","East Riding of Yorkshire","Undeclared","Heterosexual / straight","90","80","31430","31180"
"In post","2022","East Riding of Yorkshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Undeclared","Undeclared","70","70","29520","28550"
"In post","2022","East Riding of Yorkshire","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Heterosexual / straight","60","60","28900","26840"
"In post","2022","East Riding of Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Unknown","Unknown","160","150","27200","24730"
"In post","2022","East Surrey","Declared disabled","Heterosexual / straight","80","70","32400","31020"
"In post","2022","East Surrey","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Declared non-disabled","Heterosexual / straight","570","540","34320","33550"
"In post","2022","East Surrey","Declared non-disabled","LGBO","50","50","[c]","[c]"
"In post","2022","East Surrey","Declared non-disabled","Undeclared","50","50","36150","33940"
"In post","2022","East Surrey","Declared non-disabled","Unknown","30","30","[c]","[c]"
"In post","2022","East Surrey","Undeclared","Heterosexual / straight","60","60","33310","33900"
"In post","2022","East Surrey","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Undeclared","Undeclared","30","30","[c]","[c]"
"In post","2022","East Surrey","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","East Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Unknown","Unknown","110","110","31990","31020"
"In post","2022","East Sussex CC","Declared disabled","Heterosexual / straight","210","190","26300","26660"
"In post","2022","East Sussex CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Declared disabled","Undeclared","30","30","[c]","[c]"
"In post","2022","East Sussex CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Declared non-disabled","Heterosexual / straight","1110","1010","27990","27570"
"In post","2022","East Sussex CC","Declared non-disabled","LGBO","80","80","26840","27260"
"In post","2022","East Sussex CC","Declared non-disabled","Undeclared","120","110","29050","27570"
"In post","2022","East Sussex CC","Declared non-disabled","Unknown","170","140","25780","26590"
"In post","2022","East Sussex CC","Undeclared","Heterosexual / straight","70","60","27220","27570"
"In post","2022","East Sussex CC","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Undeclared","Undeclared","50","40","[c]","[c]"
"In post","2022","East Sussex CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Unknown","100","100","27370","26140"
"In post","2022","Enfield","Declared disabled","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Enfield","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Declared non-disabled","Heterosexual / straight","170","160","32520","31060"
"In post","2022","Enfield","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Declared non-disabled","Unknown","50","50","31100","31060"
"In post","2022","Enfield","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared disabled","Heterosexual / straight","80","70","29370","29290"
"In post","2022","Essex Haven Gateway","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared non-disabled","Heterosexual / straight","550","520","31890","29290"
"In post","2022","Essex Haven Gateway","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared non-disabled","Undeclared","50","50","34100","29290"
"In post","2022","Essex Haven Gateway","Declared non-disabled","Unknown","60","60","30440","29290"
"In post","2022","Essex Haven Gateway","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Unknown","70","70","29330","25000"
"In post","2022","Essex Thames Gateway","Declared disabled","Heterosexual / straight","130","110","27720","28200"
"In post","2022","Essex Thames Gateway","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Declared non-disabled","Heterosexual / straight","520","470","28310","29050"
"In post","2022","Essex Thames Gateway","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","Declared non-disabled","Unknown","120","100","27810","26560"
"In post","2022","Essex Thames Gateway","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","Falkirk","Declared disabled","Heterosexual / straight","130","120","28350","27570"
"In post","2022","Falkirk","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Declared disabled","Unknown","40","30","[c]","[c]"
"In post","2022","Falkirk","Declared non-disabled","Heterosexual / straight","720","630","26850","26120"
"In post","2022","Falkirk","Declared non-disabled","LGBO","30","30","[c]","[c]"
"In post","2022","Falkirk","Declared non-disabled","Undeclared","50","40","[c]","[c]"
"In post","2022","Falkirk","Declared non-disabled","Unknown","200","170","25100","21260"
"In post","2022","Falkirk","Undeclared","Heterosexual / straight","50","50","25560","21260"
"In post","2022","Falkirk","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Heterosexual / straight","150","140","35420","35000"
"In post","2022","Falkirk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","Unknown","430","390","30520","30450"
"In post","2022","Fermanagh and Omagh","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Declared disabled","Heterosexual / straight","170","150","27820","26610"
"In post","2022","Flintshire and Wrexham","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Declared disabled","Undeclared","40","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Declared non-disabled","Heterosexual / straight","1150","1100","28740","26730"
"In post","2022","Flintshire and Wrexham","Declared non-disabled","LGBO","70","60","26050","24730"
"In post","2022","Flintshire and Wrexham","Declared non-disabled","Undeclared","200","190","29420","28150"
"In post","2022","Flintshire and Wrexham","Declared non-disabled","Unknown","160","140","27970","24960"
"In post","2022","Flintshire and Wrexham","Undeclared","Heterosexual / straight","60","60","27860","26750"
"In post","2022","Flintshire and Wrexham","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Undeclared","Undeclared","160","160","29850","29470"
"In post","2022","Flintshire and Wrexham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Unknown","150","140","26210","24260"
"In post","2022","Glasgow City","Declared disabled","Heterosexual / straight","980","900","30170","27570"
"In post","2022","Glasgow City","Declared disabled","LGBO","170","170","30020","27230"
"In post","2022","Glasgow City","Declared disabled","Undeclared","130","120","29080","27570"
"In post","2022","Glasgow City","Declared disabled","Unknown","100","90","31270","27570"
"In post","2022","Glasgow City","Declared non-disabled","Heterosexual / straight","6420","6060","33600","27940"
"In post","2022","Glasgow City","Declared non-disabled","LGBO","440","430","32510","27570"
"In post","2022","Glasgow City","Declared non-disabled","Undeclared","510","470","31700","27570"
"In post","2022","Glasgow City","Declared non-disabled","Unknown","870","790","32390","27570"
"In post","2022","Glasgow City","Undeclared","Heterosexual / straight","220","210","28800","27570"
"In post","2022","Glasgow City","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Undeclared","Undeclared","180","170","32220","27570"
"In post","2022","Glasgow City","Undeclared","Unknown","50","40","[c]","[c]"
"In post","2022","Glasgow City","Unknown","Heterosexual / straight","900","850","39630","35000"
"In post","2022","Glasgow City","Unknown","LGBO","50","50","32580","27230"
"In post","2022","Glasgow City","Unknown","Undeclared","80","70","38450","33400"
"In post","2022","Glasgow City","Unknown","Unknown","2380","2270","32330","27570"
"In post","2022","Gloucestershire CC","Declared disabled","Heterosexual / straight","150","130","29360","27570"
"In post","2022","Gloucestershire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Declared non-disabled","Heterosexual / straight","770","700","31090","27570"
"In post","2022","Gloucestershire CC","Declared non-disabled","LGBO","40","30","[c]","[c]"
"In post","2022","Gloucestershire CC","Declared non-disabled","Undeclared","100","80","31270","27570"
"In post","2022","Gloucestershire CC","Declared non-disabled","Unknown","100","80","29170","27570"
"In post","2022","Gloucestershire CC","Undeclared","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","Undeclared","50","40","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","Heterosexual / straight","70","70","35810","27130"
"In post","2022","Gloucestershire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","Unknown","150","150","28690","27130"
"In post","2022","Greater Manchester North East","Declared disabled","Heterosexual / straight","140","120","27610","27570"
"In post","2022","Greater Manchester North East","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
