"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","30","30","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","40-49","50","50","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","50-59","70","70","58180","54130"
"In post","2021","Internal Audit","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Kent","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","65+","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Anglia","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Anglia","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Essex","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - West","20-29","380","370","38560","38160"
"In post","2021","International Trade","Inner London - West","30-39","320","310","51230","51970"
"In post","2021","International Trade","Inner London - West","40-49","160","160","52600","51970"
"In post","2021","International Trade","Inner London - West","50-59","160","160","54280","51970"
"In post","2021","International Trade","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Inner London - West","65+","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","30-39","60","60","54290","52970"
"In post","2021","International Trade","Overseas","40-49","50","50","[c]","[c]"
"In post","2021","International Trade","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
