"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","5150","5040","49790","53380"
"In post","2022","Inner London - West","Department for Digital, Culture, Media and Sport","London","1780","1750","47680","51730"
"In post","2022","Inner London - West","Department for Education (excl. agencies)","London","2010","1930","50170","53420"
"In post","2022","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","London","2770","2690","44600","39350"
"In post","2022","Inner London - West","Department for International Trade","London","2500","2480","46310","41260"
"In post","2022","Inner London - West","Department for Levelling Up, Housing and Communities (excl. agencies)","London","2210","2160","48630","53130"
"In post","2022","Inner London - West","Department for Transport (excl. agencies)","London","2930","2870","50120","46710"
"In post","2022","Inner London - West","Department for Work and Pensions (excl. agencies)","London","2840","2720","42980","36650"
"In post","2022","Inner London - West","Department of Health and Social Care (excl. agencies)","London","2660","2580","48590","45210"
"In post","2022","Inner London - West","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Education and Skills Funding Agency","London","280","270","49300","47150"
"In post","2022","Inner London - West","FCDO Services","London","170","160","47610","44260"
"In post","2022","Inner London - West","Food Standards Agency","London","160","150","45040","40960"
"In post","2022","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","London","3890","3800","50260","48320"
"In post","2022","Inner London - West","Government Actuary's Department","London","210","200","65470","57250"
"In post","2022","Inner London - West","Government Internal Audit Agency","London","170","160","52020","51820"
"In post","2022","Inner London - West","Government Legal Department","London","2450","2280","54560","51940"
"In post","2022","Inner London - West","Government Property Agency","London","100","100","52850","54700"
"In post","2022","Inner London - West","HM Courts and Tribunals Service","London","2360","2270","33580","28310"
"In post","2022","Inner London - West","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","HM Prison and Probation Service","London","2000","1930","39520","34940"
"In post","2022","Inner London - West","HM Revenue and Customs (excl. agencies)","London","1190","1150","58220","62120"
"In post","2022","Inner London - West","HM Treasury (excl. agencies)","London","1940","1900","48380","52500"
"In post","2022","Inner London - West","Home Office","London","4550","4420","47540","41970"
"In post","2022","Inner London - West","Institute for Apprenticeships and Technical Education","London","110","110","55090","53950"
"In post","2022","Inner London - West","Intellectual Property Office","London","60","50","49960","43760"
"In post","2022","Inner London - West","Legal Aid Agency","London","150","150","44600","41750"
"In post","2022","Inner London - West","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Ministry of Defence (excl. agencies)","London","3170","3120","45490","44500"
"In post","2022","Inner London - West","Ministry of Justice (excl. agencies)","London","2450","2390","46330","41750"
"In post","2022","Inner London - West","National Infrastructure Commission","London","50","50","[c]","[c]"
"In post","2022","Inner London - West","National Savings and Investments","London","150","150","53320","47940"
"In post","2022","Inner London - West","Northern Ireland Office","London","90","80","51790","47580"
"In post","2022","Inner London - West","Office for Budget Responsibility","London","40","40","[c]","[c]"
"In post","2022","Inner London - West","Office for Standards in Education, Children's Services and Skills","London","190","190","48360","42850"
"In post","2022","Inner London - West","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","40","40","[c]","[c]"
"In post","2022","Inner London - West","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Queen Elizabeth II Centre","London","40","40","[c]","[c]"
"In post","2022","Inner London - West","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Serious Fraud Office","London","460","450","47240","41370"
"In post","2022","Inner London - West","Standards and Testing Agency","London","40","40","[c]","[c]"
"In post","2022","Inner London - West","Submarine Delivery Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Debt Management Office","London","120","110","58090","51220"
"In post","2022","Inner London - West","UK Export Finance","London","470","470","53170","49000"
"In post","2022","Inner London - West","UK Health Security Agency","London","730","710","49820","41460"
"In post","2022","Inner London - West","UK Hydrographic Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Space Agency","London","140","140","47040","40050"
"In post","2022","Inner London - West","UK Statistics Authority","London","340","330","45480","39840"
"In post","2022","Inner London - West","UK Supreme Court","London","50","50","38660","31960"
"In post","2022","Inner London - West","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Water Services Regulation Authority","London","80","80","65430","63240"
"In post","2022","Inner London - West","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Animal and Plant Health Agency","South East (England)","50","40","[c]","[c]"
"In post","2022","Kent","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Crown Prosecution Service","South East (England)","140","130","39790","30110"
"In post","2022","Kent","Defence Science and Technology Laboratory","South East (England)","140","130","40550","38600"
"In post","2022","Kent","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Work and Pensions (excl. agencies)","South East (England)","1740","1610","28850","29290"
"In post","2022","Kent","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Driver and Vehicle Standards Agency","South East (England)","160","150","31000","28930"
"In post","2022","Kent","Education and Skills Funding Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","HM Courts and Tribunals Service","South East (England)","280","250","25170","21190"
"In post","2022","Kent","HM Prison and Probation Service","South East (England)","2670","2540","30370","30400"
"In post","2022","Kent","HM Revenue and Customs (excl. agencies)","South East (England)","210","200","31560","28920"
"In post","2022","Kent","Home Office","South East (England)","2520","2320","27440","25310"
"In post","2022","Kent","Legal Aid Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Maritime and Coastguard Agency","South East (England)","50","50","[c]","[c]"
"In post","2022","Kent","Medicines and Healthcare Products Regulatory Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Ministry of Defence (excl. agencies)","South East (England)","260","250","28740","25440"
"In post","2022","Kent","Ministry of Justice (excl. agencies)","South East (England)","70","70","35600","32310"
"In post","2022","Kent","National Crime Agency","South East (England)","200","200","40430","39840"
"In post","2022","Kent","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","The Insolvency Service","South East (England)","50","50","27310","24020"
"In post","2022","Kent","UK Export Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Kent","UK Health Security Agency","South East (England)","40","40","[c]","[c]"
"In post","2022","Kent","Valuation Office Agency","South East (England)","40","40","[c]","[c]"
"In post","2022","Lancashire","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Animal and Plant Health Agency","North West (England)","100","90","28660","24920"
"In post","2022","Lancashire","Cabinet Office (excl. agencies)","North West (England)","40","40","[c]","[c]"
"In post","2022","Lancashire","Crown Prosecution Service","North West (England)","180","170","40070","38000"
"In post","2022","Lancashire","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","50","40","[c]","[c]"
"In post","2022","Lancashire","Department for Work and Pensions (excl. agencies)","North West (England)","8110","7390","28030","27570"
"In post","2022","Lancashire","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Driver and Vehicle Licensing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Driver and Vehicle Standards Agency","North West (England)","100","90","28360","26830"
"In post","2022","Lancashire","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Food Standards Agency","North West (England)","40","40","[c]","[c]"
