"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Croydon","50","50","39400","36160"
"In post","2021","Chinese","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Manchester","30","30","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Tower Hamlets","40","40","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Westminster","250","250","44960","41030"
"In post","2021","Chinese","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","York","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
