"Status","Year","Ethnicity","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Anglia","40","20","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Inner London - West","80","80","31100","23580"
"Leaver CS","2021","Undeclared","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Anglia","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Wales","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","37200","36360"
"Leaver CS","2021","Undeclared","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Inner London - West","90","80","42490","36030"
"Leaver CS","2021","Undeclared","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Bedfordshire and Hertfordshire","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","90","80","26960","21050"
"Leaver CS","2021","Unknown","Female","Cheshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Derbyshire and Nottinghamshire","80","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Devon","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","East Anglia","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Female","East Wales","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Eastern Scotland","160","140","30970","25980"
"Leaver CS","2021","Unknown","Female","Essex","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","30390","27570"
"Leaver CS","2021","Unknown","Female","Greater Manchester","100","90","27460","25500"
"Leaver CS","2021","Unknown","Female","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Inner London - East","100","100","32930","30570"
"Leaver CS","2021","Unknown","Female","Inner London - West","460","380","39950","32910"
"Leaver CS","2021","Unknown","Female","Kent","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Lancashire","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","100","90","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Merseyside","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Northumberland and Tyne and Wear","130","110","25450","21170"
"Leaver CS","2021","Unknown","Female","Outer London - East and North East","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Outer London - West and North West","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Shropshire and Staffordshire","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","South Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Southern Scotland","30","20","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Surrey, East and West Sussex","80","70","31110","24370"
"Leaver CS","2021","Unknown","Female","Tees Valley and Durham","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Unknown","300","290","40850","29250"
"Leaver CS","2021","Unknown","Female","West Central Scotland","80","70","29980","24880"
"Leaver CS","2021","Unknown","Female","West Midlands","120","100","30810","21220"
"Leaver CS","2021","Unknown","Female","West Wales and The Valleys","70","60","24590","21590"
"Leaver CS","2021","Unknown","Female","West Yorkshire","140","100","25700","22550"
"Leaver CS","2021","Unknown","Male","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","100","100","29600","27090"
"Leaver CS","2021","Unknown","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Derbyshire and Nottinghamshire","80","80","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Devon","100","90","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Male","East Anglia","70","70","[c]","[c]"
"Leaver CS","2021","Unknown","Male","East Wales","110","100","[c]","[c]"
"Leaver CS","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Eastern Scotland","190","170","35260","30540"
"Leaver CS","2021","Unknown","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","35520","30430"
"Leaver CS","2021","Unknown","Male","Greater Manchester","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Hampshire and Isle of Wight","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Inner London - East","100","100","38350","31060"
"Leaver CS","2021","Unknown","Male","Inner London - West","460","400","42790","34620"
"Leaver CS","2021","Unknown","Male","Kent","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Lancashire","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Merseyside","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","North Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Northumberland and Tyne and Wear","120","110","24580","21030"
"Leaver CS","2021","Unknown","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Outer London - South","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Outer London - West and North West","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Shropshire and Staffordshire","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Male","South Yorkshire","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Southern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Surrey, East and West Sussex","70","70","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Unknown","330","320","40850","32400"
"Leaver CS","2021","Unknown","Male","West Central Scotland","90","80","28200","26070"
"Leaver CS","2021","Unknown","Male","West Midlands","90","90","32400","24880"
"Leaver CS","2021","Unknown","Male","West Wales and The Valleys","70","60","26510","21590"
"Leaver CS","2021","Unknown","Male","West Yorkshire","130","100","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Female","Bedfordshire and Hertfordshire","130","110","25720","24530"
"Leaver CS","2021","White","Female","Berkshire, Buckinghamshire and Oxfordshire","220","190","30930","25110"
"Leaver CS","2021","White","Female","Cheshire","80","60","24170","21010"
"Leaver CS","2021","White","Female","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"Leaver CS","2021","White","Female","Cumbria","30","20","[c]","[c]"
"Leaver CS","2021","White","Female","Derbyshire and Nottinghamshire","240","200","26710","23200"
"Leaver CS","2021","White","Female","Devon","190","150","25880","21130"
"Leaver CS","2021","White","Female","Dorset and Somerset","120","100","26080","25980"
"Leaver CS","2021","White","Female","East Anglia","370","310","28410","25050"
"Leaver CS","2021","White","Female","East Wales","490","400","31440","25770"
"Leaver CS","2021","White","Female","East Yorkshire and Northern Lincolnshire","190","150","26160","26890"
"Leaver CS","2021","White","Female","Eastern Scotland","380","320","33720","27570"
"Leaver CS","2021","White","Female","Essex","130","110","29510","26570"
"Leaver CS","2021","White","Female","Gloucestershire, Wiltshire and Bath/Bristol area","480","420","31180","26890"
"Leaver CS","2021","White","Female","Greater Manchester","360","310","30180","25610"
"Leaver CS","2021","White","Female","Hampshire and Isle of Wight","290","240","27180","23840"
"Leaver CS","2021","White","Female","Herefordshire, Worcestershire and Warwickshire","100","80","24720","26000"
"Leaver CS","2021","White","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Female","Inner London - East","240","210","44280","39260"
"Leaver CS","2021","White","Female","Inner London - West","670","600","47750","41950"
"Leaver CS","2021","White","Female","Kent","220","180","27010","25110"
"Leaver CS","2021","White","Female","Lancashire","300","240","25910","22350"
"Leaver CS","2021","White","Female","Leicestershire, Rutland and Northamptonshire","240","200","25970","21010"
"Leaver CS","2021","White","Female","Lincolnshire","120","100","[c]","[c]"
"Leaver CS","2021","White","Female","Merseyside","360","270","26680","23270"
"Leaver CS","2021","White","Female","North Eastern Scotland","50","50","[c]","[c]"
"Leaver CS","2021","White","Female","North Yorkshire","90","70","32820","26890"
"Leaver CS","2021","White","Female","Northern Ireland","90","80","[c]","[c]"
"Leaver CS","2021","White","Female","Northumberland and Tyne and Wear","470","350","25700","21010"
"Leaver CS","2021","White","Female","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2021","White","Female","Outer London - South","110","90","33260","29200"
"Leaver CS","2021","White","Female","Outer London - West and North West","110","100","35400","30380"
"Leaver CS","2021","White","Female","Overseas","40","40","[c]","[c]"
"Leaver CS","2021","White","Female","Shropshire and Staffordshire","170","140","26950","26120"
"Leaver CS","2021","White","Female","South Yorkshire","300","240","28120","25000"
"Leaver CS","2021","White","Female","Southern Scotland","100","70","28500","26840"
"Leaver CS","2021","White","Female","Surrey, East and West Sussex","180","150","29010","25800"
