"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","790","730","36260","33220"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Other","40","30","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Greater Manchester","Human Resources","340","320","38870","33700"
"In post","2022","Human Resources","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Greater Manchester","Operational Delivery","120","110","31150","27570"
"In post","2022","Human Resources","Greater Manchester","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Greater Manchester","Unknown","150","150","40100","37300"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Human Resources","250","240","34920","32120"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Human Resources","110","100","36180","31740"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Human Resources","360","350","46100","40910"
"In post","2022","Human Resources","Inner London - East","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Other","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","Unknown","110","100","52150","54700"
"In post","2022","Human Resources","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Human Resources","1630","1580","46590","41750"
"In post","2022","Human Resources","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Operational Delivery","90","90","38710","36650"
"In post","2022","Human Resources","Inner London - West","Other","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - West","Unknown","350","340","46740","41310"
"In post","2022","Human Resources","Kent","Human Resources","70","60","36770","33520"
"In post","2022","Human Resources","Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Lancashire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Lancashire","Human Resources","330","300","31050","26930"
"In post","2022","Human Resources","Lancashire","Operational Delivery","100","100","32090","27570"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Human Resources","50","40","[c]","[c]"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Lincolnshire","Human Resources","40","40","[c]","[c]"
"In post","2022","Human Resources","Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Human Resources","270","250","37410","33370"
"In post","2022","Human Resources","Merseyside","Operational Delivery","140","120","28090","26700"
"In post","2022","Human Resources","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","Human Resources","100","90","37820","33300"
"In post","2022","Human Resources","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Human Resources","230","220","38210","34290"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Operational Delivery","190","170","27710","27570"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Unknown","380","360","27840","24100"
"In post","2022","Human Resources","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - East and North East","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Human Resources","110","110","53450","48750"
"In post","2022","Human Resources","Outer London - South","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - West and North West","Human Resources","70","60","40630","36140"
"In post","2022","Human Resources","Outer London - West and North West","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Human Resources","40","40","[c]","[c]"
"In post","2022","Human Resources","Shropshire and Staffordshire","Human Resources","120","110","37820","33910"
"In post","2022","Human Resources","Shropshire and Staffordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","Human Resources","160","150","37830","33170"
"In post","2022","Human Resources","South Yorkshire","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Human Resources","50","50","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","Human Resources","70","60","39860","36110"
"In post","2022","Human Resources","Surrey, East and West Sussex","Operational Delivery","80","70","27390","27570"
"In post","2022","Human Resources","Surrey, East and West Sussex","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","Human Resources","70","70","33850","31180"
"In post","2022","Human Resources","Tees Valley and Durham","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","Human Resources","500","470","26370","22330"
"In post","2022","Human Resources","West Central Scotland","Operational Delivery","170","150","27730","26820"
"In post","2022","Human Resources","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","Unknown","40","40","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Human Resources","180","180","39110","36530"
"In post","2022","Human Resources","West Midlands","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Operational Delivery","60","60","30240","27570"
"In post","2022","Human Resources","West Midlands","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands","Unknown","40","30","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Human Resources","250","240","32910","30730"
"In post","2022","Human Resources","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Yorkshire","Human Resources","350","340","41620","36960"
"In post","2022","Human Resources","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Yorkshire","Operational Delivery","60","60","32620","31220"
"In post","2022","Human Resources","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Yorkshire","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Yorkshire","Unknown","50","40","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
