"Status","Year","Profession_of_post","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Heterosexual / straight","Declared non-disabled","160","150","38950","34260"
"Leaver CS","2021","Human Resources","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Heterosexual / straight","Declared non-disabled","50","50","68120","75500"
"Leaver CS","2021","Inspector of Education and Training","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Heterosexual / straight","Declared non-disabled","60","50","33290","31630"
"Leaver CS","2021","Knowledge and Information Management","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Heterosexual / straight","Declared non-disabled","190","160","54610","54200"
"Leaver CS","2021","Legal","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Declared non-disabled","50","40","53820","55610"
"Leaver CS","2021","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Unknown","60","50","52880","55000"
"Leaver CS","2021","Medicine","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Heterosexual / straight","Declared non-disabled","130","110","52380","37890"
"Leaver CS","2021","Medicine","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","Unknown","50","40","51370","37890"
"Leaver CS","2021","Operational Delivery","Heterosexual / straight","Declared disabled","620","540","26170","21640"
"Leaver CS","2021","Operational Delivery","Heterosexual / straight","Declared non-disabled","3470","3090","28110","23360"
"Leaver CS","2021","Operational Delivery","Heterosexual / straight","Undeclared","240","210","26550","21800"
"Leaver CS","2021","Operational Delivery","Heterosexual / straight","Unknown","250","230","32310","26780"
"Leaver CS","2021","Operational Delivery","LGBO","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","Operational Delivery","LGBO","Declared non-disabled","190","180","27280","21590"
"Leaver CS","2021","Operational Delivery","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Undeclared","Declared disabled","120","90","26680","22510"
"Leaver CS","2021","Operational Delivery","Undeclared","Declared non-disabled","410","340","27870","24280"
"Leaver CS","2021","Operational Delivery","Undeclared","Undeclared","190","170","30500","26780"
"Leaver CS","2021","Operational Delivery","Undeclared","Unknown","130","110","28900","22820"
"Leaver CS","2021","Operational Delivery","Unknown","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Declared non-disabled","410","330","30560","23940"
"Leaver CS","2021","Operational Delivery","Unknown","Undeclared","220","170","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","1890","1770","26120","21870"
"Leaver CS","2021","Operational Research","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Heterosexual / straight","Declared disabled","120","110","28150","25970"
"Leaver CS","2021","Other","Heterosexual / straight","Declared non-disabled","630","600","29130","26670"
"Leaver CS","2021","Other","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Other","Heterosexual / straight","Unknown","110","100","32190","29930"
"Leaver CS","2021","Other","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","Declared non-disabled","50","50","26900","25860"
"Leaver CS","2021","Other","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","360","350","32530","29930"
"Leaver CS","2021","Planning","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
