"Status","Year","Organisation","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Health and Safety Executive","Female","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","Merseyside","520","480","36240","31710"
"In post","2022","Health and Safety Executive","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","North Yorkshire","140","130","31800","31660"
"In post","2022","Health and Safety Executive","Female","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","West Central Scotland","40","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","West Midlands","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","West Yorkshire","50","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Derbyshire and Nottinghamshire","210","200","46050","43930"
"In post","2022","Health and Safety Executive","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","East Wales","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Inner London - East","70","70","52130","50700"
"In post","2022","Health and Safety Executive","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Merseyside","440","430","42780","39330"
"In post","2022","Health and Safety Executive","Male","North Eastern Scotland","90","80","84810","91920"
"In post","2022","Health and Safety Executive","Male","North Yorkshire","90","90","35790","31710"
"In post","2022","Health and Safety Executive","Male","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","West Midlands","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Male","West Yorkshire","60","50","50570","46320"
"In post","2022","HM Courts and Tribunals Service","Female","Bedfordshire and Hertfordshire","240","210","25950","23720"
"In post","2022","HM Courts and Tribunals Service","Female","Berkshire, Buckinghamshire and Oxfordshire","210","180","26400","21490"
"In post","2022","HM Courts and Tribunals Service","Female","Cheshire","100","80","25480","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","Cumbria","70","60","25830","21440"
"In post","2022","HM Courts and Tribunals Service","Female","Derbyshire and Nottinghamshire","290","250","24700","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Devon","140","120","24990","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Dorset and Somerset","150","130","24520","20970"
"In post","2022","HM Courts and Tribunals Service","Female","East Anglia","340","290","24650","20970"
"In post","2022","HM Courts and Tribunals Service","Female","East Wales","350","310","25250","20970"
"In post","2022","HM Courts and Tribunals Service","Female","East Yorkshire and Northern Lincolnshire","100","90","24960","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","Essex","190","160","25410","21410"
"In post","2022","HM Courts and Tribunals Service","Female","Gloucestershire, Wiltshire and Bath/Bristol area","360","310","24660","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Greater Manchester","770","680","25300","21410"
"In post","2022","HM Courts and Tribunals Service","Female","Hampshire and Isle of Wight","290","240","25390","21490"
"In post","2022","HM Courts and Tribunals Service","Female","Herefordshire, Worcestershire and Warwickshire","170","150","25850","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","Inner London - East","480","440","28100","24310"
"In post","2022","HM Courts and Tribunals Service","Female","Inner London - West","1430","1350","33510","28310"
"In post","2022","HM Courts and Tribunals Service","Female","Kent","210","190","25470","21190"
"In post","2022","HM Courts and Tribunals Service","Female","Lancashire","240","210","26030","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Leicestershire, Rutland and Northamptonshire","630","540","23670","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Lincolnshire","70","60","25350","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Merseyside","400","350","25340","21490"
"In post","2022","HM Courts and Tribunals Service","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","North Yorkshire","70","50","25040","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Northumberland, and Tyne and Wear","280","240","25530","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Outer London - East and North East","190","160","27020","23770"
"In post","2022","HM Courts and Tribunals Service","Female","Outer London - South","330","300","28580","23720"
"In post","2022","HM Courts and Tribunals Service","Female","Outer London - West and North West","300","270","27490","23770"
"In post","2022","HM Courts and Tribunals Service","Female","Shropshire and Staffordshire","480","430","23760","20970"
"In post","2022","HM Courts and Tribunals Service","Female","South Yorkshire","220","180","24900","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","Surrey, East and West Sussex","220","190","26420","21490"
"In post","2022","HM Courts and Tribunals Service","Female","Tees Valley and Durham","220","180","25780","20970"
"In post","2022","HM Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","West Central Scotland","130","120","24000","21450"
"In post","2022","HM Courts and Tribunals Service","Female","West Midlands","760","670","24270","21410"
"In post","2022","HM Courts and Tribunals Service","Female","West Wales and The Valleys","360","320","24320","20970"
"In post","2022","HM Courts and Tribunals Service","Female","West Yorkshire","510","430","25170","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Bedfordshire and Hertfordshire","70","60","25620","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Berkshire, Buckinghamshire and Oxfordshire","90","90","25590","21490"
"In post","2022","HM Courts and Tribunals Service","Male","Cheshire","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Derbyshire and Nottinghamshire","100","100","28530","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Devon","50","50","26570","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Dorset and Somerset","60","50","24370","20970"
"In post","2022","HM Courts and Tribunals Service","Male","East Anglia","120","110","27630","20970"
"In post","2022","HM Courts and Tribunals Service","Male","East Wales","150","140","26880","20970"
"In post","2022","HM Courts and Tribunals Service","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Essex","60","60","26270","21490"
"In post","2022","HM Courts and Tribunals Service","Male","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","25520","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Greater Manchester","380","360","25300","21410"
"In post","2022","HM Courts and Tribunals Service","Male","Hampshire and Isle of Wight","70","60","28560","21490"
"In post","2022","HM Courts and Tribunals Service","Male","Herefordshire, Worcestershire and Warwickshire","60","50","25810","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Inner London - East","230","230","28350","24310"
"In post","2022","HM Courts and Tribunals Service","Male","Inner London - West","930","920","33690","28310"
"In post","2022","HM Courts and Tribunals Service","Male","Kent","60","60","24160","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Lancashire","70","70","27980","25120"
"In post","2022","HM Courts and Tribunals Service","Male","Leicestershire, Rutland and Northamptonshire","270","260","24250","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Merseyside","120","120","26590","21490"
"In post","2022","HM Courts and Tribunals Service","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Northumberland, and Tyne and Wear","110","110","27120","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Outer London - East and North East","70","60","26870","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Outer London - South","120","120","27680","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Outer London - West and North West","110","110","27810","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Shropshire and Staffordshire","160","160","22800","20970"
"In post","2022","HM Courts and Tribunals Service","Male","South Yorkshire","50","50","24880","21440"
"In post","2022","HM Courts and Tribunals Service","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","Surrey, East and West Sussex","100","90","26630","21490"
"In post","2022","HM Courts and Tribunals Service","Male","Tees Valley and Durham","60","50","26760","20970"
"In post","2022","HM Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Male","West Central Scotland","70","70","23770","21410"
"In post","2022","HM Courts and Tribunals Service","Male","West Midlands","370","360","26400","21410"
"In post","2022","HM Courts and Tribunals Service","Male","West Wales and The Valleys","120","120","26290","20970"
"In post","2022","HM Courts and Tribunals Service","Male","West Yorkshire","190","180","26310","20970"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Female","Derbyshire and Nottinghamshire","400","360","31390","27130"
"In post","2022","HM Land Registry","Female","Devon","450","390","32780","31740"
"In post","2022","HM Land Registry","Female","Dorset and Somerset","200","170","29650","27130"
"In post","2022","HM Land Registry","Female","East Anglia","190","170","30110","27130"
"In post","2022","HM Land Registry","Female","East Yorkshire and Northern Lincolnshire","200","180","29020","27130"
"In post","2022","HM Land Registry","Female","Gloucestershire, Wiltshire and Bath/Bristol area","240","200","29620","27130"
