"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medicine","Female","40","30","[c]","[c]"
"In post","2022","Department for Transport","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Delivery","Female","4460","3760","23760","21840"
"In post","2022","Department for Transport","Operational Delivery","Male","5170","4930","28330","26780"
"In post","2022","Department for Transport","Operational Research","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","Male","30","30","[c]","[c]"
"In post","2022","Department for Transport","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Other","Male","30","30","[c]","[c]"
"In post","2022","Department for Transport","Policy","Female","700","670","44320","42470"
"In post","2022","Department for Transport","Policy","Male","860","840","46500","42890"
"In post","2022","Department for Transport","Project Delivery","Female","270","260","44380","42470"
"In post","2022","Department for Transport","Project Delivery","Male","280","280","50450","49940"
"In post","2022","Department for Transport","Property","Female","80","80","33360","30730"
"In post","2022","Department for Transport","Property","Male","90","90","36090","31040"
"In post","2022","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Science and Engineering","Male","130","120","47320","43360"
"In post","2022","Department for Transport","Security","Female","60","50","42570","37270"
"In post","2022","Department for Transport","Security","Male","140","140","36950","35980"
"In post","2022","Department for Transport","Social Research","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Statistics","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport","Statistics","Male","40","40","[c]","[c]"
"In post","2022","Department for Transport","Unknown","Female","340","330","43540","34710"
"In post","2022","Department for Transport","Unknown","Male","360","350","56060","48770"
"In post","2022","Department for Work and Pensions","Commercial","Female","300","270","34340","31990"
"In post","2022","Department for Work and Pensions","Commercial","Male","220","210","36280","33170"
"In post","2022","Department for Work and Pensions","Communications","Female","60","60","43230","40330"
"In post","2022","Department for Work and Pensions","Communications","Male","50","50","[c]","[c]"
"In post","2022","Department for Work and Pensions","Counter Fraud","Female","3420","2960","27670","27570"
"In post","2022","Department for Work and Pensions","Counter Fraud","Male","2150","2010","28350","27570"
"In post","2022","Department for Work and Pensions","Digital, Data and Technology","Female","1330","1250","40290","35310"
"In post","2022","Department for Work and Pensions","Digital, Data and Technology","Male","2670","2600","43290","38180"
"In post","2022","Department for Work and Pensions","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Economics","Male","40","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","Female","650","580","36580","35310"
"In post","2022","Department for Work and Pensions","Finance","Male","560","540","40120","35310"
"In post","2022","Department for Work and Pensions","Human Resources","Female","570","520","39240","35310"
"In post","2022","Department for Work and Pensions","Human Resources","Male","270","270","37340","32280"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Female","300","280","35990","31990"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Male","170","170","36290","31990"
"In post","2022","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Delivery","Female","46090","39510","26570","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","Male","22950","22050","27340","27570"
"In post","2022","Department for Work and Pensions","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Female","5060","4440","26430","27570"
"In post","2022","Department for Work and Pensions","Other","Male","2670","2570","26650","27570"
"In post","2022","Department for Work and Pensions","Policy","Female","620","570","45360","40310"
"In post","2022","Department for Work and Pensions","Policy","Male","500","480","45830","40400"
"In post","2022","Department for Work and Pensions","Project Delivery","Female","970","820","34110","32250"
"In post","2022","Department for Work and Pensions","Project Delivery","Male","530","500","37240","34290"
"In post","2022","Department for Work and Pensions","Property","Female","90","90","40150","36880"
"In post","2022","Department for Work and Pensions","Property","Male","110","110","44580","38500"
"In post","2022","Department for Work and Pensions","Psychology","Female","40","40","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","Female","250","220","36180","32460"
"In post","2022","Department for Work and Pensions","Science and Engineering","Male","230","220","41510","39390"
"In post","2022","Department for Work and Pensions","Security","Female","210","190","36430","35310"
"In post","2022","Department for Work and Pensions","Security","Male","260","250","41560","36650"
"In post","2022","Department for Work and Pensions","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Statistics","Female","100","90","46580","41850"
"In post","2022","Department for Work and Pensions","Statistics","Male","110","110","44280","37860"
"In post","2022","Department for Work and Pensions","Unknown","Female","290","270","34070","27570"
"In post","2022","Department for Work and Pensions","Unknown","Male","230","220","35500","31060"
"In post","2022","Department of Health and Social Care","Commercial","Female","290","280","46520","40650"
"In post","2022","Department of Health and Social Care","Commercial","Male","220","220","49120","49530"
"In post","2022","Department of Health and Social Care","Communications","Female","310","300","45040","40650"
"In post","2022","Department of Health and Social Care","Communications","Male","170","170","46820","43410"
"In post","2022","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Female","190","180","45120","40450"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Male","210","200","43620","40550"
"In post","2022","Department of Health and Social Care","Economics","Female","50","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Male","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Female","370","360","40620","37890"
"In post","2022","Department of Health and Social Care","Finance","Male","250","250","46910","41330"
"In post","2022","Department of Health and Social Care","Human Resources","Female","400","390","41220","36330"
"In post","2022","Department of Health and Social Care","Human Resources","Male","150","150","40870","33090"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","Female","370","320","77930","78190"
"In post","2022","Department of Health and Social Care","Medicine","Male","190","180","91000","89310"
"In post","2022","Department of Health and Social Care","Operational Delivery","Female","2940","2710","39340","33480"
"In post","2022","Department of Health and Social Care","Operational Delivery","Male","1480","1420","44980","40070"
"In post","2022","Department of Health and Social Care","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","Female","190","180","49920","49440"
"In post","2022","Department of Health and Social Care","Other","Male","140","140","50460","49530"
"In post","2022","Department of Health and Social Care","Policy","Female","720","690","47530","49530"
"In post","2022","Department of Health and Social Care","Policy","Male","390","380","51080","53360"
