"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Debt Management Office","20-29","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","30-39","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","40-49","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","50-59","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","20-29","White","60","60","37830","33430"
"In post","2022","UK Export Finance","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","30-39","White","70","60","55590","52900"
"In post","2022","UK Export Finance","40-49","Asian","30","30","[c]","[c]"
"In post","2022","UK Export Finance","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","40-49","White","80","70","62170","60060"
"In post","2022","UK Export Finance","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","50-59","White","80","80","64210","54340"
"In post","2022","UK Export Finance","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","20-29","Asian","210","190","28560","26880"
"In post","2022","UK Health Security Agency","20-29","Black","100","90","30080","26880"
"In post","2022","UK Health Security Agency","20-29","Mixed","60","50","29050","26880"
"In post","2022","UK Health Security Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","20-29","Undeclared","40","40","[c]","[c]"
"In post","2022","UK Health Security Agency","20-29","Unknown","270","270","37450","32790"
"In post","2022","UK Health Security Agency","20-29","White","790","760","29110","28380"
"In post","2022","UK Health Security Agency","30-39","Asian","220","200","37680","32330"
"In post","2022","UK Health Security Agency","30-39","Black","120","120","35680","33320"
"In post","2022","UK Health Security Agency","30-39","Mixed","50","50","44290","40070"
"In post","2022","UK Health Security Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","30-39","Undeclared","90","80","39970","38870"
"In post","2022","UK Health Security Agency","30-39","Unknown","250","240","47070","48860"
"In post","2022","UK Health Security Agency","30-39","White","850","790","39730","37450"
"In post","2022","UK Health Security Agency","40-49","Asian","190","180","48710","40070"
"In post","2022","UK Health Security Agency","40-49","Black","110","100","40920","37830"
"In post","2022","UK Health Security Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","40-49","Undeclared","110","100","50810","45900"
"In post","2022","UK Health Security Agency","40-49","Unknown","290","290","52120","49530"
"In post","2022","UK Health Security Agency","40-49","White","920","850","46830","41950"
"In post","2022","UK Health Security Agency","50-59","Asian","100","100","56630","41260"
"In post","2022","UK Health Security Agency","50-59","Black","80","80","44160","32330"
"In post","2022","UK Health Security Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","50-59","Undeclared","100","100","50310","46420"
"In post","2022","UK Health Security Agency","50-59","Unknown","230","230","53630","49530"
"In post","2022","UK Health Security Agency","50-59","White","810","750","49650","43460"
"In post","2022","UK Health Security Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","Unknown","40","40","[c]","[c]"
"In post","2022","UK Health Security Agency","60-64","White","250","210","54150","40560"
"In post","2022","UK Health Security Agency","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","65+","White","100","70","50690","40060"
"In post","2022","UK Hydrographic Office","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","20-29","Unknown","60","60","25700","26740"
"In post","2022","UK Hydrographic Office","20-29","White","90","90","27470","26740"
"In post","2022","UK Hydrographic Office","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","30-39","Unknown","50","50","34710","33290"
"In post","2022","UK Hydrographic Office","30-39","White","160","160","34660","33290"
"In post","2022","UK Hydrographic Office","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","40-49","Unknown","50","50","36470","33290"
"In post","2022","UK Hydrographic Office","40-49","White","150","140","39840","34000"
"In post","2022","UK Hydrographic Office","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","50-59","Unknown","60","50","39910","33290"
"In post","2022","UK Hydrographic Office","50-59","White","160","150","37620","33290"
"In post","2022","UK Hydrographic Office","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","60-64","White","40","40","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","20-29","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","30-39","Unknown","30","30","[c]","[c]"
"In post","2022","UK Space Agency","30-39","White","60","60","44440","40220"
"In post","2022","UK Space Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","40-49","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","50-59","White","30","30","[c]","[c]"
"In post","2022","UK Space Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","16-19","Black","[c]","[c]","[c]","[c]"
