"Status","Year","Disability","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Security","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Security","720","710","34410","35200"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","Analysis","40","40","[c]","[c]"
"In post","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Analysis","70","70","44410","42430"
"In post","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Communications","80","80","29350","26820"
"In post","2022","Undeclared","Tax","Counter Fraud","140","130","46110","40870"
"In post","2022","Undeclared","Tax","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","No function","620","580","40280","35980"
"In post","2022","Undeclared","Tax","Project Delivery","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data & Technology","60","60","48530","42560"
"In post","2022","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","70","70","36770","33220"
"In post","2022","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","No function","220","220","40610","34550"
"In post","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","50","50","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","270","260","39460","36130"
"In post","2022","Undeclared","Veterinarian","No function","40","40","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Commercial","1020","990","39180","36820"
"In post","2022","Unknown","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Finance","40","40","[c]","[c]"
"In post","2022","Unknown","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","No function","40","40","[c]","[c]"
"In post","2022","Unknown","Commercial","Project Delivery","90","80","41140","37400"
"In post","2022","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Communications","930","900","43370","39750"
"In post","2022","Unknown","Communications","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","No function","50","50","[c]","[c]"
"In post","2022","Unknown","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","60","60","41900","40650"
"In post","2022","Unknown","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","310","300","33520","27570"
"In post","2022","Unknown","Counter Fraud","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Analysis","50","50","44520","41990"
"In post","2022","Unknown","Digital, Data and Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Digital, Data & Technology","3550","3490","41460","38000"
"In post","2022","Unknown","Digital, Data and Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","510","500","47420","41970"
"In post","2022","Unknown","Economics","Analysis","330","320","42710","36760"
"In post","2022","Unknown","Economics","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","No function","40","40","[c]","[c]"
"In post","2022","Unknown","Economics","Project Delivery","40","40","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","70","70","38880","35050"
"In post","2022","Unknown","Finance","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Finance","1560","1510","39500","36500"
"In post","2022","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","280","270","37760","33300"
"In post","2022","Unknown","Geography","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","No function","130","120","30470","29130"
"In post","2022","Unknown","Human Resources","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Human Resources","1230","1180","35940","32560"
"In post","2022","Unknown","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","130","130","40050","35050"
"In post","2022","Unknown","Inspector of Education and Training","No function","70","60","59270","51360"
"In post","2022","Unknown","Inspector of Education and Training","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Counter Fraud","60","60","36160","33370"
"In post","2022","Unknown","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Security","160","150","38790","36210"
"In post","2022","Unknown","Intelligence Analysis","Unknown","110","110","28490","24880"
"In post","2022","Unknown","Internal Audit","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Internal Audit","50","40","[c]","[c]"
"In post","2022","Unknown","International Trade","No function","590","580","46060","40520"
"In post","2022","Unknown","International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Digital, Data & Technology","100","100","34310","29200"
"In post","2022","Unknown","Knowledge and Information Management","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","No function","100","100","37870","33290"
"In post","2022","Unknown","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Counter Fraud","900","870","32800","33080"
"In post","2022","Unknown","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Legal","1430","1340","53480","53050"
"In post","2022","Unknown","Legal","No function","170","170","36360","34260"
"In post","2022","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","No function","230","210","92160","87600"
"In post","2022","Unknown","Medicine","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","490","420","46220","39030"
"In post","2022","Unknown","Operational Delivery","Analysis","230","220","35130","30710"
"In post","2022","Unknown","Operational Delivery","Commercial","30","30","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Communications","530","510","28570","26820"
"In post","2022","Unknown","Operational Delivery","Counter Fraud","730","670","29500","26820"
"In post","2022","Unknown","Operational Delivery","Debt","920","840","24160","21250"
"In post","2022","Unknown","Operational Delivery","Digital, Data & Technology","120","110","37300","33370"
"In post","2022","Unknown","Operational Delivery","Finance","340","300","26270","21680"
"In post","2022","Unknown","Operational Delivery","Human Resources","160","150","27950","26820"
"In post","2022","Unknown","Operational Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Legal","690","650","25690","24590"
"In post","2022","Unknown","Operational Delivery","No function","33200","30970","29260","26780"
"In post","2022","Unknown","Operational Delivery","Project Delivery","240","220","35200","33080"
"In post","2022","Unknown","Operational Delivery","Property","330","320","24420","22010"
"In post","2022","Unknown","Operational Delivery","Security","[c]","[c]","[c]","[c]"
