"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North Yorkshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","White","90","80","29730","22640"
"Leaver CS","2021","Northumberland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","White","100","90","[c]","[c]"
"Leaver CS","2021","Nottingham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","120","110","25390","22350"
"Leaver CS","2021","Nottingham","White","220","200","29050","24000"
"Leaver CS","2021","Orkney Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","White","90","70","42660","38690"
"Leaver CS","2021","Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Oxfordshire","White","140","130","29320","26320"
"Leaver CS","2021","Perth and Kinross and Stirling","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","White","40","40","[c]","[c]"
"Leaver CS","2021","Peterborough","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","White","150","120","[c]","[c]"
"Leaver CS","2021","Plymouth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Plymouth","White","120","100","28810","26890"
"Leaver CS","2021","Portsmouth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","White","150","130","30470","26990"
"Leaver CS","2021","Powys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Sefton","White","190","150","31830","27570"
"Leaver CS","2021","Sheffield","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Sheffield","White","330","280","30160","25000"
"Leaver CS","2021","Shetland Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","White","60","50","[c]","[c]"
"Leaver CS","2021","Solihull","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","White","30","30","[c]","[c]"
"Leaver CS","2021","Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","White","110","100","31340","28150"
"Leaver CS","2021","South and West Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","White","40","30","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Undeclared","60","40","23570","19130"
"Leaver CS","2021","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","White","180","150","27030","23330"
"Leaver CS","2021","South Lanarkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","White","110","80","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","White","40","30","[c]","[c]"
"Leaver CS","2021","South Teesside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","White","30","20","[c]","[c]"
"Leaver CS","2021","South West Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","White","40","30","[c]","[c]"
"Leaver CS","2021","Southampton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","White","50","40","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","White","50","40","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","White","170","150","28700","26530"
"Leaver CS","2021","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","White","50","40","[c]","[c]"
"Leaver CS","2021","Suffolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Suffolk","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Suffolk","White","240","220","28710","26220"
"Leaver CS","2021","Sunderland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Sunderland","White","190","140","24050","21010"
"Leaver CS","2021","Swansea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Unknown","80","70","23520","21590"
"Leaver CS","2021","Swansea","White","360","290","24590","21590"
"Leaver CS","2021","Swindon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
