"Status","Year","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","150","150","35100","32400"
"Leaver CS","2021","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","510","500","45900","31060"
"Leaver CS","2021","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Digital, Data and Technology","80","80","40850","36700"
"Leaver CS","2021","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Operational Delivery","730","620","24000","21590"
"Leaver CS","2021","Wales","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Other","80","70","31560","30690"
"Leaver CS","2021","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Policy","40","40","[c]","[c]"
"Leaver CS","2021","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","800","660","24710","21010"
"Leaver CS","2021","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Legal","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Operational Delivery","730","660","26020","21170"
"Leaver CS","2021","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Other","60","60","26720","22080"
"Leaver CS","2021","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Property","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","800","660","25370","26120"
"Leaver CS","2021","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Legal","30","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Operational Delivery","730","650","26210","21430"
"Leaver CS","2021","Yorkshire and The Humber","Other","80","80","25110","21580"
"Leaver CS","2021","Yorkshire and The Humber","Policy","30","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","1240","990","28430","27570"
"Leaver CS","2021","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Medicine","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Operational Delivery","1330","1200","25140","24250"
"Leaver CS","2022","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Other","120","110","22940","21260"
"Leaver CS","2022","East Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Property","50","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Science and Engineering","70","60","43670","39390"
"Leaver CS","2022","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","470","410","24850","21260"
"Leaver CS","2022","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","East of England","Finance","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Intelligence Analysis","30","30","[c]","[c]"
"Leaver CS","2022","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Knowledge and Information Management","50","40","[c]","[c]"
"Leaver CS","2022","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Medicine","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Operational Delivery","1720","1570","28210","27570"
"Leaver CS","2022","East of England","Other","170","150","24070","21380"
"Leaver CS","2022","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Property","50","40","[c]","[c]"
"Leaver CS","2022","East of England","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Science and Engineering","120","110","38220","35900"
"Leaver CS","2022","East of England","Security","60","50","38110","39070"
"Leaver CS","2022","East of England","Unknown","250","220","31110","27570"
"Leaver CS","2022","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Commercial","80","40","[c]","[c]"
"Leaver CS","2022","London","Communications","230","190","41410","37960"
"Leaver CS","2022","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Counter Fraud","50","40","[c]","[c]"
"Leaver CS","2022","London","Digital, Data and Technology","340","300","48380","43630"
"Leaver CS","2022","London","Economics","140","130","38990","34550"
"Leaver CS","2022","London","Finance","170","130","47270","40070"
"Leaver CS","2022","London","Human Resources","230","200","43790","39020"
"Leaver CS","2022","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Intelligence Analysis","60","60","32990","30500"
"Leaver CS","2022","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","International Trade","90","90","[c]","[c]"
"Leaver CS","2022","London","Knowledge and Information Management","110","100","43920","41320"
"Leaver CS","2022","London","Legal","270","250","58370","55000"
"Leaver CS","2022","London","Medicine","100","80","79590","86320"
"Leaver CS","2022","London","Operational Delivery","3820","3530","35340","31060"
"Leaver CS","2022","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Other","510","480","39090","31060"
"Leaver CS","2022","London","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Policy","1130","970","47470","42300"
"Leaver CS","2022","London","Project Delivery","160","160","50380","43300"
"Leaver CS","2022","London","Property","50","50","[c]","[c]"
"Leaver CS","2022","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Science and Engineering","270","240","43300","40060"
"Leaver CS","2022","London","Security","70","70","34160","31890"
"Leaver CS","2022","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Statistics","60","60","35400","32540"
"Leaver CS","2022","London","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","1640","1320","46960","40600"
"Leaver CS","2022","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Digital, Data and Technology","80","70","43340","40670"
"Leaver CS","2022","North East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Knowledge and Information Management","40","30","[c]","[c]"
"Leaver CS","2022","North East (England)","Legal","[c]","[c]","[c]","[c]"
