"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","No function","1900","1800","33960","30000"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Project Delivery","100","100","46770","44500"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Security","60","60","30130","25640"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Unknown","160","160","40100","37340"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Commercial","40","40","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Digital, Data & Technology","150","140","39280","37150"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","No function","1730","1650","33010","31060"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Security","250","230","32530","29250"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","650","610","31410","29030"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Legal","70","60","51600","47620"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","No function","790","710","29170","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Unknown","200","190","29740","27370"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Debt","30","30","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","No function","440","400","28750","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Property","50","50","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Unknown","560","540","30200","27230"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","No function","100","90","29670","27570"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Unknown","120","110","28390","25510"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Counter Fraud","140","120","23520","21260"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","No function","750","690","28340","27120"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","No function","830","790","32820","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Property","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","30","30","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","No function","1540","1450","30210","30610"
"In post","2022","Kent Thames Gateway","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Property","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Legal","80","80","42000","48080"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","No function","1700","1520","27440","27130"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Property","90","80","34020","29440"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","160","160","26880","25220"
"In post","2022","Lambeth","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Commercial","40","40","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Communications","60","60","48850","44310"
"In post","2022","Lambeth","Inner London - East","Counter Fraud","40","40","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Digital, Data & Technology","130","130","49200","44790"
"In post","2022","Lambeth","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Human Resources","140","140","41420","37520"
"In post","2022","Lambeth","Inner London - East","Legal","50","50","55400","60960"
"In post","2022","Lambeth","Inner London - East","No function","2780","2680","41930","37560"
"In post","2022","Lambeth","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Security","30","30","[c]","[c]"
"In post","2022","Lambeth","Inner London - East","Unknown","70","70","48440","42290"
"In post","2022","Lancaster and Wyre","Lancashire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Digital, Data & Technology","40","30","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Human Resources","180","160","25580","26670"
"In post","2022","Lancaster and Wyre","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","No function","580","540","27440","27380"
"In post","2022","Lancaster and Wyre","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Property","40","30","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Unknown","180","170","33990","26670"
"In post","2022","Leeds","West Yorkshire","Analysis","260","240","40110","36820"
"In post","2022","Leeds","West Yorkshire","Commercial","290","280","48170","42480"
"In post","2022","Leeds","West Yorkshire","Communications","660","640","32390","26820"
"In post","2022","Leeds","West Yorkshire","Counter Fraud","1000","930","33180","33080"
"In post","2022","Leeds","West Yorkshire","Debt","180","160","26910","26590"
"In post","2022","Leeds","West Yorkshire","Digital, Data & Technology","750","720","42670","40100"
"In post","2022","Leeds","West Yorkshire","Finance","830","780","37860","35310"
"In post","2022","Leeds","West Yorkshire","Grants Management","70","70","24850","21300"
"In post","2022","Leeds","West Yorkshire","Human Resources","420","400","40670","36530"
"In post","2022","Leeds","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leeds","West Yorkshire","Legal","620","580","40920","35980"
"In post","2022","Leeds","West Yorkshire","No function","6470","6100","32070","27570"
