"Status","Year","Parent_department","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","No function","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Kingston upon Hull, City of","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Leeds","230","220","29810","26410"
"In post","2022","Department for Transport","No function","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Leicestershire CC and Rutland","100","100","33830","27930"
"In post","2022","Department for Transport","No function","Lewisham and Southwark","100","80","33030","33390"
"In post","2022","Department for Transport","No function","Lincolnshire CC","50","50","[c]","[c]"
"In post","2022","Department for Transport","No function","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Medway","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","Mid Kent","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","Mid Lancashire","50","50","[c]","[c]"
"In post","2022","Department for Transport","No function","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Monmouthshire and Newport","40","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","North Hampshire","100","100","56210","74490"
"In post","2022","Department for Transport","No function","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","North Northamptonshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","North Yorkshire CC","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","Nottingham","60","60","29410","26470"
"In post","2022","Department for Transport","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Peterborough","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Plymouth","50","50","36780","27930"
"In post","2022","Department for Transport","No function","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Redbridge and Waltham Forest","50","50","[c]","[c]"
"In post","2022","Department for Transport","No function","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Sheffield","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","South Hampshire","160","160","32390","31130"
"In post","2022","Department for Transport","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","South Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","South West Wales","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","Southampton","370","350","40210","35180"
"In post","2022","Department for Transport","No function","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Staffordshire CC","120","120","27920","26780"
"In post","2022","Department for Transport","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Suffolk CC","50","50","29140","27930"
"In post","2022","Department for Transport","No function","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Swansea","4830","4180","23130","21840"
"In post","2022","Department for Transport","No function","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Tyneside","250","230","26070","21840"
"In post","2022","Department for Transport","No function","Wakefield","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Warwickshire CC","30","30","[c]","[c]"
"In post","2022","Department for Transport","No function","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","West Lothian","40","40","[c]","[c]"
"In post","2022","Department for Transport","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","West Surrey","50","40","[c]","[c]"
"In post","2022","Department for Transport","No function","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Westminster","1620","1590","50060","46230"
"In post","2022","Department for Transport","No function","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","No function","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Swansea","110","100","34710","30730"
"In post","2022","Department for Transport","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","Westminster","350","350","53910","54110"
"In post","2022","Department for Transport","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Swansea","80","70","29820","30730"
"In post","2022","Department for Transport","Property","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Security","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Security","Bristol, City of","[c]","[c]","[c]","[c]"
