"Status","Year","Region_ITL3","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Heterosexual / straight","60","60","27630","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Heterosexual / straight","140","120","26550","24800"
"In post","2021","Calderdale and Kirklees","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Heterosexual / straight","70","60","26910","24500"
"In post","2021","Calderdale and Kirklees","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Unknown","40","40","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Heterosexual / straight","460","420","27180","27570"
"In post","2021","Calderdale and Kirklees","Unknown","LGBO","30","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Undeclared","70","60","26490","27570"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","180","150","26860","27570"
"In post","2021","Cambridgeshire CC","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Heterosexual / straight","90","90","35900","34710"
"In post","2021","Cambridgeshire CC","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","No function","Heterosexual / straight","1270","1190","34160","30460"
"In post","2021","Cambridgeshire CC","No function","LGBO","60","60","28760","27380"
"In post","2021","Cambridgeshire CC","No function","Undeclared","170","160","35160","31540"
"In post","2021","Cambridgeshire CC","No function","Unknown","350","320","32900","31180"
"In post","2021","Cambridgeshire CC","Project Delivery","Heterosexual / straight","180","180","40190","40000"
"In post","2021","Cambridgeshire CC","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Project Delivery","Undeclared","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Heterosexual / straight","160","150","37190","33300"
"In post","2021","Cambridgeshire CC","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Heterosexual / straight","520","500","31280","27570"
"In post","2021","Cambridgeshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Undeclared","80","80","31120","32750"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","90","80","29220","29210"
"In post","2021","Camden and City of London","Analysis","Heterosexual / straight","140","140","70310","65470"
"In post","2021","Camden and City of London","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Analysis","Unknown","50","50","65140","55590"
"In post","2021","Camden and City of London","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Counter Fraud","Heterosexual / straight","600","580","37940","36160"
"In post","2021","Camden and City of London","Counter Fraud","LGBO","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Counter Fraud","Undeclared","130","120","40940","36590"
"In post","2021","Camden and City of London","Counter Fraud","Unknown","330","310","35220","36160"
"In post","2021","Camden and City of London","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Heterosexual / straight","80","80","51820","54700"
"In post","2021","Camden and City of London","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Unknown","50","50","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","No function","Heterosexual / straight","780","740","30770","25850"
"In post","2021","Camden and City of London","No function","LGBO","30","30","[c]","[c]"
"In post","2021","Camden and City of London","No function","Undeclared","130","120","29630","26150"
"In post","2021","Camden and City of London","No function","Unknown","320","310","31890","23950"
"In post","2021","Camden and City of London","Project Delivery","Heterosexual / straight","80","80","44930","41760"
"In post","2021","Camden and City of London","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Heterosexual / straight","350","340","33610","30460"
"In post","2021","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Undeclared","80","80","33770","31520"
"In post","2021","Camden and City of London","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Heterosexual / straight","460","440","29240","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","LGBO","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Undeclared","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Unknown","270","260","27490","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Heterosexual / straight","230","210","31630","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Undeclared","50","50","29600","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Unknown","60","60","29780","25930"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Heterosexual / straight","170","160","23910","20140"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","Unknown","130","120","21950","20140"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Heterosexual / straight","250","250","39000","38000"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Undeclared","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","Unknown","90","90","34460","32720"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Heterosexual / straight","70","60","33160","27940"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Heterosexual / straight","150","140","36090","30660"
