"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","EO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Scotland","20-29","70","60","26390","27150"
"Leaver CS","2021","EO","Scotland","30-39","100","90","28780","27570"
"Leaver CS","2021","EO","Scotland","40-49","60","60","[c]","[c]"
"Leaver CS","2021","EO","Scotland","50-59","140","130","30250","29040"
"Leaver CS","2021","EO","Scotland","60-64","120","100","28530","27570"
"Leaver CS","2021","EO","Scotland","65+","90","60","27950","27570"
"Leaver CS","2021","EO","South East (England)","20-29","70","70","23240","25100"
"Leaver CS","2021","EO","South East (England)","30-39","70","70","27320","26890"
"Leaver CS","2021","EO","South East (England)","40-49","100","90","28650","27570"
"Leaver CS","2021","EO","South East (England)","50-59","160","150","28450","27570"
"Leaver CS","2021","EO","South East (England)","60-64","110","90","28500","27620"
"Leaver CS","2021","EO","South East (England)","65+","90","60","28110","27570"
"Leaver CS","2021","EO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","South West (England)","20-29","140","140","23660","24460"
"Leaver CS","2021","EO","South West (England)","30-39","60","50","[c]","[c]"
"Leaver CS","2021","EO","South West (England)","40-49","60","50","27080","26890"
"Leaver CS","2021","EO","South West (England)","50-59","100","90","27130","27130"
"Leaver CS","2021","EO","South West (England)","60-64","80","70","27250","27130"
"Leaver CS","2021","EO","South West (England)","65+","80","70","26330","26890"
"Leaver CS","2021","EO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Wales","20-29","40","40","[c]","[c]"
"Leaver CS","2021","EO","Wales","30-39","60","50","[c]","[c]"
"Leaver CS","2021","EO","Wales","40-49","40","40","[c]","[c]"
"Leaver CS","2021","EO","Wales","50-59","120","110","28080","27570"
"Leaver CS","2021","EO","Wales","60-64","90","60","27860","27570"
"Leaver CS","2021","EO","Wales","65+","50","40","[c]","[c]"
"Leaver CS","2021","EO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","West Midlands (England)","20-29","60","60","[c]","[c]"
"Leaver CS","2021","EO","West Midlands (England)","30-39","50","50","[c]","[c]"
"Leaver CS","2021","EO","West Midlands (England)","40-49","40","40","[c]","[c]"
"Leaver CS","2021","EO","West Midlands (England)","50-59","110","90","27150","27570"
"Leaver CS","2021","EO","West Midlands (England)","60-64","90","70","27070","27400"
"Leaver CS","2021","EO","West Midlands (England)","65+","70","50","27030","26890"
"Leaver CS","2021","EO","Yorkshire and The Humber","20-29","70","70","[c]","[c]"
"Leaver CS","2021","EO","Yorkshire and The Humber","30-39","60","60","[c]","[c]"
"Leaver CS","2021","EO","Yorkshire and The Humber","40-49","50","50","[c]","[c]"
"Leaver CS","2021","EO","Yorkshire and The Humber","50-59","160","140","27010","27570"
"Leaver CS","2021","EO","Yorkshire and The Humber","60-64","110","80","27020","27130"
"Leaver CS","2021","EO","Yorkshire and The Humber","65+","80","50","26830","27030"
"Leaver CS","2021","EO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","50-59","50","40","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","London","20-29","80","70","55300","54070"
"Leaver CS","2021","G6/G7","London","30-39","320","300","57630","54900"
"Leaver CS","2021","G6/G7","London","40-49","200","180","61260","59720"
"Leaver CS","2021","G6/G7","London","50-59","250","230","64320","62860"
"Leaver CS","2021","G6/G7","London","60-64","150","120","65360","62590"
"Leaver CS","2021","G6/G7","London","65+","60","40","[c]","[c]"
"Leaver CS","2021","G6/G7","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","North West (England)","50-59","80","80","60400","58230"
"Leaver CS","2021","G6/G7","North West (England)","60-64","40","30","[c]","[c]"
"Leaver CS","2021","G6/G7","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Scotland","50-59","60","60","64100","61010"
"Leaver CS","2021","G6/G7","Scotland","60-64","50","50","[c]","[c]"
"Leaver CS","2021","G6/G7","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","50-59","40","30","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","60-64","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","40-49","40","30","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","50-59","60","60","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","60-64","60","50","60230","57320"
"Leaver CS","2021","G6/G7","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","60-64","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","50-59","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","50-59","70","60","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","60-64","50","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","London","40-49","80","70","95990","92640"
"Leaver CS","2021","SCS","London","50-59","80","70","107320","99950"
"Leaver CS","2021","SCS","London","60-64","60","50","[c]","[c]"
"Leaver CS","2021","SCS","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","40-49","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","50-59","100","90","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","60-64","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Midlands (England)","65+","30","20","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East of England","30-39","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East of England","40-49","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East of England","50-59","130","120","36830","35610"
"Leaver CS","2021","SEO/HEO","East of England","60-64","80","70","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East of England","65+","40","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","London","20-29","430","410","34780","33780"
"Leaver CS","2021","SEO/HEO","London","30-39","330","310","38240","38600"
"Leaver CS","2021","SEO/HEO","London","40-49","160","150","38230","38160"
"Leaver CS","2021","SEO/HEO","London","50-59","230","220","39510","38980"
