"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Kent","Medway","110","100","30970","29290"
"In post","2022","Undeclared","Kent","Mid Kent","80","70","33870","31060"
"In post","2022","Undeclared","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Blackpool","400","370","30170","27570"
"In post","2022","Undeclared","Lancashire","Chorley and West Lancashire","80","70","31670","27570"
"In post","2022","Undeclared","Lancashire","East Lancashire","40","40","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Lancaster and Wyre","80","70","30410","26930"
"In post","2022","Undeclared","Lancashire","Mid Lancashire","480","430","28350","26820"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","230","210","27850","26690"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","190","180","31460","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","40","40","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","110","100","28570","26780"
"In post","2022","Undeclared","Lincolnshire","Lincolnshire CC","290","280","29670","27380"
"In post","2022","Undeclared","Merseyside","East Merseyside","90","80","29650","27570"
"In post","2022","Undeclared","Merseyside","Liverpool","800","740","29930","26160"
"In post","2022","Undeclared","Merseyside","Sefton","400","360","31800","27570"
"In post","2022","Undeclared","Merseyside","Wirral","190","160","27120","27130"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","130","130","40630","32670"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","220","210","31130","28200"
"In post","2022","Undeclared","North Yorkshire","York","230","220","35500","32270"
"In post","2022","Undeclared","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","150","140","31790","28920"
"In post","2022","Undeclared","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","50","50","29980","27570"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","310","250","25650","22080"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","1160","1070","31880","27570"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","40","40","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","140","130","33410","31880"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","40","40","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","100","90","28490","30280"
"In post","2022","Undeclared","Outer London - South","Bromley","50","50","33410","31060"
"In post","2022","Undeclared","Outer London - South","Croydon","1070","1000","39540","35200"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","60","60","36170","31060"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","170","150","40280","33110"
"In post","2022","Undeclared","Outer London - West and North West","Brent","70","70","34410","31060"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","50","50","34380","31060"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","440","390","32880","30410"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","270","250","34020","31060"
"In post","2022","Undeclared","Overseas","Overseas","350","350","46660","41960"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","100","90","30600","29670"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","360","340","32080","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","90","80","28070","25120"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","200","180","33080","28200"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","250","220","28920","27570"
"In post","2022","Undeclared","South Yorkshire","Sheffield","600","550","33170","30450"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","70","70","28490","27570"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Ayrshire","30","30","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","160","150","31540","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","70","60","29940","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","90","90","35290","34340"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","200","180","29290","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","230","220","36610","32620"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","180","160","30830","28350"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","130","120","32510","28800"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","100","90","38120","36500"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","400","360","28420","26940"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","120","110","29870","27570"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","110","100","26560","27370"
"In post","2022","Undeclared","Unknown","Unknown","120","110","33580","29290"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","160","160","33060","31160"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","900","830","31990","27570"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","100","90","29530","27370"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","210","170","25740","22080"
"In post","2022","Undeclared","West Midlands","Birmingham","970","890","31940","27570"
"In post","2022","Undeclared","West Midlands","Coventry","180","170","35630","33840"
"In post","2022","Undeclared","West Midlands","Dudley","100","90","25120","21260"
"In post","2022","Undeclared","West Midlands","Sandwell","40","40","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","90","80","29900","27570"
"In post","2022","Undeclared","West Midlands","Walsall","50","40","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Wolverhampton","90","80","27230","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","40","30","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","Central Valleys","220","200","32750","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","70","60","39940","38160"
"In post","2022","Undeclared","West Wales and The Valleys","Gwent Valleys","80","70","30180","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Gwynedd","80","70","25910","22080"
"In post","2022","Undeclared","West Wales and The Valleys","Isle of Anglesey","40","40","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","South West Wales","170","150","32420","29430"
"In post","2022","Undeclared","West Wales and The Valleys","Swansea","1610","1350","26510","21840"
"In post","2022","Undeclared","West Yorkshire","Bradford","200","170","26130","22080"
"In post","2022","Undeclared","West Yorkshire","Calderdale and Kirklees","100","90","27520","27570"
"In post","2022","Undeclared","West Yorkshire","Leeds","1100","1030","35840","32000"
"In post","2022","Undeclared","West Yorkshire","Wakefield","160","140","31570","31650"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","150","130","29210","28140"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","40","30","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","480","450","35990","31880"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Luton","80","70","27090","26850"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","600","560","33470","29290"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","190","170","32560","29530"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","320","310","31530","28140"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","430","400","33970","29600"
"In post","2022","Unknown","Cheshire","Cheshire East","210","190","26990","25190"
"In post","2022","Unknown","Cheshire","Cheshire West and Chester","70","60","29630","27020"
"In post","2022","Unknown","Cheshire","Warrington","410","380","30850","28000"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","280","250","26470","24090"
"In post","2022","Unknown","Cumbria","East Cumbria","170","160","27820","24920"
"In post","2022","Unknown","Cumbria","West Cumbria","460","410","24960","21300"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Derby","260","230","25670","23540"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","70","60","28400","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","210","190","27770","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","2040","1920","30150","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","200","170","31260","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","140","130","32380","27780"
"In post","2022","Unknown","Devon","Devon CC","690","600","26870","25000"
"In post","2022","Unknown","Devon","Plymouth","640","600","28960","27130"
"In post","2022","Unknown","Devon","Torbay","70","60","25390","21260"
"In post","2022","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","110","90","27480","27570"
"In post","2022","Unknown","Dorset and Somerset","Dorset","370","340","28870","27130"
"In post","2022","Unknown","Dorset and Somerset","Somerset CC","400","370","31550","27570"
"In post","2022","Unknown","East Anglia","Breckland and South Norfolk","80","70","28280","26750"
"In post","2022","Unknown","East Anglia","Cambridgeshire CC","510","480","32050","29120"
"In post","2022","Unknown","East Anglia","North and West Norfolk","110","100","27740","26680"
"In post","2022","Unknown","East Anglia","Norwich and East Norfolk","330","290","29930","27570"
"In post","2022","Unknown","East Anglia","Peterborough","170","150","29400","27130"
"In post","2022","Unknown","East Anglia","Suffolk CC","960","880","30040","27570"
"In post","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","2120","1970","29380","26820"
"In post","2022","Unknown","East Wales","Flintshire and Wrexham","340","310","27190","24900"
"In post","2022","Unknown","East Wales","Monmouthshire and Newport","1540","1430","34620","30710"
"In post","2022","Unknown","East Wales","Powys","40","40","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","280","260","28690","26670"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","360","320","27230","26850"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","160","150","25710","26750"
"In post","2022","Unknown","Eastern Scotland","Angus and Dundee City","490","450","25950","23230"
"In post","2022","Unknown","Eastern Scotland","City of Edinburgh","4240","4010","36060","31540"
"In post","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","420","380","29450","27230"
"In post","2022","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Falkirk","690","610","28770","27570"
"In post","2022","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","760","710","31130","30020"
"In post","2022","Unknown","Eastern Scotland","West Lothian","120","110","31680","27570"
"In post","2022","Unknown","Essex","Essex Haven Gateway","140","130","30010","28200"
"In post","2022","Unknown","Essex","Essex Thames Gateway","190","160","27270","25110"
"In post","2022","Unknown","Essex","Heart of Essex","240","220","30250","27260"
"In post","2022","Unknown","Essex","Southend-on-Sea","300","270","32770","29290"
"In post","2022","Unknown","Essex","Thurrock","60","60","24740","21680"
"In post","2022","Unknown","Essex","West Essex","70","60","33990","29290"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","1120","1070","35230","32370"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1240","1140","33270","27720"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","280","240","29310","27130"
