"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Forestry","Female","100","90","31950","30020"
"In post","2022","White","Scottish Forestry","Male","80","80","40900","39520"
"In post","2022","White","Scottish Government (excl. agencies)","Female","3850","3620","44470","39660"
"In post","2022","White","Scottish Government (excl. agencies)","Male","2940","2890","45650","40810"
"In post","2022","White","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Prison Service","Female","520","490","33810","35000"
"In post","2022","White","Scottish Prison Service","Male","1100","1020","35810","35000"
"In post","2022","White","Scottish Public Pensions Agency","Female","110","100","30520","27230"
"In post","2022","White","Scottish Public Pensions Agency","Male","90","90","31950","27230"
"In post","2022","White","Serious Fraud Office","Female","110","100","46160","40610"
"In post","2022","White","Serious Fraud Office","Male","160","160","49380","42680"
"In post","2022","White","Social Security Scotland","Female","1000","960","31330","27230"
"In post","2022","White","Social Security Scotland","Male","620","620","32590","27940"
"In post","2022","White","Standards and Testing Agency","Female","60","50","42580","41990"
"In post","2022","White","Standards and Testing Agency","Male","40","30","[c]","[c]"
"In post","2022","White","Student Awards Agency for Scotland","Female","60","60","33330","29510"
"In post","2022","White","Student Awards Agency for Scotland","Male","60","60","36260","35540"
"In post","2022","White","Submarine Delivery Agency","Female","520","490","38080","34850"
"In post","2022","White","Submarine Delivery Agency","Male","1100","1090","42880","40850"
"In post","2022","White","Teaching Regulation Agency","Female","30","30","[c]","[c]"
"In post","2022","White","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","The Insolvency Service","Female","550","520","33700","31000"
"In post","2022","White","The Insolvency Service","Male","390","370","37710","35420"
"In post","2022","White","The National Archives","Female","190","180","36560","34260"
"In post","2022","White","The National Archives","Male","170","170","36820","33360"
"In post","2022","White","Transport Scotland","Female","180","170","43090","39660"
"In post","2022","White","Transport Scotland","Male","220","210","49700","47490"
"In post","2022","White","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Debt Management Office","Male","60","60","66490","61000"
"In post","2022","White","UK Export Finance","Female","120","120","51020","47230"
"In post","2022","White","UK Export Finance","Male","190","190","59280","52500"
"In post","2022","White","UK Health Security Agency","Female","2490","2250","40650","36330"
"In post","2022","White","UK Health Security Agency","Male","1230","1180","46550","40070"
"In post","2022","White","UK Hydrographic Office","Female","220","210","34720","33290"
"In post","2022","White","UK Hydrographic Office","Male","400","390","36200","33290"
"In post","2022","White","UK Space Agency","Female","70","70","45080","40220"
"In post","2022","White","UK Space Agency","Male","70","70","50490","49080"
"In post","2022","White","UK Statistics Authority","Female","2650","2330","33350","30710"
"In post","2022","White","UK Statistics Authority","Male","1810","1670","35590","31700"
"In post","2022","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Valuation Office Agency","Female","1250","1140","34460","31000"
"In post","2022","White","Valuation Office Agency","Male","1150","1110","38180","33810"
"In post","2022","White","Vehicle Certification Agency","Female","60","60","29370","26980"
"In post","2022","White","Vehicle Certification Agency","Male","100","100","40250","38680"
"In post","2022","White","Veterinary Medicines Directorate","Female","80","80","37850","35030"
"In post","2022","White","Veterinary Medicines Directorate","Male","50","40","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Female","100","90","58280","51630"
"In post","2022","White","Water Services Regulation Authority","Male","100","90","60570","56360"
"In post","2022","White","Welsh Government (excl. agencies)","Female","3260","3010","40820","38160"
"In post","2022","White","Welsh Government (excl. agencies)","Male","2100","2040","43790","38160"
"In post","2022","White","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Wilton Park","Female","70","60","35650","30700"
"In post","2022","White","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Female","130","110","25420","25110"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Male","110","110","26240","25110"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
