"Status","Year","Profession_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","SEO/HEO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SEO/HEO","York","40","30","[c]","[c]"
"In post","2022","Human Resources","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","G6/G7","York","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SCS","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","SEO/HEO","Central Bedfordshire","[c]","[c]","[c]","[c]"
