"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Commercial","180","170","38740","36970"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Communications","80","80","34150","33000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Counter Fraud","100","80","28270","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Digital, Data and Technology","280","270","41640","38370"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Finance","470","450","38390","35000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Human Resources","150","140","39610","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Knowledge and Information Management","80","80","36860","33950"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Legal","200","170","47130","51230"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Medicine","120","100","54700","40660"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Operational Delivery","4470","4190","29730","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Other","860","830","28330","26350"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Policy","90","90","41890","36740"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Project Delivery","260","250","40200","36130"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Property","350","340","36050","33390"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Psychology","80","70","37270","31180"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Science and Engineering","330","320","42840","40110"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Security","1000","980","34290","33390"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Tax","160","150","39480","35980"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Unknown","180","170","35370","29250"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Digital, Data and Technology","220","210","39900","36740"
"In post","2022","Cheshire","North West (England)","Finance","70","60","37520","33300"
"In post","2022","Cheshire","North West (England)","Human Resources","250","230","30930","26670"
"In post","2022","Cheshire","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Legal","40","30","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Operational Delivery","3290","3090","30700","28840"
"In post","2022","Cheshire","North West (England)","Other","170","150","25910","26350"
"In post","2022","Cheshire","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Policy","80","80","40470","35900"
"In post","2022","Cheshire","North West (England)","Project Delivery","40","30","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Property","40","40","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Counter Fraud","50","50","28780","27570"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Operational Delivery","1060","960","26410","26840"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Other","250","240","24140","21380"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Property","50","50","32220","32890"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Science and Engineering","100","90","25420","23360"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Security","50","50","23070","19810"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Legal","30","30","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Operational Delivery","1670","1500","26060","24800"
"In post","2022","Cumbria","North West (England)","Other","100","100","23780","21820"
"In post","2022","Cumbria","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Policy","40","40","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Project Delivery","100","100","42150","37870"
"In post","2022","Cumbria","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Science and Engineering","110","110","38820","35870"
"In post","2022","Cumbria","North West (England)","Security","100","90","28760","24610"
"In post","2022","Cumbria","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Commercial","90","80","42150","39010"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Communications","80","70","40000","40350"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Counter Fraud","210","190","28280","27570"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Digital, Data and Technology","240","240","39050","35890"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Finance","180","170","38030","33370"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Human Resources","350","330","39570","35660"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Inspector of Education and Training","60","60","63040","64500"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Intelligence Analysis","30","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Knowledge and Information Management","40","40","[c]","[c]"
