"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Stoke-on-Trent","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Female","Northumberland and Tyne and Wear","60","50","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Female","West Wales and The Valleys","80","70","26470","21590"
"Leaver Dept.","2021","Swansea","Male","West Wales and The Valleys","60","60","29120","21950"
"Leaver Dept.","2021","Swindon","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Female","Inner London - East","140","140","45890","38460"
"Leaver Dept.","2021","Tower Hamlets","Male","Inner London - East","160","150","48030","44270"
"Leaver Dept.","2021","Tower Hamlets","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Female","Northumberland and Tyne and Wear","210","200","27320","23850"
"Leaver Dept.","2021","Tyneside","Male","Northumberland and Tyne and Wear","150","150","29580","27570"
"Leaver Dept.","2021","Unknown","Female","Unknown","390","380","34820","32000"
"Leaver Dept.","2021","Unknown","Male","Unknown","320","320","36500","32000"
"Leaver Dept.","2021","Wakefield","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Female","Inner London - West","2410","2180","44830","39740"
"Leaver Dept.","2021","Westminster","Male","Inner London - West","1930","1740","45000","39800"
"Leaver Dept.","2021","Wiltshire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","Wirral","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Female","North Yorkshire","60","50","37690","35900"
"Leaver Dept.","2021","York","Male","North Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Female","Eastern Scotland","100","90","25040","27570"
"Leaver Dept.","2022","Angus and Dundee City","Male","Eastern Scotland","70","70","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Female","Outer London - West and North West","760","690","40110","33880"
"Leaver Dept.","2022","Barnet","Male","Outer London - West and North West","380","360","45600","40470"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","34530","33000"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","260","260","36270","33300"
"Leaver Dept.","2022","Bedford","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Female","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Female","West Midlands","500","460","34060","27570"
"Leaver Dept.","2022","Birmingham","Male","West Midlands","310","300","34330","27570"
"Leaver Dept.","2022","Blackburn with Darwen","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Female","Lancashire","60","50","33040","31990"
"Leaver Dept.","2022","Blackpool","Male","Lancashire","40","30","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Female","West Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Bradford","Male","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Female","Gloucestershire, Wiltshire and Bath/Bristol area","330","300","35100","30020"
"Leaver Dept.","2022","Bristol, City of","Male","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","41990","32870"
"Leaver Dept.","2022","Bromley","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Female","East Anglia","190","170","36880","31090"
"Leaver Dept.","2022","Cambridgeshire CC","Male","East Anglia","100","90","45180","34540"
"Leaver Dept.","2022","Camden and City of London","Female","Inner London - West","50","50","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Male","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Female","East Wales","190","180","31830","27570"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Male","East Wales","170","170","35360","30660"
"Leaver Dept.","2022","Central Bedfordshire","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Male","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Female","Eastern Scotland","120","120","35640","28000"
"Leaver Dept.","2022","City of Edinburgh","Male","Eastern Scotland","80","80","35030","27570"
"Leaver Dept.","2022","Clackmannanshire and Fife","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Female","West Midlands","60","60","34870","30090"
"Leaver Dept.","2022","Coventry","Male","West Midlands","50","50","[c]","[c]"
"Leaver Dept.","2022","Croydon","Female","Outer London - South","170","160","38500","32000"
"Leaver Dept.","2022","Croydon","Male","Outer London - South","130","130","38720","35050"
"Leaver Dept.","2022","Darlington","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Female","Devon","70","60","35800","28590"
"Leaver Dept.","2022","Devon CC","Male","Devon","40","30","[c]","[c]"
"Leaver Dept.","2022","Dorset","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Female","Tees Valley and Durham","70","70","[c]","[c]"
"Leaver Dept.","2022","Durham","Male","Tees Valley and Durham","50","50","[c]","[c]"
"Leaver Dept.","2022","Ealing","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Female","Kent","40","40","[c]","[c]"
"Leaver Dept.","2022","East Kent","Male","Kent","30","30","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Female","Eastern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Female","West Central Scotland","250","240","29230","27570"
