"Status","Year","Function_of_post","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Inner London - East","70","60","41290","41750"
"In post","2022","Finance","Black","Inner London - West","210","200","41330","38150"
"In post","2022","Finance","Black","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Inner London - West","70","70","45920","43810"
"In post","2022","Finance","Mixed","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"In post","2022","Finance","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Inner London - West","90","90","48190","44850"
"In post","2022","Finance","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","South Yorkshire","30","30","[c]","[c]"
"In post","2022","Finance","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","West Midlands","40","30","[c]","[c]"
"In post","2022","Finance","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Undeclared","West Yorkshire","50","40","[c]","[c]"
"In post","2022","Finance","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Eastern Scotland","50","50","36400","35000"
"In post","2022","Finance","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","36270","32650"
"In post","2022","Finance","Unknown","Greater Manchester","50","50","[c]","[c]"
"In post","2022","Finance","Unknown","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Finance","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Inner London - East","90","80","42650","41750"
"In post","2022","Finance","Unknown","Inner London - West","290","290","49110","43430"
