"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","AA/AO","Estyn","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Estyn","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Estyn","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Asian","50","40","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Black","50","50","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Unknown","50","50","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","White","330","320","25530","25000"
"In post","2022","AA/AO","HM Land Registry","Asian","80","70","23100","22600"
"In post","2022","AA/AO","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Land Registry","Unknown","540","510","22690","22600"
"In post","2022","AA/AO","HM Land Registry","White","1060","990","22650","22600"
"In post","2022","AA/AO","HM Revenue and Customs","Asian","1650","1460","21970","21250"
"In post","2022","AA/AO","HM Revenue and Customs","Black","440","410","22680","21250"
"In post","2022","AA/AO","HM Revenue and Customs","Mixed","210","190","21810","21250"
"In post","2022","AA/AO","HM Revenue and Customs","Other ethnicity","60","50","22150","21250"
"In post","2022","AA/AO","HM Revenue and Customs","Undeclared","620","540","22280","22080"
"In post","2022","AA/AO","HM Revenue and Customs","Unknown","6090","5460","21540","21250"
"In post","2022","AA/AO","HM Revenue and Customs","White","11220","9620","21680","21250"
"In post","2022","AA/AO","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","White","40","40","[c]","[c]"
"In post","2022","AA/AO","Home Office","Asian","1090","950","23520","22460"
"In post","2022","AA/AO","Home Office","Black","380","330","24270","25630"
"In post","2022","AA/AO","Home Office","Mixed","130","110","22880","21680"
"In post","2022","AA/AO","Home Office","Other ethnicity","40","30","[c]","[c]"
"In post","2022","AA/AO","Home Office","Undeclared","250","220","22840","21680"
"In post","2022","AA/AO","Home Office","Unknown","840","820","22010","21680"
"In post","2022","AA/AO","Home Office","White","4640","4090","21700","21680"
"In post","2022","AA/AO","Ministry of Defence","Asian","360","340","23270","21810"
"In post","2022","AA/AO","Ministry of Defence","Black","180","180","22930","22480"
"In post","2022","AA/AO","Ministry of Defence","Mixed","130","120","23440","21830"
"In post","2022","AA/AO","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Ministry of Defence","Undeclared","610","590","24250","21380"
"In post","2022","AA/AO","Ministry of Defence","Unknown","1650","1610","24130","21170"
"In post","2022","AA/AO","Ministry of Defence","White","12360","11840","23010","21170"
"In post","2022","AA/AO","Ministry of Justice","Asian","1950","1770","23470","21490"
"In post","2022","AA/AO","Ministry of Justice","Black","1750","1660","26420","24310"
"In post","2022","AA/AO","Ministry of Justice","Mixed","750","710","25580","24310"
"In post","2022","AA/AO","Ministry of Justice","Other ethnicity","230","220","26080","24660"
"In post","2022","AA/AO","Ministry of Justice","Undeclared","960","890","24660","21960"
"In post","2022","AA/AO","Ministry of Justice","Unknown","6030","5800","24480","23140"
"In post","2022","AA/AO","Ministry of Justice","White","28050","25800","24990","23960"
"In post","2022","AA/AO","National Crime Agency","Asian","30","30","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","National Crime Agency","White","180","160","23890","24470"
"In post","2022","AA/AO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","White","160","140","21480","21410"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","White","40","40","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scottish Government","Asian","80","70","23090","23230"
"In post","2022","AA/AO","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scottish Government","Undeclared","120","110","25210","26900"
"In post","2022","AA/AO","Scottish Government","Unknown","2860","2670","23520","23230"
"In post","2022","AA/AO","Scottish Government","White","3710","3480","23920","23230"
"In post","2022","AA/AO","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","The National Archives","White","50","40","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Asian","60","40","21260","19860"
"In post","2022","AA/AO","UK Statistics Authority","Black","30","20","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Unknown","310","230","20510","19860"
"In post","2022","AA/AO","UK Statistics Authority","White","1070","760","20200","20350"
"In post","2022","AA/AO","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Unknown","50","40","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","White","770","710","24280","24630"
"In post","2022","EO","Attorney General's Departments","Asian","200","190","27840","27350"
"In post","2022","EO","Attorney General's Departments","Black","160","150","28190","27580"
"In post","2022","EO","Attorney General's Departments","Mixed","50","50","27650","26970"
"In post","2022","EO","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","EO","Attorney General's Departments","Undeclared","40","30","[c]","[c]"
"In post","2022","EO","Attorney General's Departments","Unknown","180","160","27910","27760"
"In post","2022","EO","Attorney General's Departments","White","1240","1160","27760","27760"
"In post","2022","EO","Cabinet Office","Asian","90","90","27180","27500"
"In post","2022","EO","Cabinet Office","Black","50","50","27600","27500"
"In post","2022","EO","Cabinet Office","Mixed","30","30","[c]","[c]"
"In post","2022","EO","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","EO","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","EO","Cabinet Office","Unknown","200","190","26630","26670"
"In post","2022","EO","Cabinet Office","White","640","620","26310","26570"
"In post","2022","EO","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Unknown","40","40","[c]","[c]"
"In post","2022","EO","Charity Commission","White","70","70","25050","24440"
"In post","2022","EO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","EO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
