"Status","Year","Profession_of_post","Disability","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Intelligence Analysis","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared non-disabled","G6/G7","170","140","58910","55610"
"Leaver CS","2021","Legal","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Declared non-disabled","SEO/HEO","80","70","42850","43460"
"Leaver CS","2021","Legal","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","G6/G7","50","50","57790","55000"
"Leaver CS","2021","Legal","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared non-disabled","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Medicine","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Declared non-disabled","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Declared disabled","AA/AO","470","400","20250","20100"
"Leaver CS","2021","Operational Delivery","Declared disabled","EO","150","130","27720","26780"
"Leaver CS","2021","Operational Delivery","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Declared disabled","SEO/HEO","80","70","36970","37060"
"Leaver CS","2021","Operational Delivery","Declared disabled","Unknown","130","110","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","AA/AO","2710","2390","20670","20650"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","EO","720","630","26690","26600"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","G6/G7","160","150","59050","57830"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","SEO/HEO","500","440","37650","35300"
"Leaver CS","2021","Operational Delivery","Declared non-disabled","Unknown","370","320","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Undeclared","AA/AO","460","380","20710","20100"
"Leaver CS","2021","Operational Delivery","Undeclared","EO","90","80","27180","26780"
"Leaver CS","2021","Operational Delivery","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Undeclared","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","AA/AO","1570","1470","20780","20810"
"Leaver CS","2021","Operational Delivery","Unknown","EO","320","300","28510","26520"
"Leaver CS","2021","Operational Delivery","Unknown","G6/G7","70","70","60610","57000"
"Leaver CS","2021","Operational Delivery","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","SEO/HEO","220","200","37510","37630"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","80","80","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Declared disabled","AA/AO","70","60","20640","20920"
"Leaver CS","2021","Other","Declared disabled","EO","50","40","[c]","[c]"
"Leaver CS","2021","Other","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Declared disabled","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Other","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Declared non-disabled","AA/AO","290","270","20620","20920"
"Leaver CS","2021","Other","Declared non-disabled","EO","260","250","27690","27820"
"Leaver CS","2021","Other","Declared non-disabled","G6/G7","40","40","[c]","[c]"
"Leaver CS","2021","Other","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Declared non-disabled","SEO/HEO","140","130","35790","34850"
"Leaver CS","2021","Other","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","AA/AO","100","90","21340","20810"
"Leaver CS","2021","Other","Unknown","EO","100","90","25890","27140"
"Leaver CS","2021","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","SEO/HEO","120","120","35220","35970"
"Leaver CS","2021","Other","Unknown","Unknown","150","150","35250","32400"
"Leaver CS","2021","Planning","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Declared non-disabled","EO","50","40","[c]","[c]"
"Leaver CS","2021","Policy","Declared non-disabled","G6/G7","150","140","59560","57460"
"Leaver CS","2021","Policy","Declared non-disabled","SCS","50","50","[c]","[c]"
"Leaver CS","2021","Policy","Declared non-disabled","SEO/HEO","160","150","37290","37410"
"Leaver CS","2021","Policy","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
