"Status","Year","Region_ITL1","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","London","Knowledge and Information Management","40-49","180","170","43500","39680"
"In post","2022","London","Knowledge and Information Management","50-59","240","240","41400","37560"
"In post","2022","London","Knowledge and Information Management","60-64","70","70","39570","33820"
"In post","2022","London","Knowledge and Information Management","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Legal","20-29","510","510","38630","35060"
"In post","2022","London","Legal","30-39","1380","1330","52200","51570"
"In post","2022","London","Legal","40-49","1450","1330","58970","60940"
"In post","2022","London","Legal","50-59","1240","1180","59660","62120"
"In post","2022","London","Legal","60-64","250","220","59190","62580"
"In post","2022","London","Legal","65+","100","80","61410","62470"
"In post","2022","London","Medicine","20-29","[c]","[c]","[c]","[c]"
"In post","2022","London","Medicine","30-39","90","80","61480","53830"
"In post","2022","London","Medicine","40-49","120","110","75240","73330"
"In post","2022","London","Medicine","50-59","100","90","83050","80780"
"In post","2022","London","Medicine","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Medicine","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Operational Delivery","16-19","50","40","[c]","[c]"
"In post","2022","London","Operational Delivery","20-29","5780","5700","31270","31060"
"In post","2022","London","Operational Delivery","30-39","6760","6490","35440","31370"
"In post","2022","London","Operational Delivery","40-49","7460","7020","36920","31740"
"In post","2022","London","Operational Delivery","50-59","9620","9160","35750","31060"
"In post","2022","London","Operational Delivery","60-64","2880","2530","33160","30460"
"In post","2022","London","Operational Delivery","65+","1250","1020","30860","28310"
"In post","2022","London","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","London","Operational Research","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Operational Research","20-29","130","130","39900","37020"
"In post","2022","London","Operational Research","30-39","110","110","52700","55190"
"In post","2022","London","Operational Research","40-49","60","60","58730","60280"
"In post","2022","London","Operational Research","50-59","40","40","[c]","[c]"
"In post","2022","London","Operational Research","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Operational Research","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Other","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Other","20-29","900","890","32220","31060"
"In post","2022","London","Other","30-39","970","940","42680","35290"
"In post","2022","London","Other","40-49","920","880","48200","38910"
"In post","2022","London","Other","50-59","1090","1060","41370","31880"
"In post","2022","London","Other","60-64","340","320","37520","29370"
"In post","2022","London","Other","65+","120","110","32570","25640"
"In post","2022","London","Planning","20-29","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning","30-39","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning","40-49","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning","50-59","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning Inspectors","30-39","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning Inspectors","40-49","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning Inspectors","50-59","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning Inspectors","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Planning Inspectors","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Policy","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Policy","20-29","6750","6720","40360","37640"
"In post","2022","London","Policy","30-39","6240","6090","52180","53380"
"In post","2022","London","Policy","40-49","4170","3970","58030","57430"
"In post","2022","London","Policy","50-59","3240","3160","53510","53600"
"In post","2022","London","Policy","60-64","650","600","51240","47240"
"In post","2022","London","Policy","65+","200","170","47520","43040"
"In post","2022","London","Project Delivery","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Project Delivery","20-29","640","630","39000","35070"
"In post","2022","London","Project Delivery","30-39","900","880","49890","47590"
"In post","2022","London","Project Delivery","40-49","940","900","54710","54760"
"In post","2022","London","Project Delivery","50-59","920","900","53780","52130"
"In post","2022","London","Project Delivery","60-64","190","170","47690","43200"
"In post","2022","London","Project Delivery","65+","60","50","43840","39100"
"In post","2022","London","Property","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Property","20-29","180","180","34410","31160"
"In post","2022","London","Property","30-39","180","170","46730","44260"
"In post","2022","London","Property","40-49","280","270","46900","42310"
"In post","2022","London","Property","50-59","440","430","47540","43810"
"In post","2022","London","Property","60-64","140","130","46320","41150"
"In post","2022","London","Property","65+","60","50","43640","39050"
"In post","2022","London","Psychology","20-29","30","30","[c]","[c]"
"In post","2022","London","Psychology","30-39","[c]","[c]","[c]","[c]"
"In post","2022","London","Psychology","40-49","[c]","[c]","[c]","[c]"
"In post","2022","London","Psychology","50-59","[c]","[c]","[c]","[c]"
"In post","2022","London","Psychology","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Science and Engineering","20-29","260","250","34180","32330"
"In post","2022","London","Science and Engineering","30-39","310","300","45010","41330"
"In post","2022","London","Science and Engineering","40-49","270","260","52210","52610"
"In post","2022","London","Science and Engineering","50-59","230","220","55940","53830"
"In post","2022","London","Science and Engineering","60-64","50","40","[c]","[c]"
"In post","2022","London","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Security","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Security","20-29","180","180","33890","32580"
"In post","2022","London","Security","30-39","300","300","41090","39030"
"In post","2022","London","Security","40-49","320","310","43800","41970"
"In post","2022","London","Security","50-59","460","460","40090","37320"
"In post","2022","London","Security","60-64","110","110","37000","31610"
"In post","2022","London","Security","65+","50","50","35350","28920"
"In post","2022","London","Social Research","20-29","230","230","38260","35030"
"In post","2022","London","Social Research","30-39","150","140","50990","53850"
"In post","2022","London","Social Research","40-49","90","80","58370","60280"
"In post","2022","London","Social Research","50-59","40","40","[c]","[c]"
"In post","2022","London","Social Research","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Statistics","20-29","410","410","37610","36930"
"In post","2022","London","Statistics","30-39","250","250","49500","51500"
"In post","2022","London","Statistics","40-49","200","190","56050","58030"
"In post","2022","London","Statistics","50-59","130","130","54960","55860"
"In post","2022","London","Statistics","60-64","[c]","[c]","[c]","[c]"
"In post","2022","London","Statistics","65+","[c]","[c]","[c]","[c]"
"In post","2022","London","Tax","20-29","330","330","40320","37610"
"In post","2022","London","Tax","30-39","500","490","45480","37930"
"In post","2022","London","Tax","40-49","420","400","44890","38000"
"In post","2022","London","Tax","50-59","900","870","44950","40910"
"In post","2022","London","Tax","60-64","280","240","46960","40910"
"In post","2022","London","Tax","65+","90","70","42350","40910"
"In post","2022","London","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","20-29","3040","3030","36760","32000"
"In post","2022","London","Unknown","30-39","2330","2290","52450","54700"
"In post","2022","London","Unknown","40-49","1630","1590","60020","57140"
"In post","2022","London","Unknown","50-59","1210","1180","62220","56550"
"In post","2022","London","Unknown","60-64","210","190","57810","49760"
"In post","2022","London","Unknown","65+","60","60","54160","39060"
"In post","2022","London","Veterinarian","20-29","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","50-59","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","20-29","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","30-39","40","30","[c]","[c]"
"In post","2022","North East (England)","Commercial","40-49","50","50","40900","36640"
"In post","2022","North East (England)","Commercial","50-59","60","60","40990","36940"
"In post","2022","North East (England)","Commercial","60-64","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","65+","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","20-29","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","30-39","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","40-49","30","30","[c]","[c]"
"In post","2022","North East (England)","Communications","50-59","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","60-64","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","65+","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Counter Fraud","20-29","80","80","27830","27570"
"In post","2022","North East (England)","Counter Fraud","30-39","90","80","27650","27570"
"In post","2022","North East (England)","Counter Fraud","40-49","130","110","27650","27570"
"In post","2022","North East (England)","Counter Fraud","50-59","190","170","26850","27570"
"In post","2022","North East (England)","Counter Fraud","60-64","50","40","25240","26120"
"In post","2022","North East (England)","Counter Fraud","65+","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","16-19","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","20-29","250","250","35220","33080"
"In post","2022","North East (England)","Digital, Data and Technology","30-39","520","510","41890","40180"
"In post","2022","North East (England)","Digital, Data and Technology","40-49","640","620","44140","40520"
"In post","2022","North East (England)","Digital, Data and Technology","50-59","610","590","43020","39650"
"In post","2022","North East (England)","Digital, Data and Technology","60-64","120","100","40070","35980"
"In post","2022","North East (England)","Digital, Data and Technology","65+","30","20","[c]","[c]"
"In post","2022","North East (England)","Economics","20-29","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Economics","30-39","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Economics","40-49","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Economics","50-59","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","20-29","60","60","32570","29720"
"In post","2022","North East (England)","Finance","30-39","130","120","38030","35590"
"In post","2022","North East (England)","Finance","40-49","210","200","41940","40180"
"In post","2022","North East (England)","Finance","50-59","190","180","41530","36500"
"In post","2022","North East (England)","Finance","60-64","30","30","[c]","[c]"
"In post","2022","North East (England)","Finance","65+","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","20-29","40","40","[c]","[c]"
