"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","520","510","48720","45200"
"In post","2021","Property","Wiltshire","200","200","36530","33300"
"In post","2021","Property","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","50","50","36810","35540"
"In post","2021","Security","Aberdeen City and Aberdeenshire","90","90","40950","44070"
"In post","2021","Security","Antrim and Newtownabbey","80","80","21070","20310"
"In post","2021","Security","Ards and North Down","100","100","21150","20310"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","80","80","39250","40190"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","28650","20920"
"In post","2021","Security","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire","640","630","34910","39070"
"In post","2021","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","40","40","[c]","[c]"
"In post","2021","Security","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Security","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Security","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cambridgeshire CC","50","50","[c]","[c]"
"In post","2021","Security","Camden and City of London","50","50","43210","41850"
"In post","2021","Security","Cardiff and Vale of Glamorgan","70","70","25170","21350"
"In post","2021","Security","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Security","Central Bedfordshire","30","30","[c]","[c]"
"In post","2021","Security","Central Hampshire","90","90","29600","26670"
"In post","2021","Security","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","City of Edinburgh","40","30","[c]","[c]"
"In post","2021","Security","Clackmannanshire and Fife","50","50","[c]","[c]"
"In post","2021","Security","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","Security","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Security","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Security","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derby","50","50","[c]","[c]"
"In post","2021","Security","Devon CC","90","90","21220","19530"
"In post","2021","Security","Dorset CC","80","70","24800","20060"
"In post","2021","Security","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Durham CC","40","40","[c]","[c]"
"In post","2021","Security","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","Security","East Cumbria","50","50","[c]","[c]"
"In post","2021","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1050","1020","30720","28210"
"In post","2021","Security","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Riding of Yorkshire","50","50","[c]","[c]"
"In post","2021","Security","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex Haven Gateway","210","200","40700","41070"
"In post","2021","Security","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Glasgow City","30","30","[c]","[c]"
"In post","2021","Security","Gloucestershire","80","80","32990","39070"
"In post","2021","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","Security","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Security","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Herefordshire, County of","80","80","35580","39070"
"In post","2021","Security","Hertfordshire","50","50","[c]","[c]"
"In post","2021","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lambeth","30","30","[c]","[c]"
"In post","2021","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lincolnshire","60","50","20830","19560"
"In post","2021","Security","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Security","Liverpool","50","50","[c]","[c]"
"In post","2021","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Security","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","Security","Milton Keynes","300","290","34260","33300"
"In post","2021","Security","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","Security","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Security","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","North and West Norfolk","90","90","31110","28890"
"In post","2021","Security","North Hampshire","60","60","24930","19560"
"In post","2021","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","North Yorkshire CC","270","260","30650","28890"
"In post","2021","Security","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Overseas","130","130","39930","34450"
"In post","2021","Security","Oxfordshire","140","140","29280","21130"
"In post","2021","Security","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Security","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Security","Plymouth","340","330","28590","25680"
"In post","2021","Security","Portsmouth","430","420","30200","27750"
"In post","2021","Security","Powys","30","30","[c]","[c]"
"In post","2021","Security","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Security","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Somerset","70","60","22860","19560"
"In post","2021","Security","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Hampshire","120","120","24720","19950"
"In post","2021","Security","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","50","50","[c]","[c]"
"In post","2021","Security","Suffolk","70","70","25160","19560"
"In post","2021","Security","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","120","120","30500","26350"
"In post","2021","Security","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","110","100","30940","28130"
"In post","2021","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","30","30","[c]","[c]"
"In post","2021","Security","Unknown","70","70","33800","33300"
"In post","2021","Security","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","60","60","25900","19560"
"In post","2021","Security","West Cumbria","50","50","[c]","[c]"
"In post","2021","Security","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","890","880","42270","37920"
"In post","2021","Security","Wiltshire","270","270","28510","24610"
"In post","2021","Security","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","450","430","29330","26670"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","870","810","33340","29190"
"In post","2021","Unknown","Angus and Dundee City","1430","1320","26300","22230"
"In post","2021","Unknown","Antrim and Newtownabbey","90","80","25450","21670"
"In post","2021","Unknown","Ards and North Down","60","60","26460","22330"
"In post","2021","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","460","420","30980","31060"
"In post","2021","Unknown","Barnet","460","440","35140","31060"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","1410","1190","25140","27570"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1280","1200","33500","27570"
"In post","2021","Unknown","Bedford","290","270","28240","27570"
"In post","2021","Unknown","Belfast","490","450","25070","23250"
"In post","2021","Unknown","Berkshire","760","720","30250","29290"
"In post","2021","Unknown","Bexley and Greenwich","480","440","31320","31060"
"In post","2021","Unknown","Birmingham","2400","2150","27120","27570"
"In post","2021","Unknown","Blackburn with Darwen","360","320","26570","27570"
"In post","2021","Unknown","Blackpool","4900","4470","28740","27570"
"In post","2021","Unknown","Bournemouth and Poole","440","400","26950","27570"
"In post","2021","Unknown","Bradford","900","790","25300","27570"
"In post","2021","Unknown","Breckland and South Norfolk","70","60","27920","27570"
"In post","2021","Unknown","Brent","260","240","30440","31060"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","470","410","25730","27570"
"In post","2021","Unknown","Brighton and Hove","280","250","27530","27570"
"In post","2021","Unknown","Bristol, City of","890","780","26390","27570"
"In post","2021","Unknown","Bromley","280","260","31150","31060"
"In post","2021","Unknown","Buckinghamshire CC","470","450","28800","27570"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","90","80","28040","27570"
"In post","2021","Unknown","Calderdale and Kirklees","740","660","27050","27570"
"In post","2021","Unknown","Cambridgeshire CC","720","690","30880","27570"
"In post","2021","Unknown","Camden and City of London","490","470","33930","31060"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","4560","4290","37750","30820"
"In post","2021","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","220","210","30270","27570"
"In post","2021","Unknown","Central Hampshire","950","900","29460","26670"
"In post","2021","Unknown","Central Valleys","1490","1380","35320","28850"
"In post","2021","Unknown","Cheshire East","150","140","27190","27570"
"In post","2021","Unknown","Cheshire West and Chester","300","280","25350","27570"
"In post","2021","Unknown","Chorley and West Lancashire","110","100","27710","27570"
"In post","2021","Unknown","City of Edinburgh","6980","6680","41840","37620"
"In post","2021","Unknown","Clackmannanshire and Fife","510","460","26790","27570"
