"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","SEO/HEO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Scottish Government","Female","110","90","39040","37940"
"Leaver CS","2021","SEO/HEO","Scottish Government","Male","140","130","40150","39500"
"Leaver CS","2021","SEO/HEO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","United Kingdom Statistics Authority","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Female","230","220","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Male","110","110","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Male","200","200","36780","33790"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Female","490","420","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Male","170","150","[c]","[c]"
"Leaver CS","2022","AA/AO","Attorney General's Departments","Female","110","100","22220","22200"
"Leaver CS","2022","AA/AO","Attorney General's Departments","Male","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Cabinet Office","Female","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Cabinet Office","Male","50","50","20380","19600"
"Leaver CS","2022","AA/AO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Female","70","60","21610","21130"
"Leaver CS","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Male","60","60","20780","20920"
"Leaver CS","2022","AA/AO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Environment, Food and Rural Affairs","Female","140","130","21800","21300"
"Leaver CS","2022","AA/AO","Department for Environment, Food and Rural Affairs","Male","100","100","21470","21300"
"Leaver CS","2022","AA/AO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Department for Transport","Female","290","220","21110","21840"
"Leaver CS","2022","AA/AO","Department for Transport","Male","220","200","22650","21840"
"Leaver CS","2022","AA/AO","Department for Work and Pensions","Female","2040","1680","21360","21260"
"Leaver CS","2022","AA/AO","Department for Work and Pensions","Male","1360","1280","21480","21260"
"Leaver CS","2022","AA/AO","Department of Health and Social Care","Female","200","180","21110","20010"
"Leaver CS","2022","AA/AO","Department of Health and Social Care","Male","90","80","21080","19880"
"Leaver CS","2022","AA/AO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Foreign, Commonwealth and Development Office","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","HM Land Registry","Female","70","60","22880","22600"
"Leaver CS","2022","AA/AO","HM Land Registry","Male","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","HM Revenue and Customs","Female","1730","1370","21780","22010"
"Leaver CS","2022","AA/AO","HM Revenue and Customs","Male","1040","950","21780","21250"
"Leaver CS","2022","AA/AO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Home Office","Female","340","250","22010","21680"
"Leaver CS","2022","AA/AO","Home Office","Male","230","200","21960","21680"
"Leaver CS","2022","AA/AO","Ministry of Defence","Female","700","630","21670","21170"
"Leaver CS","2022","AA/AO","Ministry of Defence","Male","980","950","24290","21170"
"Leaver CS","2022","AA/AO","Ministry of Justice","Female","2990","2690","20590","20970"
"Leaver CS","2022","AA/AO","Ministry of Justice","Male","3260","3080","20730","20970"
"Leaver CS","2022","AA/AO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Scottish Government","Female","280","240","23190","23230"
"Leaver CS","2022","AA/AO","Scottish Government","Male","280","260","24390","23330"
"Leaver CS","2022","AA/AO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","UK Statistics Authority","Female","120","90","19760","19610"
"Leaver CS","2022","AA/AO","UK Statistics Authority","Male","140","100","20010","19610"
"Leaver CS","2022","AA/AO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Welsh Government","Female","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Attorney General's Departments","Female","60","60","27860","27350"
"Leaver CS","2022","EO","Attorney General's Departments","Male","30","30","[c]","[c]"
"Leaver CS","2022","EO","Cabinet Office","Female","40","40","[c]","[c]"
"Leaver CS","2022","EO","Cabinet Office","Male","50","40","[c]","[c]"
"Leaver CS","2022","EO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Business, Energy and Industrial Strategy","Female","70","60","26440","26630"
"Leaver CS","2022","EO","Department for Business, Energy and Industrial Strategy","Male","60","50","26320","24570"
"Leaver CS","2022","EO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Education","Female","70","70","26690","25000"
"Leaver CS","2022","EO","Department for Education","Male","40","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Environment, Food and Rural Affairs","Female","90","80","25690","25190"
"Leaver CS","2022","EO","Department for Environment, Food and Rural Affairs","Male","80","80","25640","24920"
"Leaver CS","2022","EO","Department for International Trade","Female","40","40","[c]","[c]"
"Leaver CS","2022","EO","Department for International Trade","Male","40","40","[c]","[c]"
"Leaver CS","2022","EO","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Transport","Female","110","90","27360","26780"
"Leaver CS","2022","EO","Department for Transport","Male","270","240","27610","26780"
"Leaver CS","2022","EO","Department for Work and Pensions","Female","2930","2510","28210","27570"
"Leaver CS","2022","EO","Department for Work and Pensions","Male","1590","1480","28270","27570"
"Leaver CS","2022","EO","Department of Health and Social Care","Female","390","300","25670","25170"
"Leaver CS","2022","EO","Department of Health and Social Care","Male","120","90","26000","26880"
"Leaver CS","2022","EO","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Female","80","60","27670","27130"
"Leaver CS","2022","EO","HM Land Registry","Male","40","40","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Female","510","400","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Male","440","390","27060","26590"
"Leaver CS","2022","EO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Female","380","320","27070","26160"
"Leaver CS","2022","EO","Home Office","Male","470","390","27800","27370"
"Leaver CS","2022","EO","Ministry of Defence","Female","380","340","25920","26670"
"Leaver CS","2022","EO","Ministry of Defence","Male","600","580","26820","26670"
"Leaver CS","2022","EO","Ministry of Justice","Female","380","350","25430","25120"
"Leaver CS","2022","EO","Ministry of Justice","Male","400","380","25700","25120"
"Leaver CS","2022","EO","National Crime Agency","Female","60","50","32710","32280"
"Leaver CS","2022","EO","National Crime Agency","Male","80","70","34640","36410"
"Leaver CS","2022","EO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Scottish Government","Female","120","110","30270","30040"
"Leaver CS","2022","EO","Scottish Government","Male","200","180","32150","32170"
"Leaver CS","2022","EO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","UK Statistics Authority","Female","40","40","[c]","[c]"
"Leaver CS","2022","EO","UK Statistics Authority","Male","40","30","[c]","[c]"
"Leaver CS","2022","EO","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Attorney General's Departments","Female","170","150","58190","55610"
"Leaver CS","2022","G6/G7","Attorney General's Departments","Male","130","120","58650","55610"
"Leaver CS","2022","G6/G7","Cabinet Office","Female","130","130","61340","59250"
"Leaver CS","2022","G6/G7","Cabinet Office","Male","180","170","63680","60640"
"Leaver CS","2022","G6/G7","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
