"Status","Year","Region_ITL2","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Yorkshire","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Department for Education","Female","50","50","42720","40300"
"In post","2021","West Yorkshire","Department for Education","Male","40","40","[c]","[c]"
"In post","2021","West Yorkshire","Department for Environment, Food and Rural Affairs","Female","80","70","35920","36520"
"In post","2021","West Yorkshire","Department for Environment, Food and Rural Affairs","Male","60","60","33080","31050"
"In post","2021","West Yorkshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Department for Transport","Female","110","100","27150","26350"
"In post","2021","West Yorkshire","Department for Transport","Male","170","160","29770","26780"
"In post","2021","West Yorkshire","Department for Work and Pensions","Female","2660","2300","29480","27570"
"In post","2021","West Yorkshire","Department for Work and Pensions","Male","1790","1720","31580","27570"
"In post","2021","West Yorkshire","Department of Health and Social Care","Female","780","730","41380","36820"
"In post","2021","West Yorkshire","Department of Health and Social Care","Male","510","500","45370","41110"
"In post","2021","West Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","HM Revenue and Customs","Female","2510","2220","29300","25560"
"In post","2021","West Yorkshire","HM Revenue and Customs","Male","2440","2360","30390","25560"
"In post","2021","West Yorkshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Home Office","Female","430","390","28360","25310"
"In post","2021","West Yorkshire","Home Office","Male","380","370","28690","25310"
"In post","2021","West Yorkshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Ministry of Defence","Male","30","30","[c]","[c]"
"In post","2021","West Yorkshire","Ministry of Housing, Communities and Local Government","Female","40","40","[c]","[c]"
"In post","2021","West Yorkshire","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Ministry of Justice","Female","2260","2050","28050","25300"
"In post","2021","West Yorkshire","Ministry of Justice","Male","1750","1670","29270","26810"
"In post","2021","West Yorkshire","National Crime Agency","Female","60","60","35070","36410"
"In post","2021","West Yorkshire","National Crime Agency","Male","100","100","38790","36740"
"In post","2021","West Yorkshire","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Attorney General's Departments","Female","130","110","40460","30110"
"In post","2022","Bedfordshire and Hertfordshire","Attorney General's Departments","Male","50","50","51370","53050"
"In post","2022","Bedfordshire and Hertfordshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities","Male","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Transport","Female","40","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Department for Transport","Male","90","80","30140","29480"
"In post","2022","Bedfordshire and Hertfordshire","Department for Work and Pensions","Female","780","690","29610","29290"
"In post","2022","Bedfordshire and Hertfordshire","Department for Work and Pensions","Male","390","380","30130","29290"
"In post","2022","Bedfordshire and Hertfordshire","Department of Health and Social Care","Female","180","180","46400","41130"
"In post","2022","Bedfordshire and Hertfordshire","Department of Health and Social Care","Male","150","140","45600","40850"
"In post","2022","Bedfordshire and Hertfordshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Home Office","Female","110","100","28880","26070"
"In post","2022","Bedfordshire and Hertfordshire","Home Office","Male","190","170","29620","27370"
"In post","2022","Bedfordshire and Hertfordshire","Ministry of Defence","Female","380","370","36000","33300"
"In post","2022","Bedfordshire and Hertfordshire","Ministry of Defence","Male","440","430","37450","36300"
"In post","2022","Bedfordshire and Hertfordshire","Ministry of Justice","Female","890","820","28570","26860"
"In post","2022","Bedfordshire and Hertfordshire","Ministry of Justice","Male","540","530","30460","29430"
"In post","2022","Bedfordshire and Hertfordshire","National Crime Agency","Female","60","60","36800","36410"
"In post","2022","Bedfordshire and Hertfordshire","National Crime Agency","Male","50","50","40700","39840"
"In post","2022","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","Female","100","90","40130","32430"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","Male","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","Female","80","70","36470","32000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","Male","60","60","40140","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","Female","50","50","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","Male","50","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","Female","190","180","34610","29700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","Male","190","180","36510","33710"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Transport","Male","70","70","27760","26780"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Female","770","670","28500","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Male","320","310","28600","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Female","220","190","42890","38440"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Male","140","130","47690","42190"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","Female","420","400","34630","29340"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","Male","640","620","38640","34710"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Female","200","180","34870","33080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Male","240","230","33000","33080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Home Office","Female","40","30","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Home Office","Male","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Female","1210","1150","32130","28670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Male","1470","1460","35370","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Female","1500","1390","29180","27780"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Male","1280","1250","32070","31180"
