"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","AA/AO","90","70","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","EO","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","AA/AO","200","180","20170","18890"
"Leaver CS","2021","Unknown","East Midlands (England)","EO","100","90","26050","27130"
"Leaver CS","2021","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","AA/AO","210","190","20920","20520"
"Leaver CS","2021","Unknown","East of England","EO","80","80","26920","27570"
"Leaver CS","2021","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","SEO/HEO","80","70","36960","36420"
"Leaver CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA/AO","390","370","21710","22650"
"Leaver CS","2021","Unknown","London","EO","410","360","28190","29050"
"Leaver CS","2021","Unknown","London","G6/G7","300","250","59950","57800"
"Leaver CS","2021","Unknown","London","SCS","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","430","380","36880","36650"
"Leaver CS","2021","Unknown","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","AA/AO","270","230","20780","21010"
"Leaver CS","2021","Unknown","North East (England)","EO","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","AA/AO","340","310","20790","21010"
"Leaver CS","2021","Unknown","North West (England)","EO","120","120","26020","27570"
"Leaver CS","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SEO/HEO","60","60","37420","36960"
"Leaver CS","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","AA/AO","420","360","22570","21460"
"Leaver CS","2021","Unknown","Scotland","EO","210","190","29480","29190"
"Leaver CS","2021","Unknown","Scotland","G6/G7","70","60","63560","61010"
"Leaver CS","2021","Unknown","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","SEO/HEO","160","150","39130","39500"
"Leaver CS","2021","Unknown","South East (England)","AA/AO","400","350","21150","20370"
"Leaver CS","2021","Unknown","South East (England)","EO","140","130","26300","27420"
"Leaver CS","2021","Unknown","South East (England)","G6/G7","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","SEO/HEO","100","90","36300","36070"
"Leaver CS","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","AA/AO","170","160","20960","20880"
"Leaver CS","2021","Unknown","South West (England)","EO","110","100","25630","26890"
"Leaver CS","2021","Unknown","South West (England)","G6/G7","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","SEO/HEO","130","120","35960","35900"
"Leaver CS","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","470","470","34970","32400"
"Leaver CS","2021","Unknown","Wales","AA/AO","300","270","20170","19850"
"Leaver CS","2021","Unknown","Wales","EO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","SEO/HEO","70","60","36020","36480"
"Leaver CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","AA/AO","270","250","20370","19930"
"Leaver CS","2021","Unknown","West Midlands (England)","EO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA/AO","300","270","21060","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","110","80","26470","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6/G7","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","AA/AO","120","100","20790","21010"
"Leaver CS","2022","Declared disabled","East Midlands (England)","EO","90","80","27250","27570"
"Leaver CS","2022","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","AA/AO","140","120","22200","21260"
"Leaver CS","2022","Declared disabled","East of England","EO","90","80","28080","27570"
"Leaver CS","2022","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","AA/AO","170","140","23770","23720"
"Leaver CS","2022","Declared disabled","London","EO","230","200","29720","31060"
"Leaver CS","2022","Declared disabled","London","G6/G7","120","110","60570","58930"
"Leaver CS","2022","Declared disabled","London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","SEO/HEO","220","190","38500","37310"
"Leaver CS","2022","Declared disabled","London","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","AA/AO","160","130","21030","21260"
"Leaver CS","2022","Declared disabled","North East (England)","EO","60","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","AA/AO","260","220","20860","21260"
"Leaver CS","2022","Declared disabled","North West (England)","EO","170","140","27140","27570"
"Leaver CS","2022","Declared disabled","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","SEO/HEO","70","60","37060","36150"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","AA/AO","180","150","22080","21260"
"Leaver CS","2022","Declared disabled","Scotland","EO","100","80","28830","27570"
"Leaver CS","2022","Declared disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","SEO/HEO","70","60","39550","39030"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","AA/AO","200","170","21840","21260"
"Leaver CS","2022","Declared disabled","South East (England)","EO","140","120","27920","27570"
"Leaver CS","2022","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","SEO/HEO","70","60","36520","34640"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","AA/AO","160","140","21410","21130"
"Leaver CS","2022","Declared disabled","South West (England)","EO","110","90","26000","26780"
"Leaver CS","2022","Declared disabled","South West (England)","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","SEO/HEO","100","90","36920","36530"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","30","20","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","AA/AO","100","90","20980","21010"
"Leaver CS","2022","Declared disabled","Wales","EO","70","60","27050","27570"
"Leaver CS","2022","Declared disabled","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","AA/AO","130","110","21040","21010"
"Leaver CS","2022","Declared disabled","West Midlands (England)","EO","100","80","27090","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","AA/AO","150","120","21140","21170"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","EO","100","90","26780","27570"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","AA/AO","660","590","20870","21170"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","EO","360","320","27250","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","G6/G7","70","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","SEO/HEO","200","180","38140","37450"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","AA/AO","730","680","21810","21260"
"Leaver CS","2022","Declared non-disabled","East of England","EO","500","450","28230","27570"
"Leaver CS","2022","Declared non-disabled","East of England","G6/G7","90","90","61630","57190"
