"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","G6/G7","Eastern Scotland","Undeclared","170","160","62450","62170"
"In post","2022","G6/G7","Eastern Scotland","Unknown","650","620","61860","62170"
"In post","2022","G6/G7","Essex","Heterosexual / straight","220","210","59150","55210"
"In post","2022","G6/G7","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex","Unknown","60","50","60480","55610"
"In post","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","3350","3240","56590","54700"
"In post","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","150","140","54550","53560"
"In post","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","510","490","57070","55030"
"In post","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1290","1230","54850","53000"
"In post","2022","G6/G7","Greater Manchester","Heterosexual / straight","1810","1760","56810","55210"
"In post","2022","G6/G7","Greater Manchester","LGBO","140","140","56370","55210"
"In post","2022","G6/G7","Greater Manchester","Undeclared","200","190","57060","55210"
"In post","2022","G6/G7","Greater Manchester","Unknown","440","430","58060","55210"
"In post","2022","G6/G7","Hampshire and Isle of Wight","Heterosexual / straight","1120","1070","57790","54540"
"In post","2022","G6/G7","Hampshire and Isle of Wight","LGBO","40","40","[c]","[c]"
"In post","2022","G6/G7","Hampshire and Isle of Wight","Undeclared","150","140","60130","55210"
"In post","2022","G6/G7","Hampshire and Isle of Wight","Unknown","740","710","54510","51210"
"In post","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","140","130","59980","57110"
"In post","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Highlands and Islands","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","G6/G7","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Inner London - East","Heterosexual / straight","2590","2500","62940","62120"
"In post","2022","G6/G7","Inner London - East","LGBO","240","230","62400","62060"
"In post","2022","G6/G7","Inner London - East","Undeclared","370","360","63660","62120"
"In post","2022","G6/G7","Inner London - East","Unknown","770","740","63690","62120"
"In post","2022","G6/G7","Inner London - West","Heterosexual / straight","14990","14470","59890","57680"
"In post","2022","G6/G7","Inner London - West","LGBO","1510","1490","58740","56610"
"In post","2022","G6/G7","Inner London - West","Undeclared","2180","2120","60190","57850"
"In post","2022","G6/G7","Inner London - West","Unknown","4080","3960","60680","58600"
"In post","2022","G6/G7","Kent","Heterosexual / straight","180","180","58930","55300"
"In post","2022","G6/G7","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Kent","Unknown","90","80","56200","54600"
"In post","2022","G6/G7","Lancashire","Heterosexual / straight","740","710","57520","55210"
"In post","2022","G6/G7","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Lancashire","Undeclared","60","60","59320","57680"
"In post","2022","G6/G7","Lancashire","Unknown","170","160","57950","55610"
"In post","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","180","170","57980","55610"
"In post","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Lincolnshire","Heterosexual / straight","90","80","59440","55920"
"In post","2022","G6/G7","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Merseyside","Heterosexual / straight","1190","1150","57020","55210"
"In post","2022","G6/G7","Merseyside","LGBO","50","50","[c]","[c]"
"In post","2022","G6/G7","Merseyside","Undeclared","120","120","56910","55210"
"In post","2022","G6/G7","Merseyside","Unknown","230","220","57760","55210"
"In post","2022","G6/G7","North Eastern Scotland","Heterosexual / straight","100","90","67710","62170"
"In post","2022","G6/G7","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","North Yorkshire","Heterosexual / straight","440","420","57120","53430"
"In post","2022","G6/G7","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","North Yorkshire","Undeclared","60","60","57150","54430"
"In post","2022","G6/G7","North Yorkshire","Unknown","90","80","56870","55080"
"In post","2022","G6/G7","Northern Ireland","Heterosexual / straight","240","230","57840","55210"
"In post","2022","G6/G7","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Northern Ireland","Unknown","40","40","[c]","[c]"
"In post","2022","G6/G7","Northumberland, and Tyne and Wear","Heterosexual / straight","1580","1540","56330","55210"
"In post","2022","G6/G7","Northumberland, and Tyne and Wear","LGBO","80","80","54760","54160"
"In post","2022","G6/G7","Northumberland, and Tyne and Wear","Undeclared","160","150","57400","55210"
"In post","2022","G6/G7","Northumberland, and Tyne and Wear","Unknown","350","340","57310","55210"
"In post","2022","G6/G7","Outer London - East and North East","Heterosexual / straight","60","60","64330","62360"
"In post","2022","G6/G7","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Outer London - South","Heterosexual / straight","1340","1300","64010","62120"
"In post","2022","G6/G7","Outer London - South","LGBO","80","80","63720","61940"
"In post","2022","G6/G7","Outer London - South","Undeclared","190","190","65150","62590"
"In post","2022","G6/G7","Outer London - South","Unknown","300","290","64580","62120"
"In post","2022","G6/G7","Outer London - West and North West","Heterosexual / straight","380","370","60230","57740"
"In post","2022","G6/G7","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Outer London - West and North West","Undeclared","80","80","61030","59750"
"In post","2022","G6/G7","Outer London - West and North West","Unknown","130","130","58880","55630"
"In post","2022","G6/G7","Overseas","Heterosexual / straight","840","840","60130","58030"
"In post","2022","G6/G7","Overseas","LGBO","90","90","57010","54470"
"In post","2022","G6/G7","Overseas","Undeclared","110","110","60140","57880"
"In post","2022","G6/G7","Overseas","Unknown","280","270","58680","56710"
"In post","2022","G6/G7","Shropshire and Staffordshire","Heterosexual / straight","450","440","59530","55210"
"In post","2022","G6/G7","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Shropshire and Staffordshire","Undeclared","60","60","61220","55410"
"In post","2022","G6/G7","Shropshire and Staffordshire","Unknown","120","110","60060","56610"
"In post","2022","G6/G7","South Yorkshire","Heterosexual / straight","990","950","55690","52220"
"In post","2022","G6/G7","South Yorkshire","LGBO","50","50","55710","52150"
"In post","2022","G6/G7","South Yorkshire","Undeclared","90","80","54030","52050"
"In post","2022","G6/G7","South Yorkshire","Unknown","210","210","56900","54190"
"In post","2022","G6/G7","Southern Scotland","Heterosexual / straight","360","350","56970","55210"
"In post","2022","G6/G7","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Southern Scotland","Unknown","130","120","56070","54270"
"In post","2022","G6/G7","Surrey, East and West Sussex","Heterosexual / straight","440","420","59500","56500"
"In post","2022","G6/G7","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Surrey, East and West Sussex","Undeclared","70","70","58530","55360"
"In post","2022","G6/G7","Surrey, East and West Sussex","Unknown","90","80","61200","60480"
"In post","2022","G6/G7","Tees Valley and Durham","Heterosexual / straight","410","400","55830","52050"
"In post","2022","G6/G7","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Tees Valley and Durham","Undeclared","50","50","56020","52500"
"In post","2022","G6/G7","Tees Valley and Durham","Unknown","70","60","57630","55610"
"In post","2022","G6/G7","Unknown","Heterosexual / straight","100","90","56160","54030"
"In post","2022","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","G6/G7","West Central Scotland","Heterosexual / straight","1210","1170","61070","61190"
"In post","2022","G6/G7","West Central Scotland","LGBO","80","80","58640","56410"
"In post","2022","G6/G7","West Central Scotland","Undeclared","100","90","62760","62170"
"In post","2022","G6/G7","West Central Scotland","Unknown","400","390","60490","57730"
"In post","2022","G6/G7","West Midlands","Heterosexual / straight","1410","1370","56040","54200"
"In post","2022","G6/G7","West Midlands","LGBO","80","80","55380","52060"
"In post","2022","G6/G7","West Midlands","Undeclared","150","140","56870","55210"
"In post","2022","G6/G7","West Midlands","Unknown","380","370","57300","55210"
"In post","2022","G6/G7","West Wales and The Valleys","Heterosexual / straight","690","660","61470","61440"
"In post","2022","G6/G7","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Wales and The Valleys","Undeclared","120","120","61490","60500"
"In post","2022","G6/G7","West Wales and The Valleys","Unknown","100","100","61600","58070"
"In post","2022","G6/G7","West Yorkshire","Heterosexual / straight","1620","1550","56620","55210"
"In post","2022","G6/G7","West Yorkshire","LGBO","100","100","55880","55210"
"In post","2022","G6/G7","West Yorkshire","Undeclared","210","210","56020","55210"
"In post","2022","G6/G7","West Yorkshire","Unknown","500","480","57420","55210"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","SCS","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","50","50","96660","93750"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","Heterosexual / straight","60","60","90240","87210"
"In post","2022","SCS","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","SCS","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Wales","Heterosexual / straight","210","210","86060","78470"
"In post","2022","SCS","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Wales","Unknown","[c]","[c]","[c]","[c]"
